"C","DT","U:0","U:1","U:2","alpha.water","p","p_rgh","rho","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.65835,1e-05,0,-7.8444e-23,0,1,3.9926e-21,3.9926e-21,1000,38,1,0.001925,0.05,0.001925,0.05
0.64948,1e-05,0,-7.8444e-23,0,1,3.9926e-21,3.9926e-21,1000,39,1,0.001975,0.05,0.001975,0.05
0.64061,1e-05,0,-7.8444e-23,0,1,3.9926e-21,3.9926e-21,1000,40,1,0.002025,0.05,0.002025,0.05
0.63174,1e-05,0,-7.8444e-23,0,1,3.9926e-21,3.9926e-21,1000,41,1,0.002075,0.05,0.002075,0.05
0.62287,1e-05,0,-7.8444e-23,0,1,3.9925e-21,3.9925e-21,1000,42,1,0.002125,0.05,0.002125,0.05
0.614,1e-05,0,-7.8444e-23,0,1,3.9925e-21,3.9925e-21,1000,43,1,0.002175,0.05,0.002175,0.05
0.60513,1e-05,0,-7.8444e-23,0,1,3.9925e-21,3.9925e-21,1000,44,1,0.002225,0.05,0.002225,0.05
0.59627,1e-05,0,-7.8444e-23,0,1,3.9925e-21,3.9925e-21,1000,45,1,0.002275,0.05,0.002275,0.05
0.5874,1e-05,0,-7.8444e-23,0,1,3.9925e-21,3.9925e-21,1000,46,1,0.002325,0.05,0.002325,0.05
0.57853,1e-05,0,-7.8444e-23,0,1,3.9925e-21,3.9925e-21,1000,47,1,0.002375,0.05,0.002375,0.05
0.56967,1e-05,0,-7.8444e-23,0,1,3.9925e-21,3.9925e-21,1000,48,1,0.002425,0.05,0.002425,0.05
0.5608,1e-05,0,-7.8444e-23,0,1,3.9925e-21,3.9925e-21,1000,49,1,0.002475,0.05,0.002475,0.05
0.55194,1e-05,0,-7.8444e-23,0,1,3.9925e-21,3.9925e-21,1000,50,1,0.002525,0.05,0.002525,0.05
0.54307,1e-05,0,-7.8444e-23,0,1,3.9925e-21,3.9925e-21,1000,51,1,0.002575,0.05,0.002575,0.05
0.53421,1e-05,0,-7.8444e-23,0,1,3.9925e-21,3.9925e-21,1000,52,1,0.002625,0.05,0.002625,0.05
0.52534,1e-05,0,-7.8444e-23,0,1,3.9925e-21,3.9925e-21,1000,53,1,0.002675,0.05,0.002675,0.05
0.51648,1e-05,0,-7.8444e-23,0,1,3.9924e-21,3.9924e-21,1000,54,1,0.002725,0.05,0.002725,0.05
0.50762,1e-05,0,-7.8444e-23,0,1,3.9924e-21,3.9924e-21,1000,55,1,0.002775,0.05,0.002775,0.05
0.49876,1e-05,0,-7.8444e-23,0,1,3.9924e-21,3.9924e-21,1000,56,1,0.002825,0.05,0.002825,0.05
0.48989,1e-05,0,-7.8444e-23,0,1,3.9924e-21,3.9924e-21,1000,57,1,0.002875,0.05,0.002875,0.05
0.48103,1e-05,0,-7.8444e-23,0,1,3.9924e-21,3.9924e-21,1000,58,1,0.002925,0.05,0.002925,0.05
0.47217,1e-05,0,-7.8444e-23,0,1,3.9924e-21,3.9924e-21,1000,59,1,0.002975,0.05,0.002975,0.05
0.46331,1e-05,0,-7.8444e-23,0,1,3.9924e-21,3.9924e-21,1000,60,1,0.003025,0.05,0.003025,0.05
0.45445,1e-05,0,-7.8444e-23,0,1,3.9924e-21,3.9924e-21,1000,61,1,0.003075,0.05,0.003075,0.05
0.44559,1e-05,0,-7.8444e-23,0,1,3.9924e-21,3.9924e-21,1000,62,1,0.003125,0.05,0.003125,0.05
0.43673,1e-05,0,-7.8444e-23,0,1,3.9924e-21,3.9924e-21,1000,63,1,0.003175,0.05,0.003175,0.05
0.42787,1e-05,0,-7.8444e-23,0,1,3.9923e-21,3.9923e-21,1000,64,1,0.003225,0.05,0.003225,0.05
0.41902,1e-05,0,-7.8444e-23,0,1,3.9923e-21,3.9923e-21,1000,65,1,0.003275,0.05,0.003275,0.05
0.41016,1e-05,0,-7.8444e-23,0,1,3.9923e-21,3.9923e-21,1000,66,1,0.003325,0.05,0.003325,0.05
0.4013,1e-05,0,-7.8444e-23,0,1,3.9923e-21,3.9923e-21,1000,67,1,0.003375,0.05,0.003375,0.05
0.39245,1e-05,0,-7.8444e-23,0,1,3.9923e-21,3.9923e-21,1000,68,1,0.003425,0.05,0.003425,0.05
0.38359,1e-05,0,-7.8444e-23,0,1,3.9923e-21,3.9923e-21,1000,69,1,0.003475,0.05,0.003475,0.05
0.37474,1e-05,0,-7.8444e-23,0,1,3.9923e-21,3.9923e-21,1000,70,1,0.003525,0.05,0.003525,0.05
0.36588,1e-05,0,-7.8444e-23,0,1,3.9923e-21,3.9923e-21,1000,71,1,0.003575,0.05,0.003575,0.05
0.35703,1e-05,0,-7.8444e-23,0,1,3.9923e-21,3.9923e-21,1000,72,1,0.003625,0.05,0.003625,0.05
0.34818,1e-05,0,-7.8444e-23,0,1,3.9923e-21,3.9923e-21,1000,73,1,0.003675,0.05,0.003675,0.05
0.33932,1e-05,0,-7.8444e-23,0,1,3.9922e-21,3.9922e-21,1000,74,1,0.003725,0.05,0.003725,0.05
0.33047,1e-05,0,-7.8444e-23,0,1,3.9922e-21,3.9922e-21,1000,75,1,0.003775,0.05,0.003775,0.05
0.32162,1e-05,0,-7.8444e-23,0,1,3.9922e-21,3.9922e-21,1000,76,1,0.003825,0.05,0.003825,0.05
0.31277,1e-05,0,-7.8444e-23,0,1,3.9922e-21,3.9922e-21,1000,77,1,0.003875,0.05,0.003875,0.05
0.30392,1e-05,0,-7.8444e-23,0,1,3.9922e-21,3.9922e-21,1000,78,1,0.003925,0.05,0.003925,0.05
0.29507,1e-05,0,-7.8444e-23,0,1,3.9922e-21,3.9922e-21,1000,79,1,0.003975,0.05,0.003975,0.05
0.28623,1e-05,0,-7.8444e-23,0,1,3.9922e-21,3.9922e-21,1000,80,1,0.004025,0.05,0.004025,0.05
0.27738,1e-05,0,-7.8444e-23,0,1,3.9922e-21,3.9922e-21,1000,81,1,0.004075,0.05,0.004075,0.05
0.26853,1e-05,0,-7.8444e-23,0,1,3.9922e-21,3.9922e-21,1000,82,1,0.004125,0.05,0.004125,0.05
0.25969,1e-05,0,-7.8444e-23,0,1,3.9922e-21,3.9922e-21,1000,83,1,0.004175,0.05,0.004175,0.05
0.25084,1e-05,0,-7.8444e-23,0,1,3.9922e-21,3.9922e-21,1000,84,1,0.004225,0.05,0.004225,0.05
0.242,1e-05,0,-7.8444e-23,0,1,3.9921e-21,3.9921e-21,1000,85,1,0.004275,0.05,0.004275,0.05
0.23315,1e-05,0,-7.8444e-23,0,1,3.9921e-21,3.9921e-21,1000,86,1,0.004325,0.05,0.004325,0.05
0.22431,1e-05,0,-7.8444e-23,0,1,3.9921e-21,3.9921e-21,1000,87,1,0.004375,0.05,0.004375,0.05
0.21547,1e-05,0,-7.8444e-23,0,1,3.9921e-21,3.9921e-21,1000,88,1,0.004425,0.05,0.004425,0.05
0.20663,1e-05,0,-7.8444e-23,0,1,3.9921e-21,3.9921e-21,1000,89,1,0.004475,0.05,0.004475,0.05
0.19778,1e-05,0,-7.8444e-23,0,1,3.9921e-21,3.9921e-21,1000,90,1,0.004525,0.05,0.004525,0.05
0.18895,1e-05,0,-7.8444e-23,0,1,3.9921e-21,3.9921e-21,1000,91,1,0.004575,0.05,0.004575,0.05
0.18011,1e-05,0,-7.8444e-23,0,1,3.9921e-21,3.9921e-21,1000,92,1,0.004625,0.05,0.004625,0.05
0.17127,1e-05,0,-7.8444e-23,0,1,3.9921e-21,3.9921e-21,1000,93,1,0.004675,0.05,0.004675,0.05
0.16243,1e-05,0,-7.8444e-23,0,1,3.9921e-21,3.9921e-21,1000,94,1,0.004725,0.05,0.004725,0.05
0.15359,1e-05,0,-7.8444e-23,0,1,3.9921e-21,3.9921e-21,1000,95,1,0.004775,0.05,0.004775,0.05
0.14476,1e-05,0,-7.8444e-23,0,1,3.992e-21,3.992e-21,1000,96,1,0.004825,0.05,0.004825,0.05
0.13592,1e-05,0,-7.8444e-23,0,1,3.992e-21,3.992e-21,1000,97,1,0.004875,0.05,0.004875,0.05
0.12709,1e-05,0,-7.8444e-23,0,1,3.992e-21,3.992e-21,1000,98,1,0.004925,0.05,0.004925,0.05
2.9357,1e-05,0,-7.8444e-23,0,0.75,2.9796e-21,2.9796e-21,750.25,99,1,0.004975,0.05,0.004975,0.05
8.5617,1e-05,0,-7.8444e-23,0,0.25,9.5462e-22,9.5462e-22,250.75,100,1,0.005025,0.05,0.005025,0.05
11.37,1e-05,0,-7.8444e-23,0,0,-5.7848e-23,-5.7848e-23,1,101,1,0.005075,0.05,0.005075,0.05
11.362,1e-05,0,-7.8445e-23,0,0,-5.7848e-23,-5.7848e-23,1,102,1,0.005125,0.05,0.005125,0.05
11.353,1e-05,0,-7.8445e-23,0,0,-5.7847e-23,-5.7847e-23,1,103,1,0.005175,0.05,0.005175,0.05
11.345,1e-05,0,-7.8446e-23,0,0,-5.7846e-23,-5.7846e-23,1,104,1,0.005225,0.05,0.005225,0.05
11.336,1e-05,0,-7.8446e-23,0,0,-5.7844e-23,-5.7844e-23,1,105,1,0.005275,0.05,0.005275,0.05
11.328,1e-05,0,-7.8447e-23,0,0,-5.7843e-23,-5.7843e-23,1,106,1,0.005325,0.05,0.005325,0.05
11.32,1e-05,0,-7.8448e-23,0,0,-5.784e-23,-5.784e-23,1,107,1,0.005375,0.05,0.005375,0.05
11.312,1e-05,0,-7.8448e-23,0,0,-5.7838e-23,-5.7838e-23,1,108,1,0.005425,0.05,0.005425,0.05
11.304,1e-05,0,-7.8449e-23,0,0,-5.7835e-23,-5.7835e-23,1,109,1,0.005475,0.05,0.005475,0.05
11.296,1e-05,0,-7.845e-23,0,0,-5.7832e-23,-5.7832e-23,1,110,1,0.005525,0.05,0.005525,0.05
11.288,1e-05,0,-7.845e-23,0,0,-5.7828e-23,-5.7828e-23,1,111,1,0.005575,0.05,0.005575,0.05
11.28,1e-05,0,-7.8451e-23,0,0,-5.7824e-23,-5.7824e-23,1,112,1,0.005625,0.05,0.005625,0.05
11.272,1e-05,0,-7.8452e-23,0,0,-5.782e-23,-5.782e-23,1,113,1,0.005675,0.05,0.005675,0.05
11.265,1e-05,0,-7.8452e-23,0,0,-5.7815e-23,-5.7815e-23,1,114,1,0.005725,0.05,0.005725,0.05
11.257,1e-05,0,-7.8453e-23,0,0,-5.781e-23,-5.781e-23,1,115,1,0.005775,0.05,0.005775,0.05
11.25,1e-05,0,-7.8454e-23,0,0,-5.7804e-23,-5.7804e-23,1,116,1,0.005825,0.05,0.005825,0.05
11.242,1e-05,0,-7.8454e-23,0,0,-5.7798e-23,-5.7798e-23,1,117,1,0.005875,0.05,0.005875,0.05
11.235,1e-05,0,-7.8455e-23,0,0,-5.7791e-23,-5.7791e-23,1,118,1,0.005925,0.05,0.005925,0.05
11.228,1e-05,0,-7.8456e-23,0,0,-5.7784e-23,-5.7784e-23,1,119,1,0.005975,0.05,0.005975,0.05
11.221,1e-05,0,-7.8457e-23,0,0,-5.7777e-23,-5.7777e-23,1,120,1,0.006025,0.05,0.006025,0.05
11.214,1e-05,0,-7.8457e-23,0,0,-5.7769e-23,-5.7769e-23,1,121,1,0.006075,0.05,0.006075,0.05
11.207,1e-05,0,-7.8458e-23,0,0,-5.7761e-23,-5.7761e-23,1,122,1,0.006125,0.05,0.006125,0.05
11.2,1e-05,0,-7.8459e-23,0,0,-5.7752e-23,-5.7752e-23,1,123,1,0.006175,0.05,0.006175,0.05
11.194,1e-05,0,-7.8459e-23,0,0,-5.7743e-23,-5.7743e-23,1,124,1,0.006225,0.05,0.006225,0.05
11.187,1e-05,0,-7.846e-23,0,0,-5.7733e-23,-5.7733e-23,1,125,1,0.006275,0.05,0.006275,0.05
11.18,1e-05,0,-7.8461e-23,0,0,-5.7723e-23,-5.7723e-23,1,126,1,0.006325,0.05,0.006325,0.05
11.174,1e-05,0,-7.8462e-23,0,0,-5.7713e-23,-5.7713e-23,1,127,1,0.006375,0.05,0.006375,0.05
11.168,1e-05,0,-7.8462e-23,0,0,-5.7702e-23,-5.7702e-23,1,128,1,0.006425,0.05,0.006425,0.05
11.161,1e-05,0,-7.8463e-23,0,0,-5.7691e-23,-5.7691e-23,1,129,1,0.006475,0.05,0.006475,0.05
11.155,1e-05,0,-7.8464e-23,0,0,-5.7679e-23,-5.7679e-23,1,130,1,0.006525,0.05,0.006525,0.05
11.149,1e-05,0,-7.8464e-23,0,0,-5.7667e-23,-5.7667e-23,1,131,1,0.006575,0.05,0.006575,0.05
11.143,1e-05,0,-7.8465e-23,0,0,-5.7655e-23,-5.7655e-23,1,132,1,0.006625,0.05,0.006625,0.05
11.137,1e-05,0,-7.8465e-23,0,0,-5.7642e-23,-5.7642e-23,1,133,1,0.006675,0.05,0.006675,0.05
11.131,1e-05,0,-7.8466e-23,0,0,-5.7629e-23,-5.7629e-23,1,134,1,0.006725,0.05,0.006725,0.05
11.125,1e-05,0,-7.8466e-23,0,0,-5.7616e-23,-5.7616e-23,1,135,1,0.006775,0.05,0.006775,0.05
11.12,1e-05,0,-7.8467e-23,0,0,-5.7602e-23,-5.7602e-23,1,136,1,0.006825,0.05,0.006825,0.05
11.114,1e-05,0,-7.8467e-23,0,0,-5.7588e-23,-5.7588e-23,1,137,1,0.006875,0.05,0.006875,0.05
11.109,1e-05,0,-7.8468e-23,0,0,-5.7574e-23,-5.7574e-23,1,138,1,0.006925,0.05,0.006925,0.05
11.103,1e-05,0,-7.8468e-23,0,0,-5.756e-23,-5.756e-23,1,139,1,0.006975,0.05,0.006975,0.05
11.098,1e-05,0,-7.8468e-23,0,0,-5.7545e-23,-5.7545e-23,1,140,1,0.007025,0.05,0.007025,0.05
11.093,1e-05,0,-7.8469e-23,0,0,-5.753e-23,-5.753e-23,1,141,1,0.007075,0.05,0.007075,0.05
11.088,1e-05,0,-7.8469e-23,0,0,-5.7515e-23,-5.7515e-23,1,142,1,0.007125,0.05,0.007125,0.05
11.083,1e-05,0,-7.8469e-23,0,0,-5.75e-23,-5.75e-23,1,143,1,0.007175,0.05,0.007175,0.05
11.078,1e-05,0,-7.8469e-23,0,0,-5.7485e-23,-5.7485e-23,1,144,1,0.007225,0.05,0.007225,0.05
11.073,1e-05,0,-7.847e-23,0,0,-5.747e-23,-5.747e-23,1,145,1,0.007275,0.05,0.007275,0.05
11.068,1e-05,0,-7.847e-23,0,0,-5.7454e-23,-5.7454e-23,1,146,1,0.007325,0.05,0.007325,0.05
11.063,1e-05,0,-7.847e-23,0,0,-5.7438e-23,-5.7438e-23,1,147,1,0.007375,0.05,0.007375,0.05
11.059,1e-05,0,-7.847e-23,0,0,-5.7423e-23,-5.7423e-23,1,148,1,0.007425,0.05,0.007425,0.05
11.054,1e-05,0,-7.847e-23,0,0,-5.7407e-23,-5.7407e-23,1,149,1,0.007475,0.05,0.007475,0.05
11.05,1e-05,0,-7.847e-23,0,0,-5.7391e-23,-5.7391e-23,1,150,1,0.007525,0.05,0.007525,0.05
11.046,1e-05,0,-7.847e-23,0,0,-5.7376e-23,-5.7376e-23,1,151,1,0.007575,0.05,0.007575,0.05
11.041,1e-05,0,-7.847e-23,0,0,-5.736e-23,-5.736e-23,1,152,1,0.007625,0.05,0.007625,0.05
11.037,1e-05,0,-7.847e-23,0,0,-5.7344e-23,-5.7344e-23,1,153,1,0.007675,0.05,0.007675,0.05
11.033,1e-05,0,-7.847e-23,0,0,-5.7329e-23,-5.7329e-23,1,154,1,0.007725,0.05,0.007725,0.05
11.029,1e-05,0,-7.847e-23,0,0,-5.7313e-23,-5.7313e-23,1,155,1,0.007775,0.05,0.007775,0.05
11.025,1e-05,0,-7.8469e-23,0,0,-5.7298e-23,-5.7298e-23,1,156,1,0.007825,0.05,0.007825,0.05
11.021,1e-05,0,-7.8469e-23,0,0,-5.7283e-23,-5.7283e-23,1,157,1,0.007875,0.05,0.007875,0.05
11.018,1e-05,0,-7.8469e-23,0,0,-5.7268e-23,-5.7268e-23,1,158,1,0.007925,0.05,0.007925,0.05
11.014,1e-05,0,-7.8469e-23,0,0,-5.7253e-23,-5.7253e-23,1,159,1,0.007975,0.05,0.007975,0.05
11.01,1e-05,0,-7.8468e-23,0,0,-5.7238e-23,-5.7238e-23,1,160,1,0.008025,0.05,0.008025,0.05
11.007,1e-05,0,-7.8468e-23,0,0,-5.7224e-23,-5.7224e-23,1,161,1,0.008075,0.05,0.008075,0.05
11.004,1e-05,0,-7.8467e-23,0,0,-5.7209e-23,-5.7209e-23,1,162,1,0.008125,0.05,0.008125,0.05
11,1e-05,0,-7.8467e-23,0,0,-5.7196e-23,-5.7196e-23,1,163,1,0.008175,0.05,0.008175,0.05
10.997,1e-05,0,-7.8467e-23,0,0,-5.7182e-23,-5.7182e-23,1,164,1,0.008225,0.05,0.008225,0.05
10.994,1e-05,0,-7.8466e-23,0,0,-5.7168e-23,-5.7168e-23,1,165,1,0.008275,0.05,0.008275,0.05
10.991,1e-05,0,-7.8465e-23,0,0,-5.7155e-23,-5.7155e-23,1,166,1,0.008325,0.05,0.008325,0.05
10.988,1e-05,0,-7.8465e-23,0,0,-5.7143e-23,-5.7143e-23,1,167,1,0.008375,0.05,0.008375,0.05
10.985,1e-05,0,-7.8464e-23,0,0,-5.713e-23,-5.713e-23,1,168,1,0.008425,0.05,0.008425,0.05
10.983,1e-05,0,-7.8464e-23,0,0,-5.7118e-23,-5.7118e-23,1,169,1,0.008475,0.05,0.008475,0.05
10.98,1e-05,0,-7.8463e-23,0,0,-5.7106e-23,-5.7106e-23,1,170,1,0.008525,0.05,0.008525,0.05
10.977,1e-05,0,-7.8462e-23,0,0,-5.7095e-23,-5.7095e-23,1,171,1,0.008575,0.05,0.008575,0.05
10.975,1e-05,0,-7.8462e-23,0,0,-5.7084e-23,-5.7084e-23,1,172,1,0.008625,0.05,0.008625,0.05
10.973,1e-05,0,-7.8461e-23,0,0,-5.7074e-23,-5.7074e-23,1,173,1,0.008675,0.05,0.008675,0.05
10.97,1e-05,0,-7.846e-23,0,0,-5.7063e-23,-5.7063e-23,1,174,1,0.008725,0.05,0.008725,0.05
10.968,1e-05,0,-7.846e-23,0,0,-5.7054e-23,-5.7054e-23,1,175,1,0.008775,0.05,0.008775,0.05
10.966,1e-05,0,-7.8459e-23,0,0,-5.7044e-23,-5.7044e-23,1,176,1,0.008825,0.05,0.008825,0.05
10.964,1e-05,0,-7.8458e-23,0,0,-5.7035e-23,-5.7035e-23,1,177,1,0.008875,0.05,0.008875,0.05
10.962,1e-05,0,-7.8458e-23,0,0,-5.7027e-23,-5.7027e-23,1,178,1,0.008925,0.05,0.008925,0.05
10.96,1e-05,0,-7.8457e-23,0,0,-5.7019e-23,-5.7019e-23,1,179,1,0.008975,0.05,0.008975,0.05
10.958,1e-05,0,-7.8456e-23,0,0,-5.7011e-23,-5.7011e-23,1,180,1,0.009025,0.05,0.009025,0.05
10.957,1e-05,0,-7.8455e-23,0,0,-5.7004e-23,-5.7004e-23,1,181,1,0.009075,0.05,0.009075,0.05
10.955,1e-05,0,-7.8455e-23,0,0,-5.6997e-23,-5.6997e-23,1,182,1,0.009125,0.05,0.009125,0.05
10.954,1e-05,0,-7.8454e-23,0,0,-5.6991e-23,-5.6991e-23,1,183,1,0.009175,0.05,0.009175,0.05
10.952,1e-05,0,-7.8453e-23,0,0,-5.6985e-23,-5.6985e-23,1,184,1,0.009225,0.05,0.009225,0.05
10.951,1e-05,0,-7.8452e-23,0,0,-5.698e-23,-5.698e-23,1,185,1,0.009275,0.05,0.009275,0.05
10.95,1e-05,0,-7.8452e-23,0,0,-5.6975e-23,-5.6975e-23,1,186,1,0.009325,0.05,0.009325,0.05
10.948,1e-05,0,-7.8451e-23,0,0,-5.697e-23,-5.697e-23,1,187,1,0.009375,0.05,0.009375,0.05
10.947,1e-05,0,-7.845e-23,0,0,-5.6966e-23,-5.6966e-23,1,188,1,0.009425,0.05,0.009425,0.05
10.946,1e-05,0,-7.8449e-23,0,0,-5.6962e-23,-5.6962e-23,1,189,1,0.009475,0.05,0.009475,0.05
10.946,1e-05,0,-7.8449e-23,0,0,-5.696e-23,-5.696e-23,1,190,1,0.009525,0.05,0.009525,0.05
10.945,1e-05,0,-7.8454e-23,0,0,-5.696e-23,-5.696e-23,1,191,1,0.009575,0.05,0.009575,0.05
10.944,1e-05,0,-7.8464e-23,0,0,-5.6956e-23,-5.6956e-23,1,192,1,0.009625,0.05,0.009625,0.05
10.943,1e-05,0,-7.8434e-23,0,0,-5.6921e-23,-5.6921e-23,1,193,1,0.009675,0.05,0.009675,0.05
10.943,1e-05,0,-7.8265e-23,0,0,-5.6854e-23,-5.6854e-23,1,194,1,0.009725,0.05,0.009725,0.05
10.942,1e-05,0,-7.8109e-23,0,0,-5.6986e-23,-5.6986e-23,1,195,1,0.009775,0.05,0.009775,0.05
10.942,1e-05,0,-7.9285e-23,0,0,-5.7931e-23,-5.7931e-23,1,196,1,0.009825,0.05,0.009825,0.05
10.942,1e-05,0,-8.3694e-23,0,0,-5.9094e-23,-5.9094e-23,1,197,1,0.009875,0.05,0.009875,0.05
10.942,1e-05,0,-8.4263e-23,0,0,-5.3264e-23,-5.3264e-23,1,198,1,0.009925,0.05,0.009925,0.05
10.941,1e-05,0,0,0,0,0,0,1,199,1,0.01,0.05,0.01,0.05
