"C","DT","U:0","U:1","U:2","alpha.water","p","p_rgh","rho","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.21905,1e-07,0,-6.7847e-23,0,1,3.4885e-21,3.4885e-21,1000,24,1,0.001225,0.05,0.001225,0.05
0.20096,1e-07,0,-6.7847e-23,0,1,3.4952e-21,3.4952e-21,1000,25,1,0.001275,0.05,0.001275,0.05
0.18401,1e-07,0,-6.7847e-23,0,1,3.5018e-21,3.5018e-21,1000,26,1,0.001325,0.05,0.001325,0.05
0.16815,1e-07,0,-6.7847e-23,0,1,3.5085e-21,3.5085e-21,1000,27,1,0.001375,0.05,0.001375,0.05
0.15336,1e-07,0,-6.7847e-23,0,1,3.5151e-21,3.5151e-21,1000,28,1,0.001425,0.05,0.001425,0.05
0.1396,1e-07,0,-6.7847e-23,0,1,3.5218e-21,3.5218e-21,1000,29,1,0.001475,0.05,0.001475,0.05
0.12682,1e-07,0,-6.7847e-23,0,1,3.5284e-21,3.5284e-21,1000,30,1,0.001525,0.05,0.001525,0.05
0.11498,1e-07,0,-6.7847e-23,0,1,3.5351e-21,3.5351e-21,1000,31,1,0.001575,0.05,0.001575,0.05
0.10404,1e-07,0,-6.7847e-23,0,1,3.5418e-21,3.5418e-21,1000,32,1,0.001625,0.05,0.001625,0.05
0.093957,1e-07,0,-6.7847e-23,0,1,3.5484e-21,3.5484e-21,1000,33,1,0.001675,0.05,0.001675,0.05
0.084683,1e-07,0,-6.7847e-23,0,1,3.5551e-21,3.5551e-21,1000,34,1,0.001725,0.05,0.001725,0.05
0.076175,1e-07,0,-6.7847e-23,0,1,3.5618e-21,3.5618e-21,1000,35,1,0.001775,0.05,0.001775,0.05
0.068388,1e-07,0,-6.7847e-23,0,1,3.5684e-21,3.5684e-21,1000,36,1,0.001825,0.05,0.001825,0.05
0.061276,1e-07,0,-6.7847e-23,0,1,3.5751e-21,3.5751e-21,1000,37,1,0.001875,0.05,0.001875,0.05
0.054796,1e-07,0,-6.7847e-23,0,1,3.5817e-21,3.5817e-21,1000,38,1,0.001925,0.05,0.001925,0.05
0.048906,1e-07,0,-6.7847e-23,0,1,3.5884e-21,3.5884e-21,1000,39,1,0.001975,0.05,0.001975,0.05
0.043563,1e-07,0,-6.7847e-23,0,1,3.595e-21,3.595e-21,1000,40,1,0.002025,0.05,0.002025,0.05
0.038729,1e-07,0,-6.7847e-23,0,1,3.6017e-21,3.6017e-21,1000,41,1,0.002075,0.05,0.002075,0.05
0.034365,1e-07,0,-6.7847e-23,0,1,3.6084e-21,3.6084e-21,1000,42,1,0.002125,0.05,0.002125,0.05
0.030434,1e-07,0,-6.7847e-23,0,1,3.615e-21,3.615e-21,1000,43,1,0.002175,0.05,0.002175,0.05
0.0269,1e-07,0,-6.7847e-23,0,1,3.6217e-21,3.6217e-21,1000,44,1,0.002225,0.05,0.002225,0.05
0.023731,1e-07,0,-6.7847e-23,0,1,3.6283e-21,3.6283e-21,1000,45,1,0.002275,0.05,0.002275,0.05
0.020895,1e-07,0,-6.7847e-23,0,1,3.635e-21,3.635e-21,1000,46,1,0.002325,0.05,0.002325,0.05
0.018363,1e-07,0,-6.7847e-23,0,1,3.6417e-21,3.6417e-21,1000,47,1,0.002375,0.05,0.002375,0.05
0.016107,1e-07,0,-6.7847e-23,0,1,3.6483e-21,3.6483e-21,1000,48,1,0.002425,0.05,0.002425,0.05
0.014102,1e-07,0,-6.7847e-23,0,1,3.655e-21,3.655e-21,1000,49,1,0.002475,0.05,0.002475,0.05
0.012323,1e-07,0,-6.7847e-23,0,1,3.6616e-21,3.6616e-21,1000,50,1,0.002525,0.05,0.002525,0.05
0.010748,1e-07,0,-6.7847e-23,0,1,3.6683e-21,3.6683e-21,1000,51,1,0.002575,0.05,0.002575,0.05
0.0093573,1e-07,0,-6.7847e-23,0,1,3.675e-21,3.675e-21,1000,52,1,0.002625,0.05,0.002625,0.05
0.0081312,1e-07,0,-6.7847e-23,0,1,3.6816e-21,3.6816e-21,1000,53,1,0.002675,0.05,0.002675,0.05
0.0070526,1e-07,0,-6.7847e-23,0,1,3.6883e-21,3.6883e-21,1000,54,1,0.002725,0.05,0.002725,0.05
0.0061059,1e-07,0,-6.7847e-23,0,1,3.6949e-21,3.6949e-21,1000,55,1,0.002775,0.05,0.002775,0.05
0.0052765,1e-07,0,-6.7847e-23,0,1,3.7016e-21,3.7016e-21,1000,56,1,0.002825,0.05,0.002825,0.05
0.0045516,1e-07,0,-6.7847e-23,0,1,3.7083e-21,3.7083e-21,1000,57,1,0.002875,0.05,0.002875,0.05
0.0039191,1e-07,0,-6.7847e-23,0,1,3.7149e-21,3.7149e-21,1000,58,1,0.002925,0.05,0.002925,0.05
0.0033684,1e-07,0,-6.7847e-23,0,1,3.7216e-21,3.7216e-21,1000,59,1,0.002975,0.05,0.002975,0.05
0.0028899,1e-07,0,-6.7847e-23,0,1,3.7282e-21,3.7282e-21,1000,60,1,0.003025,0.05,0.003025,0.05
0.0024749,1e-07,0,-6.7847e-23,0,1,3.7349e-21,3.7349e-21,1000,61,1,0.003075,0.05,0.003075,0.05
0.0021158,1e-07,0,-6.7847e-23,0,1,3.7416e-21,3.7416e-21,1000,62,1,0.003125,0.05,0.003125,0.05
0.0018056,1e-07,0,-6.7847e-23,0,1,3.7482e-21,3.7482e-21,1000,63,1,0.003175,0.05,0.003175,0.05
0.0015382,1e-07,0,-6.7847e-23,0,1,3.7549e-21,3.7549e-21,1000,64,1,0.003225,0.05,0.003225,0.05
0.0013081,1e-07,0,-6.7847e-23,0,1,3.7615e-21,3.7615e-21,1000,65,1,0.003275,0.05,0.003275,0.05
0.0011105,1e-07,0,-6.7847e-23,0,1,3.7682e-21,3.7682e-21,1000,66,1,0.003325,0.05,0.003325,0.05
0.00094111,1e-07,0,-6.7847e-23,0,1,3.7749e-21,3.7749e-21,1000,67,1,0.003375,0.05,0.003375,0.05
0.0007962,1e-07,0,-6.7847e-23,0,1,3.7815e-21,3.7815e-21,1000,68,1,0.003425,0.05,0.003425,0.05
0.00067246,1e-07,0,-6.7847e-23,0,1,3.7882e-21,3.7882e-21,1000,69,1,0.003475,0.05,0.003475,0.05
0.000567,1e-07,0,-6.7847e-23,0,1,3.7948e-21,3.7948e-21,1000,70,1,0.003525,0.05,0.003525,0.05
0.00047727,1e-07,0,-6.7847e-23,0,1,3.8015e-21,3.8015e-21,1000,71,1,0.003575,0.05,0.003575,0.05
0.00040107,1e-07,0,-6.7847e-23,0,1,3.8082e-21,3.8082e-21,1000,72,1,0.003625,0.05,0.003625,0.05
0.00033648,1e-07,0,-6.7847e-23,0,1,3.8148e-21,3.8148e-21,1000,73,1,0.003675,0.05,0.003675,0.05
0.00028182,1e-07,0,-6.7847e-23,0,1,3.8215e-21,3.8215e-21,1000,74,1,0.003725,0.05,0.003725,0.05
0.00023566,1e-07,0,-6.7847e-23,0,1,3.8281e-21,3.8281e-21,1000,75,1,0.003775,0.05,0.003775,0.05
0.00019674,1e-07,0,-6.7847e-23,0,1,3.8348e-21,3.8348e-21,1000,76,1,0.003825,0.05,0.003825,0.05
0.00016398,1e-07,0,-6.7847e-23,0,1,3.8415e-21,3.8415e-21,1000,77,1,0.003875,0.05,0.003875,0.05
0.00013645,1e-07,0,-6.7847e-23,0,1,3.8481e-21,3.8481e-21,1000,78,1,0.003925,0.05,0.003925,0.05
0.00011336,1e-07,0,-6.7847e-23,0,1,3.8548e-21,3.8548e-21,1000,79,1,0.003975,0.05,0.003975,0.05
9.4029e-05,1e-07,0,-6.7847e-23,0,1,3.8614e-21,3.8614e-21,1000,80,1,0.004025,0.05,0.004025,0.05
7.7867e-05,1e-07,0,-6.7847e-23,0,1,3.8681e-21,3.8681e-21,1000,81,1,0.004075,0.05,0.004075,0.05
6.4377e-05,1e-07,0,-6.7847e-23,0,1,3.8748e-21,3.8748e-21,1000,82,1,0.004125,0.05,0.004125,0.05
5.3135e-05,1e-07,0,-6.7847e-23,0,1,3.8814e-21,3.8814e-21,1000,83,1,0.004175,0.05,0.004175,0.05
4.3781e-05,1e-07,0,-6.7847e-23,0,1,3.8881e-21,3.8881e-21,1000,84,1,0.004225,0.05,0.004225,0.05
3.6009e-05,1e-07,0,-6.7847e-23,0,1,3.8947e-21,3.8947e-21,1000,85,1,0.004275,0.05,0.004275,0.05
2.9558e-05,1e-07,0,-6.7847e-23,0,1,3.9014e-21,3.9014e-21,1000,86,1,0.004325,0.05,0.004325,0.05
2.421e-05,1e-07,0,-6.7847e-23,0,1,3.9081e-21,3.9081e-21,1000,87,1,0.004375,0.05,0.004375,0.05
1.9779e-05,1e-07,0,-6.7847e-23,0,1,3.9147e-21,3.9147e-21,1000,88,1,0.004425,0.05,0.004425,0.05
1.6109e-05,1e-07,0,-6.7847e-23,0,1,3.9214e-21,3.9214e-21,1000,89,1,0.004475,0.05,0.004475,0.05
1.3068e-05,1e-07,0,-6.7847e-23,0,1,3.928e-21,3.928e-21,1000,90,1,0.004525,0.05,0.004525,0.05
1.0543e-05,1e-07,0,-6.7847e-23,0,1,3.9347e-21,3.9347e-21,1000,91,1,0.004575,0.05,0.004575,0.05
8.4415e-06,1e-07,0,-6.7847e-23,0,1,3.9414e-21,3.9414e-21,1000,92,1,0.004625,0.05,0.004625,0.05
6.6821e-06,1e-07,0,-6.7847e-23,0,1,3.948e-21,3.948e-21,1000,93,1,0.004675,0.05,0.004675,0.05
5.1969e-06,1e-07,0,-6.7847e-23,0,1,3.9547e-21,3.9547e-21,1000,94,1,0.004725,0.05,0.004725,0.05
3.927e-06,1e-07,0,-6.7847e-23,0,1,3.9613e-21,3.9613e-21,1000,95,1,0.004775,0.05,0.004775,0.05
2.8213e-06,1e-07,0,-6.7848e-23,0,1,3.968e-21,3.968e-21,1000,96,1,0.004825,0.05,0.004825,0.05
1.8343e-06,1e-07,0,-6.7844e-23,0,1,3.9749e-21,3.9749e-21,1000,97,1,0.004875,0.05,0.004875,0.05
9.25e-07,1e-07,0,-6.7831e-23,0,1,3.9818e-21,3.9818e-21,1000,98,1,0.004925,0.05,0.004925,0.05
3.068e-07,2.575e-06,0,-6.7816e-23,0,0.75,2.975e-21,2.975e-21,750.25,99,1,0.004975,0.05,0.004975,0.05
1.6384e-07,7.525e-06,0,-6.7837e-23,0,0.25,9.532e-22,9.532e-22,250.75,100,1,0.005025,0.05,0.005025,0.05
1.9479e-07,1e-05,0,-6.7877e-23,0,0,-5.8414e-23,-5.8414e-23,1,101,1,0.005075,0.05,0.005075,0.05
1.867e-07,1e-05,0,-6.7873e-23,0,0,-5.8296e-23,-5.8296e-23,1,102,1,0.005125,0.05,0.005125,0.05
1.7889e-07,1e-05,0,-6.7849e-23,0,0,-5.8209e-23,-5.8209e-23,1,103,1,0.005175,0.05,0.005175,0.05
1.7134e-07,1e-05,0,-6.7845e-23,0,0,-5.8118e-23,-5.8118e-23,1,104,1,0.005225,0.05,0.005225,0.05
1.6403e-07,1e-05,0,-6.7846e-23,0,0,-5.8024e-23,-5.8024e-23,1,105,1,0.005275,0.05,0.005275,0.05
1.5697e-07,1e-05,0,-6.7847e-23,0,0,-5.7928e-23,-5.7928e-23,1,106,1,0.005325,0.05,0.005325,0.05
1.5015e-07,1e-05,0,-6.7847e-23,0,0,-5.7833e-23,-5.7833e-23,1,107,1,0.005375,0.05,0.005375,0.05
1.4356e-07,1e-05,0,-6.7847e-23,0,0,-5.7738e-23,-5.7738e-23,1,108,1,0.005425,0.05,0.005425,0.05
1.372e-07,1e-05,0,-6.7847e-23,0,0,-5.7642e-23,-5.7642e-23,1,109,1,0.005475,0.05,0.005475,0.05
1.3107e-07,1e-05,0,-6.7847e-23,0,0,-5.7547e-23,-5.7547e-23,1,110,1,0.005525,0.05,0.005525,0.05
1.2516e-07,1e-05,0,-6.7847e-23,0,0,-5.7452e-23,-5.7452e-23,1,111,1,0.005575,0.05,0.005575,0.05
1.1946e-07,1e-05,0,-6.7847e-23,0,0,-5.7357e-23,-5.7357e-23,1,112,1,0.005625,0.05,0.005625,0.05
1.1398e-07,1e-05,0,-6.7847e-23,0,0,-5.7262e-23,-5.7262e-23,1,113,1,0.005675,0.05,0.005675,0.05
1.0871e-07,1e-05,0,-6.7847e-23,0,0,-5.7167e-23,-5.7167e-23,1,114,1,0.005725,0.05,0.005725,0.05
1.0363e-07,1e-05,0,-6.7847e-23,0,0,-5.7071e-23,-5.7071e-23,1,115,1,0.005775,0.05,0.005775,0.05
9.8756e-08,1e-05,0,-6.7847e-23,0,0,-5.6976e-23,-5.6976e-23,1,116,1,0.005825,0.05,0.005825,0.05
9.407e-08,1e-05,0,-6.7847e-23,0,0,-5.6881e-23,-5.6881e-23,1,117,1,0.005875,0.05,0.005875,0.05
8.9571e-08,1e-05,0,-6.7847e-23,0,0,-5.6786e-23,-5.6786e-23,1,118,1,0.005925,0.05,0.005925,0.05
8.5254e-08,1e-05,0,-6.7847e-23,0,0,-5.6691e-23,-5.6691e-23,1,119,1,0.005975,0.05,0.005975,0.05
8.1113e-08,1e-05,0,-6.7847e-23,0,0,-5.6596e-23,-5.6596e-23,1,120,1,0.006025,0.05,0.006025,0.05
7.7143e-08,1e-05,0,-6.7847e-23,0,0,-5.65e-23,-5.65e-23,1,121,1,0.006075,0.05,0.006075,0.05
7.334e-08,1e-05,0,-6.7847e-23,0,0,-5.6405e-23,-5.6405e-23,1,122,1,0.006125,0.05,0.006125,0.05
6.9697e-08,1e-05,0,-6.7847e-23,0,0,-5.631e-23,-5.631e-23,1,123,1,0.006175,0.05,0.006175,0.05
6.6211e-08,1e-05,0,-6.7847e-23,0,0,-5.6215e-23,-5.6215e-23,1,124,1,0.006225,0.05,0.006225,0.05
6.2876e-08,1e-05,0,-6.7847e-23,0,0,-5.612e-23,-5.612e-23,1,125,1,0.006275,0.05,0.006275,0.05
5.9688e-08,1e-05,0,-6.7847e-23,0,0,-5.6025e-23,-5.6025e-23,1,126,1,0.006325,0.05,0.006325,0.05
5.664e-08,1e-05,0,-6.7847e-23,0,0,-5.5929e-23,-5.5929e-23,1,127,1,0.006375,0.05,0.006375,0.05
5.3729e-08,1e-05,0,-6.7847e-23,0,0,-5.5834e-23,-5.5834e-23,1,128,1,0.006425,0.05,0.006425,0.05
5.095e-08,1e-05,0,-6.7847e-23,0,0,-5.5739e-23,-5.5739e-23,1,129,1,0.006475,0.05,0.006475,0.05
4.8298e-08,1e-05,0,-6.7847e-23,0,0,-5.5644e-23,-5.5644e-23,1,130,1,0.006525,0.05,0.006525,0.05
4.5768e-08,1e-05,0,-6.7847e-23,0,0,-5.5549e-23,-5.5549e-23,1,131,1,0.006575,0.05,0.006575,0.05
4.3356e-08,1e-05,0,-6.7847e-23,0,0,-5.5454e-23,-5.5454e-23,1,132,1,0.006625,0.05,0.006625,0.05
4.1058e-08,1e-05,0,-6.7847e-23,0,0,-5.5358e-23,-5.5358e-23,1,133,1,0.006675,0.05,0.006675,0.05
3.8869e-08,1e-05,0,-6.7847e-23,0,0,-5.5263e-23,-5.5263e-23,1,134,1,0.006725,0.05,0.006725,0.05
3.6784e-08,1e-05,0,-6.7847e-23,0,0,-5.5168e-23,-5.5168e-23,1,135,1,0.006775,0.05,0.006775,0.05
3.48e-08,1e-05,0,-6.7847e-23,0,0,-5.5073e-23,-5.5073e-23,1,136,1,0.006825,0.05,0.006825,0.05
3.2913e-08,1e-05,0,-6.7847e-23,0,0,-5.4978e-23,-5.4978e-23,1,137,1,0.006875,0.05,0.006875,0.05
3.1118e-08,1e-05,0,-6.7847e-23,0,0,-5.4883e-23,-5.4883e-23,1,138,1,0.006925,0.05,0.006925,0.05
2.9412e-08,1e-05,0,-6.7847e-23,0,0,-5.4787e-23,-5.4787e-23,1,139,1,0.006975,0.05,0.006975,0.05
2.7792e-08,1e-05,0,-6.7847e-23,0,0,-5.4692e-23,-5.4692e-23,1,140,1,0.007025,0.05,0.007025,0.05
2.6253e-08,1e-05,0,-6.7847e-23,0,0,-5.4597e-23,-5.4597e-23,1,141,1,0.007075,0.05,0.007075,0.05
2.4791e-08,1e-05,0,-6.7847e-23,0,0,-5.4502e-23,-5.4502e-23,1,142,1,0.007125,0.05,0.007125,0.05
2.3404e-08,1e-05,0,-6.7847e-23,0,0,-5.4407e-23,-5.4407e-23,1,143,1,0.007175,0.05,0.007175,0.05
2.2089e-08,1e-05,0,-6.7847e-23,0,0,-5.4311e-23,-5.4311e-23,1,144,1,0.007225,0.05,0.007225,0.05
2.0842e-08,1e-05,0,-6.7847e-23,0,0,-5.4216e-23,-5.4216e-23,1,145,1,0.007275,0.05,0.007275,0.05
1.9659e-08,1e-05,0,-6.7847e-23,0,0,-5.4121e-23,-5.4121e-23,1,146,1,0.007325,0.05,0.007325,0.05
1.8539e-08,1e-05,0,-6.7847e-23,0,0,-5.4026e-23,-5.4026e-23,1,147,1,0.007375,0.05,0.007375,0.05
1.7477e-08,1e-05,0,-6.7847e-23,0,0,-5.3931e-23,-5.3931e-23,1,148,1,0.007425,0.05,0.007425,0.05
1.6473e-08,1e-05,0,-6.7847e-23,0,0,-5.3836e-23,-5.3836e-23,1,149,1,0.007475,0.05,0.007475,0.05
1.5521e-08,1e-05,0,-6.7847e-23,0,0,-5.374e-23,-5.374e-23,1,150,1,0.007525,0.05,0.007525,0.05
1.4622e-08,1e-05,0,-6.7847e-23,0,0,-5.3645e-23,-5.3645e-23,1,151,1,0.007575,0.05,0.007575,0.05
1.377e-08,1e-05,0,-6.7847e-23,0,0,-5.355e-23,-5.355e-23,1,152,1,0.007625,0.05,0.007625,0.05
1.2966e-08,1e-05,0,-6.7847e-23,0,0,-5.3455e-23,-5.3455e-23,1,153,1,0.007675,0.05,0.007675,0.05
1.2205e-08,1e-05,0,-6.7847e-23,0,0,-5.336e-23,-5.336e-23,1,154,1,0.007725,0.05,0.007725,0.05
1.1487e-08,1e-05,0,-6.7847e-23,0,0,-5.3265e-23,-5.3265e-23,1,155,1,0.007775,0.05,0.007775,0.05
1.0808e-08,1e-05,0,-6.7847e-23,0,0,-5.3169e-23,-5.3169e-23,1,156,1,0.007825,0.05,0.007825,0.05
1.0167e-08,1e-05,0,-6.7847e-23,0,0,-5.3074e-23,-5.3074e-23,1,157,1,0.007875,0.05,0.007875,0.05
9.5627e-09,1e-05,0,-6.7847e-23,0,0,-5.2979e-23,-5.2979e-23,1,158,1,0.007925,0.05,0.007925,0.05
8.9922e-09,1e-05,0,-6.7847e-23,0,0,-5.2884e-23,-5.2884e-23,1,159,1,0.007975,0.05,0.007975,0.05
8.4543e-09,1e-05,0,-6.7847e-23,0,0,-5.2789e-23,-5.2789e-23,1,160,1,0.008025,0.05,0.008025,0.05
7.9471e-09,1e-05,0,-6.7847e-23,0,0,-5.2694e-23,-5.2694e-23,1,161,1,0.008075,0.05,0.008075,0.05
7.4692e-09,1e-05,0,-6.7847e-23,0,0,-5.2598e-23,-5.2598e-23,1,162,1,0.008125,0.05,0.008125,0.05
7.0191e-09,1e-05,0,-6.7847e-23,0,0,-5.2503e-23,-5.2503e-23,1,163,1,0.008175,0.05,0.008175,0.05
6.5953e-09,1e-05,0,-6.7847e-23,0,0,-5.2408e-23,-5.2408e-23,1,164,1,0.008225,0.05,0.008225,0.05
6.1964e-09,1e-05,0,-6.7847e-23,0,0,-5.2313e-23,-5.2313e-23,1,165,1,0.008275,0.05,0.008275,0.05
5.8212e-09,1e-05,0,-6.7847e-23,0,0,-5.2218e-23,-5.2218e-23,1,166,1,0.008325,0.05,0.008325,0.05
5.4684e-09,1e-05,0,-6.7847e-23,0,0,-5.2123e-23,-5.2123e-23,1,167,1,0.008375,0.05,0.008375,0.05
5.1368e-09,1e-05,0,-6.7847e-23,0,0,-5.2027e-23,-5.2027e-23,1,168,1,0.008425,0.05,0.008425,0.05
4.8253e-09,1e-05,0,-6.7847e-23,0,0,-5.1932e-23,-5.1932e-23,1,169,1,0.008475,0.05,0.008475,0.05
4.5329e-09,1e-05,0,-6.7847e-23,0,0,-5.1837e-23,-5.1837e-23,1,170,1,0.008525,0.05,0.008525,0.05
4.2586e-09,1e-05,0,-6.7847e-23,0,0,-5.1742e-23,-5.1742e-23,1,171,1,0.008575,0.05,0.008575,0.05
4.0013e-09,1e-05,0,-6.7847e-23,0,0,-5.1647e-23,-5.1647e-23,1,172,1,0.008625,0.05,0.008625,0.05
3.7603e-09,1e-05,0,-6.7847e-23,0,0,-5.1552e-23,-5.1552e-23,1,173,1,0.008675,0.05,0.008675,0.05
3.5346e-09,1e-05,0,-6.7847e-23,0,0,-5.1456e-23,-5.1456e-23,1,174,1,0.008725,0.05,0.008725,0.05
3.3235e-09,1e-05,0,-6.7847e-23,0,0,-5.1361e-23,-5.1361e-23,1,175,1,0.008775,0.05,0.008775,0.05
3.1262e-09,1e-05,0,-6.7847e-23,0,0,-5.1266e-23,-5.1266e-23,1,176,1,0.008825,0.05,0.008825,0.05
2.942e-09,1e-05,0,-6.7847e-23,0,0,-5.1171e-23,-5.1171e-23,1,177,1,0.008875,0.05,0.008875,0.05
2.7702e-09,1e-05,0,-6.7847e-23,0,0,-5.1076e-23,-5.1076e-23,1,178,1,0.008925,0.05,0.008925,0.05
2.6101e-09,1e-05,0,-6.7847e-23,0,0,-5.098e-23,-5.098e-23,1,179,1,0.008975,0.05,0.008975,0.05
2.4613e-09,1e-05,0,-6.7847e-23,0,0,-5.0885e-23,-5.0885e-23,1,180,1,0.009025,0.05,0.009025,0.05
2.323e-09,1e-05,0,-6.7847e-23,0,0,-5.079e-23,-5.079e-23,1,181,1,0.009075,0.05,0.009075,0.05
2.1949e-09,1e-05,0,-6.7847e-23,0,0,-5.0695e-23,-5.0695e-23,1,182,1,0.009125,0.05,0.009125,0.05
2.0765e-09,1e-05,0,-6.7847e-23,0,0,-5.06e-23,-5.06e-23,1,183,1,0.009175,0.05,0.009175,0.05
1.9672e-09,1e-05,0,-6.7847e-23,0,0,-5.0505e-23,-5.0505e-23,1,184,1,0.009225,0.05,0.009225,0.05
1.8666e-09,1e-05,0,-6.7847e-23,0,0,-5.0409e-23,-5.0409e-23,1,185,1,0.009275,0.05,0.009275,0.05
1.7745e-09,1e-05,0,-6.7847e-23,0,0,-5.0314e-23,-5.0314e-23,1,186,1,0.009325,0.05,0.009325,0.05
1.6903e-09,1e-05,0,-6.7847e-23,0,0,-5.0219e-23,-5.0219e-23,1,187,1,0.009375,0.05,0.009375,0.05
1.6139e-09,1e-05,0,-6.7847e-23,0,0,-5.0124e-23,-5.0124e-23,1,188,1,0.009425,0.05,0.009425,0.05
1.5448e-09,1e-05,0,-6.7846e-23,0,0,-5.0029e-23,-5.0029e-23,1,189,1,0.009475,0.05,0.009475,0.05
1.4828e-09,1e-05,0,-6.7847e-23,0,0,-4.9934e-23,-4.9934e-23,1,190,1,0.009525,0.05,0.009525,0.05
1.4278e-09,1e-05,0,-6.7852e-23,0,0,-4.9842e-23,-4.9842e-23,1,191,1,0.009575,0.05,0.009575,0.05
1.3793e-09,1e-05,0,-6.786e-23,0,0,-4.9745e-23,-4.9745e-23,1,192,1,0.009625,0.05,0.009625,0.05
1.3374e-09,1e-05,0,-6.7835e-23,0,0,-4.9622e-23,-4.9622e-23,1,193,1,0.009675,0.05,0.009675,0.05
1.3017e-09,1e-05,0,-6.769e-23,0,0,-4.9471e-23,-4.9471e-23,1,194,1,0.009725,0.05,0.009725,0.05
1.2723e-09,1e-05,0,-6.7558e-23,0,0,-4.9491e-23,-4.9491e-23,1,195,1,0.009775,0.05,0.009775,0.05
1.2488e-09,1e-05,0,-6.8572e-23,0,0,-5.0209e-23,-5.0209e-23,1,196,1,0.009825,0.05,0.009825,0.05
1.2313e-09,1e-05,0,-7.2369e-23,0,0,-5.1108e-23,-5.1108e-23,1,197,1,0.009875,0.05,0.009875,0.05
1.2197e-09,1e-05,0,-7.2818e-23,0,0,-4.5974e-23,-4.5974e-23,1,198,1,0.009925,0.05,0.009925,0.05
1.2124e-09,1e-05,0,0,0,0,0,0,1,199,1,0.01,0.05,0.01,0.05
