"C","DT","U:0","U:1","U:2","alpha.water","p","p_rgh","rho","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.5903,1e-07,0,-8.1216e-23,0,1,3.9888e-21,3.9888e-21,1000,21,1,0.001075,0.05,0.001075,0.05
0.57314,1e-07,0,-8.1216e-23,0,1,3.9888e-21,3.9888e-21,1000,22,1,0.001125,0.05,0.001125,0.05
0.55622,1e-07,0,-8.1216e-23,0,1,3.9889e-21,3.9889e-21,1000,23,1,0.001175,0.05,0.001175,0.05
0.53955,1e-07,0,-8.1216e-23,0,1,3.9889e-21,3.9889e-21,1000,24,1,0.001225,0.05,0.001225,0.05
0.52313,1e-07,0,-8.1216e-23,0,1,3.9889e-21,3.9889e-21,1000,25,1,0.001275,0.05,0.001275,0.05
0.50698,1e-07,0,-8.1216e-23,0,1,3.989e-21,3.989e-21,1000,26,1,0.001325,0.05,0.001325,0.05
0.49109,1e-07,0,-8.1216e-23,0,1,3.989e-21,3.989e-21,1000,27,1,0.001375,0.05,0.001375,0.05
0.47547,1e-07,0,-8.1216e-23,0,1,3.989e-21,3.989e-21,1000,28,1,0.001425,0.05,0.001425,0.05
0.46013,1e-07,0,-8.1216e-23,0,1,3.989e-21,3.989e-21,1000,29,1,0.001475,0.05,0.001475,0.05
0.44508,1e-07,0,-8.1216e-23,0,1,3.9891e-21,3.9891e-21,1000,30,1,0.001525,0.05,0.001525,0.05
0.4303,1e-07,0,-8.1216e-23,0,1,3.9891e-21,3.9891e-21,1000,31,1,0.001575,0.05,0.001575,0.05
0.41582,1e-07,0,-8.1216e-23,0,1,3.9891e-21,3.9891e-21,1000,32,1,0.001625,0.05,0.001625,0.05
0.40163,1e-07,0,-8.1216e-23,0,1,3.9892e-21,3.9892e-21,1000,33,1,0.001675,0.05,0.001675,0.05
0.38773,1e-07,0,-8.1216e-23,0,1,3.9892e-21,3.9892e-21,1000,34,1,0.001725,0.05,0.001725,0.05
0.37414,1e-07,0,-8.1216e-23,0,1,3.9892e-21,3.9892e-21,1000,35,1,0.001775,0.05,0.001775,0.05
0.36084,1e-07,0,-8.1216e-23,0,1,3.9892e-21,3.9892e-21,1000,36,1,0.001825,0.05,0.001825,0.05
0.34784,1e-07,0,-8.1216e-23,0,1,3.9893e-21,3.9893e-21,1000,37,1,0.001875,0.05,0.001875,0.05
0.33514,1e-07,0,-8.1216e-23,0,1,3.9893e-21,3.9893e-21,1000,38,1,0.001925,0.05,0.001925,0.05
0.32275,1e-07,0,-8.1216e-23,0,1,3.9893e-21,3.9893e-21,1000,39,1,0.001975,0.05,0.001975,0.05
0.31066,1e-07,0,-8.1216e-23,0,1,3.9894e-21,3.9894e-21,1000,40,1,0.002025,0.05,0.002025,0.05
0.29887,1e-07,0,-8.1216e-23,0,1,3.9894e-21,3.9894e-21,1000,41,1,0.002075,0.05,0.002075,0.05
0.28738,1e-07,0,-8.1216e-23,0,1,3.9894e-21,3.9894e-21,1000,42,1,0.002125,0.05,0.002125,0.05
0.2762,1e-07,0,-8.1216e-23,0,1,3.9894e-21,3.9894e-21,1000,43,1,0.002175,0.05,0.002175,0.05
0.26531,1e-07,0,-8.1216e-23,0,1,3.9895e-21,3.9895e-21,1000,44,1,0.002225,0.05,0.002225,0.05
0.25473,1e-07,0,-8.1216e-23,0,1,3.9895e-21,3.9895e-21,1000,45,1,0.002275,0.05,0.002275,0.05
0.24444,1e-07,0,-8.1216e-23,0,1,3.9895e-21,3.9895e-21,1000,46,1,0.002325,0.05,0.002325,0.05
0.23444,1e-07,0,-8.1216e-23,0,1,3.9896e-21,3.9896e-21,1000,47,1,0.002375,0.05,0.002375,0.05
0.22474,1e-07,0,-8.1216e-23,0,1,3.9896e-21,3.9896e-21,1000,48,1,0.002425,0.05,0.002425,0.05
0.21532,1e-07,0,-8.1216e-23,0,1,3.9896e-21,3.9896e-21,1000,49,1,0.002475,0.05,0.002475,0.05
0.20619,1e-07,0,-8.1216e-23,0,1,3.9896e-21,3.9896e-21,1000,50,1,0.002525,0.05,0.002525,0.05
0.19734,1e-07,0,-8.1216e-23,0,1,3.9897e-21,3.9897e-21,1000,51,1,0.002575,0.05,0.002575,0.05
0.18877,1e-07,0,-8.1216e-23,0,1,3.9897e-21,3.9897e-21,1000,52,1,0.002625,0.05,0.002625,0.05
0.18048,1e-07,0,-8.1216e-23,0,1,3.9897e-21,3.9897e-21,1000,53,1,0.002675,0.05,0.002675,0.05
0.17245,1e-07,0,-8.1216e-23,0,1,3.9898e-21,3.9898e-21,1000,54,1,0.002725,0.05,0.002725,0.05
0.16469,1e-07,0,-8.1216e-23,0,1,3.9898e-21,3.9898e-21,1000,55,1,0.002775,0.05,0.002775,0.05
0.15719,1e-07,0,-8.1216e-23,0,1,3.9898e-21,3.9898e-21,1000,56,1,0.002825,0.05,0.002825,0.05
0.14995,1e-07,0,-8.1216e-23,0,1,3.9898e-21,3.9898e-21,1000,57,1,0.002875,0.05,0.002875,0.05
0.14296,1e-07,0,-8.1216e-23,0,1,3.9899e-21,3.9899e-21,1000,58,1,0.002925,0.05,0.002925,0.05
0.13622,1e-07,0,-8.1216e-23,0,1,3.9899e-21,3.9899e-21,1000,59,1,0.002975,0.05,0.002975,0.05
0.12971,1e-07,0,-8.1216e-23,0,1,3.9899e-21,3.9899e-21,1000,60,1,0.003025,0.05,0.003025,0.05
0.12344,1e-07,0,-8.1216e-23,0,1,3.99e-21,3.99e-21,1000,61,1,0.003075,0.05,0.003075,0.05
0.11741,1e-07,0,-8.1216e-23,0,1,3.99e-21,3.99e-21,1000,62,1,0.003125,0.05,0.003125,0.05
0.11159,1e-07,0,-8.1216e-23,0,1,3.99e-21,3.99e-21,1000,63,1,0.003175,0.05,0.003175,0.05
0.106,1e-07,0,-8.1216e-23,0,1,3.99e-21,3.99e-21,1000,64,1,0.003225,0.05,0.003225,0.05
0.10061,1e-07,0,-8.1216e-23,0,1,3.9901e-21,3.9901e-21,1000,65,1,0.003275,0.05,0.003275,0.05
0.095437,1e-07,0,-8.1216e-23,0,1,3.9901e-21,3.9901e-21,1000,66,1,0.003325,0.05,0.003325,0.05
0.090462,1e-07,0,-8.1216e-23,0,1,3.9901e-21,3.9901e-21,1000,67,1,0.003375,0.05,0.003375,0.05
0.085681,1e-07,0,-8.1216e-23,0,1,3.9902e-21,3.9902e-21,1000,68,1,0.003425,0.05,0.003425,0.05
0.081088,1e-07,0,-8.1216e-23,0,1,3.9902e-21,3.9902e-21,1000,69,1,0.003475,0.05,0.003475,0.05
0.076677,1e-07,0,-8.1216e-23,0,1,3.9902e-21,3.9902e-21,1000,70,1,0.003525,0.05,0.003525,0.05
0.072443,1e-07,0,-8.1216e-23,0,1,3.9902e-21,3.9902e-21,1000,71,1,0.003575,0.05,0.003575,0.05
0.068378,1e-07,0,-8.1216e-23,0,1,3.9903e-21,3.9903e-21,1000,72,1,0.003625,0.05,0.003625,0.05
0.064476,1e-07,0,-8.1216e-23,0,1,3.9903e-21,3.9903e-21,1000,73,1,0.003675,0.05,0.003675,0.05
0.060732,1e-07,0,-8.1216e-23,0,1,3.9903e-21,3.9903e-21,1000,74,1,0.003725,0.05,0.003725,0.05
0.057139,1e-07,0,-8.1216e-23,0,1,3.9904e-21,3.9904e-21,1000,75,1,0.003775,0.05,0.003775,0.05
0.053691,1e-07,0,-8.1216e-23,0,1,3.9904e-21,3.9904e-21,1000,76,1,0.003825,0.05,0.003825,0.05
0.05038,1e-07,0,-8.1216e-23,0,1,3.9904e-21,3.9904e-21,1000,77,1,0.003875,0.05,0.003875,0.05
0.047202,1e-07,0,-8.1216e-23,0,1,3.9905e-21,3.9905e-21,1000,78,1,0.003925,0.05,0.003925,0.05
0.04415,1e-07,0,-8.1216e-23,0,1,3.9905e-21,3.9905e-21,1000,79,1,0.003975,0.05,0.003975,0.05
0.041218,1e-07,0,-8.1216e-23,0,1,3.9905e-21,3.9905e-21,1000,80,1,0.004025,0.05,0.004025,0.05
0.038399,1e-07,0,-8.1216e-23,0,1,3.9905e-21,3.9905e-21,1000,81,1,0.004075,0.05,0.004075,0.05
0.035688,1e-07,0,-8.1216e-23,0,1,3.9906e-21,3.9906e-21,1000,82,1,0.004125,0.05,0.004125,0.05
0.033078,1e-07,0,-8.1216e-23,0,1,3.9906e-21,3.9906e-21,1000,83,1,0.004175,0.05,0.004175,0.05
0.030562,1e-07,0,-8.1216e-23,0,1,3.9906e-21,3.9906e-21,1000,84,1,0.004225,0.05,0.004225,0.05
0.028136,1e-07,0,-8.1216e-23,0,1,3.9907e-21,3.9907e-21,1000,85,1,0.004275,0.05,0.004275,0.05
0.025793,1e-07,0,-8.1216e-23,0,1,3.9907e-21,3.9907e-21,1000,86,1,0.004325,0.05,0.004325,0.05
0.023526,1e-07,0,-8.1216e-23,0,1,3.9907e-21,3.9907e-21,1000,87,1,0.004375,0.05,0.004375,0.05
0.021331,1e-07,0,-8.1216e-23,0,1,3.9907e-21,3.9907e-21,1000,88,1,0.004425,0.05,0.004425,0.05
0.0192,1e-07,0,-8.1216e-23,0,1,3.9908e-21,3.9908e-21,1000,89,1,0.004475,0.05,0.004475,0.05
0.017128,1e-07,0,-8.1216e-23,0,1,3.9908e-21,3.9908e-21,1000,90,1,0.004525,0.05,0.004525,0.05
0.01511,1e-07,0,-8.1216e-23,0,1,3.9908e-21,3.9908e-21,1000,91,1,0.004575,0.05,0.004575,0.05
0.013138,1e-07,0,-8.1216e-23,0,1,3.9908e-21,3.9908e-21,1000,92,1,0.004625,0.05,0.004625,0.05
0.011208,1e-07,0,-8.1216e-23,0,1,3.9909e-21,3.9909e-21,1000,93,1,0.004675,0.05,0.004675,0.05
0.0093131,1e-07,0,-8.1216e-23,0,1,3.9909e-21,3.9909e-21,1000,94,1,0.004725,0.05,0.004725,0.05
0.0074479,1e-07,0,-8.1215e-23,0,1,3.9909e-21,3.9909e-21,1000,95,1,0.004775,0.05,0.004775,0.05
0.0056065,1e-07,0,-8.1215e-23,0,1,3.991e-21,3.991e-21,1000,96,1,0.004825,0.05,0.004825,0.05
0.003783,1e-07,0,-8.1214e-23,0,1,3.991e-21,3.991e-21,1000,97,1,0.004875,0.05,0.004875,0.05
0.0019718,1e-07,0,-8.1214e-23,0,1,3.991e-21,3.991e-21,1000,98,1,0.004925,0.05,0.004925,0.05
0.0015665,2.575e-06,0,-8.1214e-23,0,0.75,2.9786e-21,2.9786e-21,750.25,99,1,0.004975,0.05,0.004975,0.05
0.0030091,7.525e-06,0,-8.1214e-23,0,0.25,9.5363e-22,9.5363e-22,250.75,100,1,0.005025,0.05,0.005025,0.05
0.0039447,1e-05,0,-8.1215e-23,0,0,-5.8842e-23,-5.8842e-23,1,101,1,0.005075,0.05,0.005075,0.05
0.0039271,1e-05,0,-8.1215e-23,0,0,-5.8842e-23,-5.8842e-23,1,102,1,0.005125,0.05,0.005125,0.05
0.0039096,1e-05,0,-8.1216e-23,0,0,-5.8841e-23,-5.8841e-23,1,103,1,0.005175,0.05,0.005175,0.05
0.0038924,1e-05,0,-8.1216e-23,0,0,-5.8841e-23,-5.8841e-23,1,104,1,0.005225,0.05,0.005225,0.05
0.0038753,1e-05,0,-8.1216e-23,0,0,-5.8841e-23,-5.8841e-23,1,105,1,0.005275,0.05,0.005275,0.05
0.0038585,1e-05,0,-8.1216e-23,0,0,-5.884e-23,-5.884e-23,1,106,1,0.005325,0.05,0.005325,0.05
0.0038419,1e-05,0,-8.1216e-23,0,0,-5.884e-23,-5.884e-23,1,107,1,0.005375,0.05,0.005375,0.05
0.0038254,1e-05,0,-8.1216e-23,0,0,-5.8839e-23,-5.8839e-23,1,108,1,0.005425,0.05,0.005425,0.05
0.0038091,1e-05,0,-8.1216e-23,0,0,-5.8839e-23,-5.8839e-23,1,109,1,0.005475,0.05,0.005475,0.05
0.0037931,1e-05,0,-8.1216e-23,0,0,-5.8838e-23,-5.8838e-23,1,110,1,0.005525,0.05,0.005525,0.05
0.0037772,1e-05,0,-8.1216e-23,0,0,-5.8838e-23,-5.8838e-23,1,111,1,0.005575,0.05,0.005575,0.05
0.0037615,1e-05,0,-8.1216e-23,0,0,-5.8838e-23,-5.8838e-23,1,112,1,0.005625,0.05,0.005625,0.05
0.0037461,1e-05,0,-8.1216e-23,0,0,-5.8837e-23,-5.8837e-23,1,113,1,0.005675,0.05,0.005675,0.05
0.0037308,1e-05,0,-8.1216e-23,0,0,-5.8837e-23,-5.8837e-23,1,114,1,0.005725,0.05,0.005725,0.05
0.0037157,1e-05,0,-8.1216e-23,0,0,-5.8836e-23,-5.8836e-23,1,115,1,0.005775,0.05,0.005775,0.05
0.0037008,1e-05,0,-8.1216e-23,0,0,-5.8836e-23,-5.8836e-23,1,116,1,0.005825,0.05,0.005825,0.05
0.0036861,1e-05,0,-8.1216e-23,0,0,-5.8836e-23,-5.8836e-23,1,117,1,0.005875,0.05,0.005875,0.05
0.0036715,1e-05,0,-8.1216e-23,0,0,-5.8835e-23,-5.8835e-23,1,118,1,0.005925,0.05,0.005925,0.05
0.0036572,1e-05,0,-8.1216e-23,0,0,-5.8835e-23,-5.8835e-23,1,119,1,0.005975,0.05,0.005975,0.05
0.003643,1e-05,0,-8.1216e-23,0,0,-5.8834e-23,-5.8834e-23,1,120,1,0.006025,0.05,0.006025,0.05
0.0036291,1e-05,0,-8.1216e-23,0,0,-5.8834e-23,-5.8834e-23,1,121,1,0.006075,0.05,0.006075,0.05
0.0036153,1e-05,0,-8.1216e-23,0,0,-5.8833e-23,-5.8833e-23,1,122,1,0.006125,0.05,0.006125,0.05
0.0036017,1e-05,0,-8.1216e-23,0,0,-5.8833e-23,-5.8833e-23,1,123,1,0.006175,0.05,0.006175,0.05
0.0035883,1e-05,0,-8.1216e-23,0,0,-5.8833e-23,-5.8833e-23,1,124,1,0.006225,0.05,0.006225,0.05
0.0035751,1e-05,0,-8.1216e-23,0,0,-5.8832e-23,-5.8832e-23,1,125,1,0.006275,0.05,0.006275,0.05
0.0035621,1e-05,0,-8.1216e-23,0,0,-5.8832e-23,-5.8832e-23,1,126,1,0.006325,0.05,0.006325,0.05
0.0035493,1e-05,0,-8.1216e-23,0,0,-5.8831e-23,-5.8831e-23,1,127,1,0.006375,0.05,0.006375,0.05
0.0035366,1e-05,0,-8.1216e-23,0,0,-5.8831e-23,-5.8831e-23,1,128,1,0.006425,0.05,0.006425,0.05
0.0035242,1e-05,0,-8.1216e-23,0,0,-5.8831e-23,-5.8831e-23,1,129,1,0.006475,0.05,0.006475,0.05
0.0035119,1e-05,0,-8.1216e-23,0,0,-5.883e-23,-5.883e-23,1,130,1,0.006525,0.05,0.006525,0.05
0.0034998,1e-05,0,-8.1216e-23,0,0,-5.883e-23,-5.883e-23,1,131,1,0.006575,0.05,0.006575,0.05
0.0034879,1e-05,0,-8.1216e-23,0,0,-5.8829e-23,-5.8829e-23,1,132,1,0.006625,0.05,0.006625,0.05
0.0034762,1e-05,0,-8.1216e-23,0,0,-5.8829e-23,-5.8829e-23,1,133,1,0.006675,0.05,0.006675,0.05
0.0034646,1e-05,0,-8.1216e-23,0,0,-5.8829e-23,-5.8829e-23,1,134,1,0.006725,0.05,0.006725,0.05
0.0034533,1e-05,0,-8.1216e-23,0,0,-5.8828e-23,-5.8828e-23,1,135,1,0.006775,0.05,0.006775,0.05
0.0034421,1e-05,0,-8.1216e-23,0,0,-5.8828e-23,-5.8828e-23,1,136,1,0.006825,0.05,0.006825,0.05
0.0034311,1e-05,0,-8.1216e-23,0,0,-5.8827e-23,-5.8827e-23,1,137,1,0.006875,0.05,0.006875,0.05
0.0034203,1e-05,0,-8.1216e-23,0,0,-5.8827e-23,-5.8827e-23,1,138,1,0.006925,0.05,0.006925,0.05
0.0034097,1e-05,0,-8.1216e-23,0,0,-5.8826e-23,-5.8826e-23,1,139,1,0.006975,0.05,0.006975,0.05
0.0033992,1e-05,0,-8.1216e-23,0,0,-5.8826e-23,-5.8826e-23,1,140,1,0.007025,0.05,0.007025,0.05
0.0033889,1e-05,0,-8.1216e-23,0,0,-5.8826e-23,-5.8826e-23,1,141,1,0.007075,0.05,0.007075,0.05
0.0033789,1e-05,0,-8.1216e-23,0,0,-5.8825e-23,-5.8825e-23,1,142,1,0.007125,0.05,0.007125,0.05
0.003369,1e-05,0,-8.1216e-23,0,0,-5.8825e-23,-5.8825e-23,1,143,1,0.007175,0.05,0.007175,0.05
0.0033592,1e-05,0,-8.1216e-23,0,0,-5.8824e-23,-5.8824e-23,1,144,1,0.007225,0.05,0.007225,0.05
0.0033497,1e-05,0,-8.1216e-23,0,0,-5.8824e-23,-5.8824e-23,1,145,1,0.007275,0.05,0.007275,0.05
0.0033403,1e-05,0,-8.1216e-23,0,0,-5.8824e-23,-5.8824e-23,1,146,1,0.007325,0.05,0.007325,0.05
0.0033311,1e-05,0,-8.1216e-23,0,0,-5.8823e-23,-5.8823e-23,1,147,1,0.007375,0.05,0.007375,0.05
0.0033221,1e-05,0,-8.1216e-23,0,0,-5.8823e-23,-5.8823e-23,1,148,1,0.007425,0.05,0.007425,0.05
0.0033133,1e-05,0,-8.1216e-23,0,0,-5.8822e-23,-5.8822e-23,1,149,1,0.007475,0.05,0.007475,0.05
0.0033046,1e-05,0,-8.1216e-23,0,0,-5.8822e-23,-5.8822e-23,1,150,1,0.007525,0.05,0.007525,0.05
0.0032961,1e-05,0,-8.1216e-23,0,0,-5.8821e-23,-5.8821e-23,1,151,1,0.007575,0.05,0.007575,0.05
0.0032878,1e-05,0,-8.1216e-23,0,0,-5.8821e-23,-5.8821e-23,1,152,1,0.007625,0.05,0.007625,0.05
0.0032797,1e-05,0,-8.1216e-23,0,0,-5.8821e-23,-5.8821e-23,1,153,1,0.007675,0.05,0.007675,0.05
0.0032718,1e-05,0,-8.1216e-23,0,0,-5.882e-23,-5.882e-23,1,154,1,0.007725,0.05,0.007725,0.05
0.003264,1e-05,0,-8.1216e-23,0,0,-5.882e-23,-5.882e-23,1,155,1,0.007775,0.05,0.007775,0.05
0.0032564,1e-05,0,-8.1216e-23,0,0,-5.8819e-23,-5.8819e-23,1,156,1,0.007825,0.05,0.007825,0.05
0.003249,1e-05,0,-8.1216e-23,0,0,-5.8819e-23,-5.8819e-23,1,157,1,0.007875,0.05,0.007875,0.05
0.0032418,1e-05,0,-8.1216e-23,0,0,-5.8819e-23,-5.8819e-23,1,158,1,0.007925,0.05,0.007925,0.05
0.0032347,1e-05,0,-8.1216e-23,0,0,-5.8818e-23,-5.8818e-23,1,159,1,0.007975,0.05,0.007975,0.05
0.0032278,1e-05,0,-8.1216e-23,0,0,-5.8818e-23,-5.8818e-23,1,160,1,0.008025,0.05,0.008025,0.05
0.0032211,1e-05,0,-8.1216e-23,0,0,-5.8817e-23,-5.8817e-23,1,161,1,0.008075,0.05,0.008075,0.05
0.0032146,1e-05,0,-8.1216e-23,0,0,-5.8817e-23,-5.8817e-23,1,162,1,0.008125,0.05,0.008125,0.05
0.0032082,1e-05,0,-8.1216e-23,0,0,-5.8816e-23,-5.8816e-23,1,163,1,0.008175,0.05,0.008175,0.05
0.003202,1e-05,0,-8.1216e-23,0,0,-5.8816e-23,-5.8816e-23,1,164,1,0.008225,0.05,0.008225,0.05
0.003196,1e-05,0,-8.1216e-23,0,0,-5.8816e-23,-5.8816e-23,1,165,1,0.008275,0.05,0.008275,0.05
0.0031901,1e-05,0,-8.1216e-23,0,0,-5.8815e-23,-5.8815e-23,1,166,1,0.008325,0.05,0.008325,0.05
0.0031845,1e-05,0,-8.1216e-23,0,0,-5.8815e-23,-5.8815e-23,1,167,1,0.008375,0.05,0.008375,0.05
0.003179,1e-05,0,-8.1216e-23,0,0,-5.8814e-23,-5.8814e-23,1,168,1,0.008425,0.05,0.008425,0.05
0.0031737,1e-05,0,-8.1216e-23,0,0,-5.8814e-23,-5.8814e-23,1,169,1,0.008475,0.05,0.008475,0.05
0.0031685,1e-05,0,-8.1216e-23,0,0,-5.8814e-23,-5.8814e-23,1,170,1,0.008525,0.05,0.008525,0.05
0.0031635,1e-05,0,-8.1216e-23,0,0,-5.8813e-23,-5.8813e-23,1,171,1,0.008575,0.05,0.008575,0.05
0.0031587,1e-05,0,-8.1216e-23,0,0,-5.8813e-23,-5.8813e-23,1,172,1,0.008625,0.05,0.008625,0.05
0.0031541,1e-05,0,-8.1216e-23,0,0,-5.8812e-23,-5.8812e-23,1,173,1,0.008675,0.05,0.008675,0.05
0.0031497,1e-05,0,-8.1216e-23,0,0,-5.8812e-23,-5.8812e-23,1,174,1,0.008725,0.05,0.008725,0.05
0.0031454,1e-05,0,-8.1216e-23,0,0,-5.8811e-23,-5.8811e-23,1,175,1,0.008775,0.05,0.008775,0.05
0.0031413,1e-05,0,-8.1216e-23,0,0,-5.8811e-23,-5.8811e-23,1,176,1,0.008825,0.05,0.008825,0.05
0.0031373,1e-05,0,-8.1216e-23,0,0,-5.8811e-23,-5.8811e-23,1,177,1,0.008875,0.05,0.008875,0.05
0.0031336,1e-05,0,-8.1216e-23,0,0,-5.881e-23,-5.881e-23,1,178,1,0.008925,0.05,0.008925,0.05
0.00313,1e-05,0,-8.1216e-23,0,0,-5.881e-23,-5.881e-23,1,179,1,0.008975,0.05,0.008975,0.05
0.0031265,1e-05,0,-8.1216e-23,0,0,-5.8809e-23,-5.8809e-23,1,180,1,0.009025,0.05,0.009025,0.05
0.0031233,1e-05,0,-8.1216e-23,0,0,-5.8809e-23,-5.8809e-23,1,181,1,0.009075,0.05,0.009075,0.05
0.0031202,1e-05,0,-8.1216e-23,0,0,-5.8809e-23,-5.8809e-23,1,182,1,0.009125,0.05,0.009125,0.05
0.0031173,1e-05,0,-8.1216e-23,0,0,-5.8808e-23,-5.8808e-23,1,183,1,0.009175,0.05,0.009175,0.05
0.0031146,1e-05,0,-8.1216e-23,0,0,-5.8808e-23,-5.8808e-23,1,184,1,0.009225,0.05,0.009225,0.05
0.003112,1e-05,0,-8.1216e-23,0,0,-5.8807e-23,-5.8807e-23,1,185,1,0.009275,0.05,0.009275,0.05
0.0031096,1e-05,0,-8.1216e-23,0,0,-5.8807e-23,-5.8807e-23,1,186,1,0.009325,0.05,0.009325,0.05
0.0031074,1e-05,0,-8.1216e-23,0,0,-5.8807e-23,-5.8807e-23,1,187,1,0.009375,0.05,0.009375,0.05
0.0031053,1e-05,0,-8.1216e-23,0,0,-5.8806e-23,-5.8806e-23,1,188,1,0.009425,0.05,0.009425,0.05
0.0031035,1e-05,0,-8.1215e-23,0,0,-5.8806e-23,-5.8806e-23,1,189,1,0.009475,0.05,0.009475,0.05
0.0031018,1e-05,0,-8.1216e-23,0,0,-5.8806e-23,-5.8806e-23,1,190,1,0.009525,0.05,0.009525,0.05
0.0031002,1e-05,0,-8.1222e-23,0,0,-5.8809e-23,-5.8809e-23,1,191,1,0.009575,0.05,0.009575,0.05
0.0030989,1e-05,0,-8.1232e-23,0,0,-5.8807e-23,-5.8807e-23,1,192,1,0.009625,0.05,0.009625,0.05
0.0030977,1e-05,0,-8.1201e-23,0,0,-5.8773e-23,-5.8773e-23,1,193,1,0.009675,0.05,0.009675,0.05
0.0030966,1e-05,0,-8.1027e-23,0,0,-5.8706e-23,-5.8706e-23,1,194,1,0.009725,0.05,0.009725,0.05
0.0030958,1e-05,0,-8.0868e-23,0,0,-5.8844e-23,-5.8844e-23,1,195,1,0.009775,0.05,0.009775,0.05
0.0030951,1e-05,0,-8.2087e-23,0,0,-5.9821e-23,-5.9821e-23,1,196,1,0.009825,0.05,0.009825,0.05
0.0030946,1e-05,0,-8.6634e-23,0,0,-6.1013e-23,-6.1013e-23,1,197,1,0.009875,0.05,0.009875,0.05
0.0030942,1e-05,0,-8.7158e-23,0,0,-5.4961e-23,-5.4961e-23,1,198,1,0.009925,0.05,0.009925,0.05
0.003094,1e-05,0,0,0,0,0,0,1,199,1,0.01,0.05,0.01,0.05
