"C","DT","U:0","U:1","U:2","alpha.water","p","p_rgh","rho","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.39748,1e-05,0,-7.8444e-23,0,1,3.9937e-21,3.9937e-21,1000,61,1,0.003075,0.05,0.003075,0.05
0.38769,1e-05,0,-7.8444e-23,0,1,3.9937e-21,3.9937e-21,1000,62,1,0.003125,0.05,0.003125,0.05
0.37791,1e-05,0,-7.8444e-23,0,1,3.9938e-21,3.9938e-21,1000,63,1,0.003175,0.05,0.003175,0.05
0.36813,1e-05,0,-7.8444e-23,0,1,3.9938e-21,3.9938e-21,1000,64,1,0.003225,0.05,0.003225,0.05
0.35834,1e-05,0,-7.8444e-23,0,1,3.9938e-21,3.9938e-21,1000,65,1,0.003275,0.05,0.003275,0.05
0.34856,1e-05,0,-7.8444e-23,0,1,3.9938e-21,3.9938e-21,1000,66,1,0.003325,0.05,0.003325,0.05
0.33878,1e-05,0,-7.8444e-23,0,1,3.9938e-21,3.9938e-21,1000,67,1,0.003375,0.05,0.003375,0.05
0.329,1e-05,0,-7.8444e-23,0,1,3.9938e-21,3.9938e-21,1000,68,1,0.003425,0.05,0.003425,0.05
0.31922,1e-05,0,-7.8444e-23,0,1,3.9938e-21,3.9938e-21,1000,69,1,0.003475,0.05,0.003475,0.05
0.30944,1e-05,0,-7.8444e-23,0,1,3.9939e-21,3.9939e-21,1000,70,1,0.003525,0.05,0.003525,0.05
0.29966,1e-05,0,-7.8444e-23,0,1,3.9939e-21,3.9939e-21,1000,71,1,0.003575,0.05,0.003575,0.05
0.28988,1e-05,0,-7.8444e-23,0,1,3.9939e-21,3.9939e-21,1000,72,1,0.003625,0.05,0.003625,0.05
0.28011,1e-05,0,-7.8444e-23,0,1,3.9939e-21,3.9939e-21,1000,73,1,0.003675,0.05,0.003675,0.05
0.27033,1e-05,0,-7.8444e-23,0,1,3.9939e-21,3.9939e-21,1000,74,1,0.003725,0.05,0.003725,0.05
0.26055,1e-05,0,-7.8444e-23,0,1,3.9939e-21,3.9939e-21,1000,75,1,0.003775,0.05,0.003775,0.05
0.25078,1e-05,0,-7.8444e-23,0,1,3.9939e-21,3.9939e-21,1000,76,1,0.003825,0.05,0.003825,0.05
0.24101,1e-05,0,-7.8444e-23,0,1,3.994e-21,3.994e-21,1000,77,1,0.003875,0.05,0.003875,0.05
0.23123,1e-05,0,-7.8444e-23,0,1,3.994e-21,3.994e-21,1000,78,1,0.003925,0.05,0.003925,0.05
0.22146,1e-05,0,-7.8444e-23,0,1,3.994e-21,3.994e-21,1000,79,1,0.003975,0.05,0.003975,0.05
0.21169,1e-05,0,-7.8444e-23,0,1,3.994e-21,3.994e-21,1000,80,1,0.004025,0.05,0.004025,0.05
0.20192,1e-05,0,-7.8444e-23,0,1,3.994e-21,3.994e-21,1000,81,1,0.004075,0.05,0.004075,0.05
0.19214,1e-05,0,-7.8444e-23,0,1,3.994e-21,3.994e-21,1000,82,1,0.004125,0.05,0.004125,0.05
0.18238,1e-05,0,-7.8444e-23,0,1,3.994e-21,3.994e-21,1000,83,1,0.004175,0.05,0.004175,0.05
0.17261,1e-05,0,-7.8444e-23,0,1,3.994e-21,3.994e-21,1000,84,1,0.004225,0.05,0.004225,0.05
0.16284,1e-05,0,-7.8444e-23,0,1,3.9941e-21,3.9941e-21,1000,85,1,0.004275,0.05,0.004275,0.05
0.15307,1e-05,0,-7.8444e-23,0,1,3.9941e-21,3.9941e-21,1000,86,1,0.004325,0.05,0.004325,0.05
0.1433,1e-05,0,-7.8444e-23,0,1,3.9941e-21,3.9941e-21,1000,87,1,0.004375,0.05,0.004375,0.05
0.13354,1e-05,0,-7.8444e-23,0,1,3.9941e-21,3.9941e-21,1000,88,1,0.004425,0.05,0.004425,0.05
0.12377,1e-05,0,-7.8444e-23,0,1,3.9941e-21,3.9941e-21,1000,89,1,0.004475,0.05,0.004475,0.05
0.11401,1e-05,0,-7.8444e-23,0,1,3.9941e-21,3.9941e-21,1000,90,1,0.004525,0.05,0.004525,0.05
0.10425,1e-05,0,-7.8444e-23,0,1,3.9941e-21,3.9941e-21,1000,91,1,0.004575,0.05,0.004575,0.05
0.094485,1e-05,0,-7.8444e-23,0,1,3.9942e-21,3.9942e-21,1000,92,1,0.004625,0.05,0.004625,0.05
0.084724,1e-05,0,-7.8444e-23,0,1,3.9942e-21,3.9942e-21,1000,93,1,0.004675,0.05,0.004675,0.05
0.074964,1e-05,0,-7.8444e-23,0,1,3.9942e-21,3.9942e-21,1000,94,1,0.004725,0.05,0.004725,0.05
0.065205,1e-05,0,-7.8444e-23,0,1,3.9942e-21,3.9942e-21,1000,95,1,0.004775,0.05,0.004775,0.05
0.055446,1e-05,0,-7.8444e-23,0,1,3.9942e-21,3.9942e-21,1000,96,1,0.004825,0.05,0.004825,0.05
0.045689,1e-05,0,-7.8444e-23,0,1,3.9942e-21,3.9942e-21,1000,97,1,0.004875,0.05,0.004875,0.05
0.035932,1e-05,0,-7.8444e-23,0,1,3.9942e-21,3.9942e-21,1000,98,1,0.004925,0.05,0.004925,0.05
0.55318,1e-05,0,-7.8444e-23,0,0.75,2.9818e-21,2.9818e-21,750.25,99,1,0.004975,0.05,0.004975,0.05
1.5975,1e-05,0,-7.8444e-23,0,0.25,9.5682e-22,9.5682e-22,250.75,100,1,0.005025,0.05,0.005025,0.05
2.1148,1e-05,0,-7.8444e-23,0,0,-5.5646e-23,-5.5646e-23,1,101,1,0.005075,0.05,0.005075,0.05
2.1053,1e-05,0,-7.8444e-23,0,0,-5.5647e-23,-5.5647e-23,1,102,1,0.005125,0.05,0.005125,0.05
2.0958,1e-05,0,-7.8444e-23,0,0,-5.5648e-23,-5.5648e-23,1,103,1,0.005175,0.05,0.005175,0.05
2.0864,1e-05,0,-7.8444e-23,0,0,-5.565e-23,-5.565e-23,1,104,1,0.005225,0.05,0.005225,0.05
2.0772,1e-05,0,-7.8444e-23,0,0,-5.5653e-23,-5.5653e-23,1,105,1,0.005275,0.05,0.005275,0.05
2.068,1e-05,0,-7.8444e-23,0,0,-5.5656e-23,-5.5656e-23,1,106,1,0.005325,0.05,0.005325,0.05
2.0589,1e-05,0,-7.8444e-23,0,0,-5.5659e-23,-5.5659e-23,1,107,1,0.005375,0.05,0.005375,0.05
2.0499,1e-05,0,-7.8444e-23,0,0,-5.5664e-23,-5.5664e-23,1,108,1,0.005425,0.05,0.005425,0.05
2.0411,1e-05,0,-7.8444e-23,0,0,-5.5669e-23,-5.5669e-23,1,109,1,0.005475,0.05,0.005475,0.05
2.0323,1e-05,0,-7.8444e-23,0,0,-5.5674e-23,-5.5674e-23,1,110,1,0.005525,0.05,0.005525,0.05
2.0236,1e-05,0,-7.8444e-23,0,0,-5.568e-23,-5.568e-23,1,111,1,0.005575,0.05,0.005575,0.05
2.015,1e-05,0,-7.8444e-23,0,0,-5.5687e-23,-5.5687e-23,1,112,1,0.005625,0.05,0.005625,0.05
2.0065,1e-05,0,-7.8444e-23,0,0,-5.5694e-23,-5.5694e-23,1,113,1,0.005675,0.05,0.005675,0.05
1.9981,1e-05,0,-7.8444e-23,0,0,-5.5702e-23,-5.5702e-23,1,114,1,0.005725,0.05,0.005725,0.05
1.9898,1e-05,0,-7.8444e-23,0,0,-5.5711e-23,-5.5711e-23,1,115,1,0.005775,0.05,0.005775,0.05
1.9816,1e-05,0,-7.8444e-23,0,0,-5.572e-23,-5.572e-23,1,116,1,0.005825,0.05,0.005825,0.05
1.9735,1e-05,0,-7.8444e-23,0,0,-5.573e-23,-5.573e-23,1,117,1,0.005875,0.05,0.005875,0.05
1.9655,1e-05,0,-7.8444e-23,0,0,-5.574e-23,-5.574e-23,1,118,1,0.005925,0.05,0.005925,0.05
1.9576,1e-05,0,-7.8444e-23,0,0,-5.5752e-23,-5.5752e-23,1,119,1,0.005975,0.05,0.005975,0.05
1.9498,1e-05,0,-7.8444e-23,0,0,-5.5763e-23,-5.5763e-23,1,120,1,0.006025,0.05,0.006025,0.05
1.9421,1e-05,0,-7.8444e-23,0,0,-5.5776e-23,-5.5776e-23,1,121,1,0.006075,0.05,0.006075,0.05
1.9345,1e-05,0,-7.8444e-23,0,0,-5.5789e-23,-5.5789e-23,1,122,1,0.006125,0.05,0.006125,0.05
1.927,1e-05,0,-7.8444e-23,0,0,-5.5802e-23,-5.5802e-23,1,123,1,0.006175,0.05,0.006175,0.05
1.9195,1e-05,0,-7.8444e-23,0,0,-5.5817e-23,-5.5817e-23,1,124,1,0.006225,0.05,0.006225,0.05
1.9122,1e-05,0,-7.8444e-23,0,0,-5.5831e-23,-5.5831e-23,1,125,1,0.006275,0.05,0.006275,0.05
1.905,1e-05,0,-7.8444e-23,0,0,-5.5847e-23,-5.5847e-23,1,126,1,0.006325,0.05,0.006325,0.05
1.8979,1e-05,0,-7.8444e-23,0,0,-5.5862e-23,-5.5862e-23,1,127,1,0.006375,0.05,0.006375,0.05
1.8908,1e-05,0,-7.8444e-23,0,0,-5.5879e-23,-5.5879e-23,1,128,1,0.006425,0.05,0.006425,0.05
1.8839,1e-05,0,-7.8444e-23,0,0,-5.5895e-23,-5.5895e-23,1,129,1,0.006475,0.05,0.006475,0.05
1.8771,1e-05,0,-7.8444e-23,0,0,-5.5913e-23,-5.5913e-23,1,130,1,0.006525,0.05,0.006525,0.05
1.8703,1e-05,0,-7.8444e-23,0,0,-5.593e-23,-5.593e-23,1,131,1,0.006575,0.05,0.006575,0.05
1.8637,1e-05,0,-7.8444e-23,0,0,-5.5949e-23,-5.5949e-23,1,132,1,0.006625,0.05,0.006625,0.05
1.8572,1e-05,0,-7.8444e-23,0,0,-5.5967e-23,-5.5967e-23,1,133,1,0.006675,0.05,0.006675,0.05
1.8507,1e-05,0,-7.8444e-23,0,0,-5.5986e-23,-5.5986e-23,1,134,1,0.006725,0.05,0.006725,0.05
1.8444,1e-05,0,-7.8444e-23,0,0,-5.6006e-23,-5.6006e-23,1,135,1,0.006775,0.05,0.006775,0.05
1.8381,1e-05,0,-7.8444e-23,0,0,-5.6025e-23,-5.6025e-23,1,136,1,0.006825,0.05,0.006825,0.05
1.832,1e-05,0,-7.8444e-23,0,0,-5.6045e-23,-5.6045e-23,1,137,1,0.006875,0.05,0.006875,0.05
1.8259,1e-05,0,-7.8444e-23,0,0,-5.6065e-23,-5.6065e-23,1,138,1,0.006925,0.05,0.006925,0.05
1.82,1e-05,0,-7.8444e-23,0,0,-5.6086e-23,-5.6086e-23,1,139,1,0.006975,0.05,0.006975,0.05
1.8141,1e-05,0,-7.8444e-23,0,0,-5.6107e-23,-5.6107e-23,1,140,1,0.007025,0.05,0.007025,0.05
1.8083,1e-05,0,-7.8444e-23,0,0,-5.6128e-23,-5.6128e-23,1,141,1,0.007075,0.05,0.007075,0.05
1.8027,1e-05,0,-7.8444e-23,0,0,-5.6149e-23,-5.6149e-23,1,142,1,0.007125,0.05,0.007125,0.05
1.7971,1e-05,0,-7.8444e-23,0,0,-5.617e-23,-5.617e-23,1,143,1,0.007175,0.05,0.007175,0.05
1.7916,1e-05,0,-7.8444e-23,0,0,-5.6192e-23,-5.6192e-23,1,144,1,0.007225,0.05,0.007225,0.05
1.7863,1e-05,0,-7.8444e-23,0,0,-5.6214e-23,-5.6214e-23,1,145,1,0.007275,0.05,0.007275,0.05
1.781,1e-05,0,-7.8444e-23,0,0,-5.6235e-23,-5.6235e-23,1,146,1,0.007325,0.05,0.007325,0.05
1.7758,1e-05,0,-7.8444e-23,0,0,-5.6257e-23,-5.6257e-23,1,147,1,0.007375,0.05,0.007375,0.05
1.7707,1e-05,0,-7.8444e-23,0,0,-5.6279e-23,-5.6279e-23,1,148,1,0.007425,0.05,0.007425,0.05
1.7658,1e-05,0,-7.8444e-23,0,0,-5.6301e-23,-5.6301e-23,1,149,1,0.007475,0.05,0.007475,0.05
1.7609,1e-05,0,-7.8444e-23,0,0,-5.6322e-23,-5.6322e-23,1,150,1,0.007525,0.05,0.007525,0.05
1.7561,1e-05,0,-7.8444e-23,0,0,-5.6344e-23,-5.6344e-23,1,151,1,0.007575,0.05,0.007575,0.05
1.7514,1e-05,0,-7.8444e-23,0,0,-5.6366e-23,-5.6366e-23,1,152,1,0.007625,0.05,0.007625,0.05
1.7468,1e-05,0,-7.8444e-23,0,0,-5.6387e-23,-5.6387e-23,1,153,1,0.007675,0.05,0.007675,0.05
1.7423,1e-05,0,-7.8444e-23,0,0,-5.6409e-23,-5.6409e-23,1,154,1,0.007725,0.05,0.007725,0.05
1.7379,1e-05,0,-7.8444e-23,0,0,-5.643e-23,-5.643e-23,1,155,1,0.007775,0.05,0.007775,0.05
1.7336,1e-05,0,-7.8444e-23,0,0,-5.6451e-23,-5.6451e-23,1,156,1,0.007825,0.05,0.007825,0.05
1.7294,1e-05,0,-7.8444e-23,0,0,-5.6472e-23,-5.6472e-23,1,157,1,0.007875,0.05,0.007875,0.05
1.7253,1e-05,0,-7.8444e-23,0,0,-5.6493e-23,-5.6493e-23,1,158,1,0.007925,0.05,0.007925,0.05
1.7213,1e-05,0,-7.8444e-23,0,0,-5.6513e-23,-5.6513e-23,1,159,1,0.007975,0.05,0.007975,0.05
1.7174,1e-05,0,-7.8444e-23,0,0,-5.6534e-23,-5.6534e-23,1,160,1,0.008025,0.05,0.008025,0.05
1.7136,1e-05,0,-7.8444e-23,0,0,-5.6553e-23,-5.6553e-23,1,161,1,0.008075,0.05,0.008075,0.05
1.7099,1e-05,0,-7.8444e-23,0,0,-5.6573e-23,-5.6573e-23,1,162,1,0.008125,0.05,0.008125,0.05
1.7063,1e-05,0,-7.8444e-23,0,0,-5.6592e-23,-5.6592e-23,1,163,1,0.008175,0.05,0.008175,0.05
1.7028,1e-05,0,-7.8444e-23,0,0,-5.6611e-23,-5.6611e-23,1,164,1,0.008225,0.05,0.008225,0.05
1.6993,1e-05,0,-7.8444e-23,0,0,-5.663e-23,-5.663e-23,1,165,1,0.008275,0.05,0.008275,0.05
1.696,1e-05,0,-7.8444e-23,0,0,-5.6648e-23,-5.6648e-23,1,166,1,0.008325,0.05,0.008325,0.05
1.6928,1e-05,0,-7.8444e-23,0,0,-5.6665e-23,-5.6665e-23,1,167,1,0.008375,0.05,0.008375,0.05
1.6897,1e-05,0,-7.8444e-23,0,0,-5.6683e-23,-5.6683e-23,1,168,1,0.008425,0.05,0.008425,0.05
1.6866,1e-05,0,-7.8444e-23,0,0,-5.6699e-23,-5.6699e-23,1,169,1,0.008475,0.05,0.008475,0.05
1.6837,1e-05,0,-7.8444e-23,0,0,-5.6716e-23,-5.6716e-23,1,170,1,0.008525,0.05,0.008525,0.05
1.6809,1e-05,0,-7.8444e-23,0,0,-5.6731e-23,-5.6731e-23,1,171,1,0.008575,0.05,0.008575,0.05
1.6781,1e-05,0,-7.8444e-23,0,0,-5.6747e-23,-5.6747e-23,1,172,1,0.008625,0.05,0.008625,0.05
1.6755,1e-05,0,-7.8444e-23,0,0,-5.6761e-23,-5.6761e-23,1,173,1,0.008675,0.05,0.008675,0.05
1.673,1e-05,0,-7.8444e-23,0,0,-5.6776e-23,-5.6776e-23,1,174,1,0.008725,0.05,0.008725,0.05
1.6705,1e-05,0,-7.8444e-23,0,0,-5.6789e-23,-5.6789e-23,1,175,1,0.008775,0.05,0.008775,0.05
1.6682,1e-05,0,-7.8444e-23,0,0,-5.6802e-23,-5.6802e-23,1,176,1,0.008825,0.05,0.008825,0.05
1.6659,1e-05,0,-7.8444e-23,0,0,-5.6815e-23,-5.6815e-23,1,177,1,0.008875,0.05,0.008875,0.05
1.6638,1e-05,0,-7.8444e-23,0,0,-5.6827e-23,-5.6827e-23,1,178,1,0.008925,0.05,0.008925,0.05
1.6617,1e-05,0,-7.8444e-23,0,0,-5.6838e-23,-5.6838e-23,1,179,1,0.008975,0.05,0.008975,0.05
1.6598,1e-05,0,-7.8444e-23,0,0,-5.6849e-23,-5.6849e-23,1,180,1,0.009025,0.05,0.009025,0.05
1.6579,1e-05,0,-7.8444e-23,0,0,-5.6859e-23,-5.6859e-23,1,181,1,0.009075,0.05,0.009075,0.05
1.6562,1e-05,0,-7.8444e-23,0,0,-5.6869e-23,-5.6869e-23,1,182,1,0.009125,0.05,0.009125,0.05
1.6545,1e-05,0,-7.8444e-23,0,0,-5.6878e-23,-5.6878e-23,1,183,1,0.009175,0.05,0.009175,0.05
1.6529,1e-05,0,-7.8444e-23,0,0,-5.6886e-23,-5.6886e-23,1,184,1,0.009225,0.05,0.009225,0.05
1.6515,1e-05,0,-7.8444e-23,0,0,-5.6894e-23,-5.6894e-23,1,185,1,0.009275,0.05,0.009275,0.05
1.6501,1e-05,0,-7.8444e-23,0,0,-5.6901e-23,-5.6901e-23,1,186,1,0.009325,0.05,0.009325,0.05
1.6488,1e-05,0,-7.8444e-23,0,0,-5.6908e-23,-5.6908e-23,1,187,1,0.009375,0.05,0.009375,0.05
1.6477,1e-05,0,-7.8444e-23,0,0,-5.6914e-23,-5.6914e-23,1,188,1,0.009425,0.05,0.009425,0.05
1.6466,1e-05,0,-7.8443e-23,0,0,-5.6919e-23,-5.6919e-23,1,189,1,0.009475,0.05,0.009475,0.05
1.6456,1e-05,0,-7.8444e-23,0,0,-5.6925e-23,-5.6925e-23,1,190,1,0.009525,0.05,0.009525,0.05
1.6447,1e-05,0,-7.845e-23,0,0,-5.6932e-23,-5.6932e-23,1,191,1,0.009575,0.05,0.009575,0.05
1.644,1e-05,0,-7.846e-23,0,0,-5.6934e-23,-5.6934e-23,1,192,1,0.009625,0.05,0.009625,0.05
1.6433,1e-05,0,-7.843e-23,0,0,-5.6905e-23,-5.6905e-23,1,193,1,0.009675,0.05,0.009675,0.05
1.6427,1e-05,0,-7.8262e-23,0,0,-5.6843e-23,-5.6843e-23,1,194,1,0.009725,0.05,0.009725,0.05
1.6422,1e-05,0,-7.8107e-23,0,0,-5.6979e-23,-5.6979e-23,1,195,1,0.009775,0.05,0.009775,0.05
1.6418,1e-05,0,-7.9283e-23,0,0,-5.7926e-23,-5.7926e-23,1,196,1,0.009825,0.05,0.009825,0.05
1.6415,1e-05,0,-8.3693e-23,0,0,-5.9091e-23,-5.9091e-23,1,197,1,0.009875,0.05,0.009875,0.05
1.6413,1e-05,0,-8.4262e-23,0,0,-5.3264e-23,-5.3264e-23,1,198,1,0.009925,0.05,0.009925,0.05
1.6412,1e-05,0,0,0,0,0,0,1,199,1,0.01,0.05,0.01,0.05
