"C","DT","U:0","U:1","U:2","alpha.water","p","p_rgh","rho","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.56486,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,35,1,0.001775,0.05,0.001775,0.05
0.55366,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,36,1,0.001825,0.05,0.001825,0.05
0.54254,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,37,1,0.001875,0.05,0.001875,0.05
0.53151,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,38,1,0.001925,0.05,0.001925,0.05
0.52055,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,39,1,0.001975,0.05,0.001975,0.05
0.50968,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,40,1,0.002025,0.05,0.002025,0.05
0.49889,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,41,1,0.002075,0.05,0.002075,0.05
0.48819,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,42,1,0.002125,0.05,0.002125,0.05
0.47757,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,43,1,0.002175,0.05,0.002175,0.05
0.46704,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,44,1,0.002225,0.05,0.002225,0.05
0.45659,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,45,1,0.002275,0.05,0.002275,0.05
0.44623,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,46,1,0.002325,0.05,0.002325,0.05
0.43596,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,47,1,0.002375,0.05,0.002375,0.05
0.42577,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,48,1,0.002425,0.05,0.002425,0.05
0.41567,1e-07,0,-8.1261e-23,0,1,3.9912e-21,3.9912e-21,1000,49,1,0.002475,0.05,0.002475,0.05
0.40566,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,50,1,0.002525,0.05,0.002525,0.05
0.39573,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,51,1,0.002575,0.05,0.002575,0.05
0.38589,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,52,1,0.002625,0.05,0.002625,0.05
0.37614,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,53,1,0.002675,0.05,0.002675,0.05
0.36647,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,54,1,0.002725,0.05,0.002725,0.05
0.35689,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,55,1,0.002775,0.05,0.002775,0.05
0.3474,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,56,1,0.002825,0.05,0.002825,0.05
0.33799,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,57,1,0.002875,0.05,0.002875,0.05
0.32866,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,58,1,0.002925,0.05,0.002925,0.05
0.31942,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,59,1,0.002975,0.05,0.002975,0.05
0.31026,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,60,1,0.003025,0.05,0.003025,0.05
0.30118,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,61,1,0.003075,0.05,0.003075,0.05
0.29219,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,62,1,0.003125,0.05,0.003125,0.05
0.28327,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,63,1,0.003175,0.05,0.003175,0.05
0.27443,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,64,1,0.003225,0.05,0.003225,0.05
0.26567,1e-07,0,-8.126e-23,0,1,3.9912e-21,3.9912e-21,1000,65,1,0.003275,0.05,0.003275,0.05
0.25699,1e-07,0,-8.126e-23,0,1,3.9911e-21,3.9911e-21,1000,66,1,0.003325,0.05,0.003325,0.05
0.24838,1e-07,0,-8.126e-23,0,1,3.9911e-21,3.9911e-21,1000,67,1,0.003375,0.05,0.003375,0.05
0.23985,1e-07,0,-8.126e-23,0,1,3.9911e-21,3.9911e-21,1000,68,1,0.003425,0.05,0.003425,0.05
0.23138,1e-07,0,-8.126e-23,0,1,3.9911e-21,3.9911e-21,1000,69,1,0.003475,0.05,0.003475,0.05
0.22299,1e-07,0,-8.126e-23,0,1,3.9911e-21,3.9911e-21,1000,70,1,0.003525,0.05,0.003525,0.05
0.21467,1e-07,0,-8.126e-23,0,1,3.9911e-21,3.9911e-21,1000,71,1,0.003575,0.05,0.003575,0.05
0.20641,1e-07,0,-8.126e-23,0,1,3.9911e-21,3.9911e-21,1000,72,1,0.003625,0.05,0.003625,0.05
0.19822,1e-07,0,-8.126e-23,0,1,3.991e-21,3.991e-21,1000,73,1,0.003675,0.05,0.003675,0.05
0.19009,1e-07,0,-8.126e-23,0,1,3.991e-21,3.991e-21,1000,74,1,0.003725,0.05,0.003725,0.05
0.18202,1e-07,0,-8.126e-23,0,1,3.991e-21,3.991e-21,1000,75,1,0.003775,0.05,0.003775,0.05
0.17402,1e-07,0,-8.126e-23,0,1,3.991e-21,3.991e-21,1000,76,1,0.003825,0.05,0.003825,0.05
0.16607,1e-07,0,-8.126e-23,0,1,3.991e-21,3.991e-21,1000,77,1,0.003875,0.05,0.003875,0.05
0.15818,1e-07,0,-8.126e-23,0,1,3.991e-21,3.991e-21,1000,78,1,0.003925,0.05,0.003925,0.05
0.15034,1e-07,0,-8.126e-23,0,1,3.9909e-21,3.9909e-21,1000,79,1,0.003975,0.05,0.003975,0.05
0.14255,1e-07,0,-8.126e-23,0,1,3.9909e-21,3.9909e-21,1000,80,1,0.004025,0.05,0.004025,0.05
0.13481,1e-07,0,-8.126e-23,0,1,3.9909e-21,3.9909e-21,1000,81,1,0.004075,0.05,0.004075,0.05
0.12712,1e-07,0,-8.126e-23,0,1,3.9909e-21,3.9909e-21,1000,82,1,0.004125,0.05,0.004125,0.05
0.11947,1e-07,0,-8.126e-23,0,1,3.9909e-21,3.9909e-21,1000,83,1,0.004175,0.05,0.004175,0.05
0.11186,1e-07,0,-8.126e-23,0,1,3.9909e-21,3.9909e-21,1000,84,1,0.004225,0.05,0.004225,0.05
0.1043,1e-07,0,-8.126e-23,0,1,3.9908e-21,3.9908e-21,1000,85,1,0.004275,0.05,0.004275,0.05
0.096771,1e-07,0,-8.126e-23,0,1,3.9908e-21,3.9908e-21,1000,86,1,0.004325,0.05,0.004325,0.05
0.089278,1e-07,0,-8.126e-23,0,1,3.9908e-21,3.9908e-21,1000,87,1,0.004375,0.05,0.004375,0.05
0.081818,1e-07,0,-8.126e-23,0,1,3.9908e-21,3.9908e-21,1000,88,1,0.004425,0.05,0.004425,0.05
0.074388,1e-07,0,-8.126e-23,0,1,3.9908e-21,3.9908e-21,1000,89,1,0.004475,0.05,0.004475,0.05
0.066985,1e-07,0,-8.126e-23,0,1,3.9908e-21,3.9908e-21,1000,90,1,0.004525,0.05,0.004525,0.05
0.059607,1e-07,0,-8.126e-23,0,1,3.9908e-21,3.9908e-21,1000,91,1,0.004575,0.05,0.004575,0.05
0.052251,1e-07,0,-8.126e-23,0,1,3.9907e-21,3.9907e-21,1000,92,1,0.004625,0.05,0.004625,0.05
0.044915,1e-07,0,-8.126e-23,0,1,3.9907e-21,3.9907e-21,1000,93,1,0.004675,0.05,0.004675,0.05
0.037596,1e-07,0,-8.126e-23,0,1,3.9907e-21,3.9907e-21,1000,94,1,0.004725,0.05,0.004725,0.05
0.030291,1e-07,0,-8.126e-23,0,1,3.9907e-21,3.9907e-21,1000,95,1,0.004775,0.05,0.004775,0.05
0.022998,1e-07,0,-8.126e-23,0,1,3.9907e-21,3.9907e-21,1000,96,1,0.004825,0.05,0.004825,0.05
0.015713,1e-07,0,-8.126e-23,0,1,3.9907e-21,3.9907e-21,1000,97,1,0.004875,0.05,0.004875,0.05
0.0084357,1e-07,0,-8.126e-23,0,1,3.9907e-21,3.9907e-21,1000,98,1,0.004925,0.05,0.004925,0.05
0.018779,2.575e-06,0,-8.126e-23,0,0.75,2.9782e-21,2.9782e-21,750.25,99,1,0.004975,0.05,0.004975,0.05
0.048541,7.525e-06,0,-8.126e-23,0,0.25,9.5327e-22,9.5327e-22,250.75,100,1,0.005025,0.05,0.005025,0.05
0.064286,1e-05,0,-8.1258e-23,0,0,-5.9198e-23,-5.9198e-23,1,101,1,0.005075,0.05,0.005075,0.05
0.064215,1e-05,0,-8.1256e-23,0,0,-5.9201e-23,-5.9201e-23,1,102,1,0.005125,0.05,0.005125,0.05
0.064145,1e-05,0,-8.1254e-23,0,0,-5.9204e-23,-5.9204e-23,1,103,1,0.005175,0.05,0.005175,0.05
0.064075,1e-05,0,-8.1253e-23,0,0,-5.9208e-23,-5.9208e-23,1,104,1,0.005225,0.05,0.005225,0.05
0.064006,1e-05,0,-8.1251e-23,0,0,-5.9213e-23,-5.9213e-23,1,105,1,0.005275,0.05,0.005275,0.05
0.063938,1e-05,0,-8.125e-23,0,0,-5.9219e-23,-5.9219e-23,1,106,1,0.005325,0.05,0.005325,0.05
0.06387,1e-05,0,-8.1249e-23,0,0,-5.9225e-23,-5.9225e-23,1,107,1,0.005375,0.05,0.005375,0.05
0.063803,1e-05,0,-8.1248e-23,0,0,-5.9233e-23,-5.9233e-23,1,108,1,0.005425,0.05,0.005425,0.05
0.063737,1e-05,0,-8.1246e-23,0,0,-5.9241e-23,-5.9241e-23,1,109,1,0.005475,0.05,0.005475,0.05
0.063672,1e-05,0,-8.1245e-23,0,0,-5.9249e-23,-5.9249e-23,1,110,1,0.005525,0.05,0.005525,0.05
0.063607,1e-05,0,-8.1245e-23,0,0,-5.9259e-23,-5.9259e-23,1,111,1,0.005575,0.05,0.005575,0.05
0.063543,1e-05,0,-8.1244e-23,0,0,-5.9268e-23,-5.9268e-23,1,112,1,0.005625,0.05,0.005625,0.05
0.06348,1e-05,0,-8.1243e-23,0,0,-5.9278e-23,-5.9278e-23,1,113,1,0.005675,0.05,0.005675,0.05
0.063417,1e-05,0,-8.1243e-23,0,0,-5.9289e-23,-5.9289e-23,1,114,1,0.005725,0.05,0.005725,0.05
0.063356,1e-05,0,-8.1242e-23,0,0,-5.93e-23,-5.93e-23,1,115,1,0.005775,0.05,0.005775,0.05
0.063295,1e-05,0,-8.1242e-23,0,0,-5.9311e-23,-5.9311e-23,1,116,1,0.005825,0.05,0.005825,0.05
0.063235,1e-05,0,-8.1242e-23,0,0,-5.9322e-23,-5.9322e-23,1,117,1,0.005875,0.05,0.005875,0.05
0.063175,1e-05,0,-8.1242e-23,0,0,-5.9333e-23,-5.9333e-23,1,118,1,0.005925,0.05,0.005925,0.05
0.063116,1e-05,0,-8.1242e-23,0,0,-5.9344e-23,-5.9344e-23,1,119,1,0.005975,0.05,0.005975,0.05
0.063058,1e-05,0,-8.1242e-23,0,0,-5.9355e-23,-5.9355e-23,1,120,1,0.006025,0.05,0.006025,0.05
0.063001,1e-05,0,-8.1243e-23,0,0,-5.9365e-23,-5.9365e-23,1,121,1,0.006075,0.05,0.006075,0.05
0.062944,1e-05,0,-8.1243e-23,0,0,-5.9376e-23,-5.9376e-23,1,122,1,0.006125,0.05,0.006125,0.05
0.062888,1e-05,0,-8.1244e-23,0,0,-5.9386e-23,-5.9386e-23,1,123,1,0.006175,0.05,0.006175,0.05
0.062833,1e-05,0,-8.1245e-23,0,0,-5.9395e-23,-5.9395e-23,1,124,1,0.006225,0.05,0.006225,0.05
0.062779,1e-05,0,-8.1245e-23,0,0,-5.9405e-23,-5.9405e-23,1,125,1,0.006275,0.05,0.006275,0.05
0.062725,1e-05,0,-8.1246e-23,0,0,-5.9413e-23,-5.9413e-23,1,126,1,0.006325,0.05,0.006325,0.05
0.062672,1e-05,0,-8.1247e-23,0,0,-5.9422e-23,-5.9422e-23,1,127,1,0.006375,0.05,0.006375,0.05
0.06262,1e-05,0,-8.1248e-23,0,0,-5.9429e-23,-5.9429e-23,1,128,1,0.006425,0.05,0.006425,0.05
0.062569,1e-05,0,-8.125e-23,0,0,-5.9436e-23,-5.9436e-23,1,129,1,0.006475,0.05,0.006475,0.05
0.062518,1e-05,0,-8.1251e-23,0,0,-5.9442e-23,-5.9442e-23,1,130,1,0.006525,0.05,0.006525,0.05
0.062468,1e-05,0,-8.1252e-23,0,0,-5.9447e-23,-5.9447e-23,1,131,1,0.006575,0.05,0.006575,0.05
0.062419,1e-05,0,-8.1253e-23,0,0,-5.9452e-23,-5.9452e-23,1,132,1,0.006625,0.05,0.006625,0.05
0.06237,1e-05,0,-8.1255e-23,0,0,-5.9456e-23,-5.9456e-23,1,133,1,0.006675,0.05,0.006675,0.05
0.062322,1e-05,0,-8.1256e-23,0,0,-5.9459e-23,-5.9459e-23,1,134,1,0.006725,0.05,0.006725,0.05
0.062275,1e-05,0,-8.1258e-23,0,0,-5.9461e-23,-5.9461e-23,1,135,1,0.006775,0.05,0.006775,0.05
0.062229,1e-05,0,-8.1259e-23,0,0,-5.9462e-23,-5.9462e-23,1,136,1,0.006825,0.05,0.006825,0.05
0.062183,1e-05,0,-8.1261e-23,0,0,-5.9462e-23,-5.9462e-23,1,137,1,0.006875,0.05,0.006875,0.05
0.062138,1e-05,0,-8.1262e-23,0,0,-5.9462e-23,-5.9462e-23,1,138,1,0.006925,0.05,0.006925,0.05
0.062094,1e-05,0,-8.1264e-23,0,0,-5.946e-23,-5.946e-23,1,139,1,0.006975,0.05,0.006975,0.05
0.06205,1e-05,0,-8.1265e-23,0,0,-5.9458e-23,-5.9458e-23,1,140,1,0.007025,0.05,0.007025,0.05
0.062008,1e-05,0,-8.1267e-23,0,0,-5.9455e-23,-5.9455e-23,1,141,1,0.007075,0.05,0.007075,0.05
0.061966,1e-05,0,-8.1268e-23,0,0,-5.9451e-23,-5.9451e-23,1,142,1,0.007125,0.05,0.007125,0.05
0.061924,1e-05,0,-8.1269e-23,0,0,-5.9446e-23,-5.9446e-23,1,143,1,0.007175,0.05,0.007175,0.05
0.061884,1e-05,0,-8.1271e-23,0,0,-5.944e-23,-5.944e-23,1,144,1,0.007225,0.05,0.007225,0.05
0.061844,1e-05,0,-8.1272e-23,0,0,-5.9434e-23,-5.9434e-23,1,145,1,0.007275,0.05,0.007275,0.05
0.061805,1e-05,0,-8.1273e-23,0,0,-5.9427e-23,-5.9427e-23,1,146,1,0.007325,0.05,0.007325,0.05
0.061767,1e-05,0,-8.1275e-23,0,0,-5.9419e-23,-5.9419e-23,1,147,1,0.007375,0.05,0.007375,0.05
0.061729,1e-05,0,-8.1276e-23,0,0,-5.941e-23,-5.941e-23,1,148,1,0.007425,0.05,0.007425,0.05
0.061692,1e-05,0,-8.1277e-23,0,0,-5.9401e-23,-5.9401e-23,1,149,1,0.007475,0.05,0.007475,0.05
0.061656,1e-05,0,-8.1278e-23,0,0,-5.9391e-23,-5.9391e-23,1,150,1,0.007525,0.05,0.007525,0.05
0.06162,1e-05,0,-8.1279e-23,0,0,-5.938e-23,-5.938e-23,1,151,1,0.007575,0.05,0.007575,0.05
0.061586,1e-05,0,-8.128e-23,0,0,-5.9369e-23,-5.9369e-23,1,152,1,0.007625,0.05,0.007625,0.05
0.061552,1e-05,0,-8.1281e-23,0,0,-5.9357e-23,-5.9357e-23,1,153,1,0.007675,0.05,0.007675,0.05
0.061518,1e-05,0,-8.1282e-23,0,0,-5.9345e-23,-5.9345e-23,1,154,1,0.007725,0.05,0.007725,0.05
0.061486,1e-05,0,-8.1282e-23,0,0,-5.9332e-23,-5.9332e-23,1,155,1,0.007775,0.05,0.007775,0.05
0.061454,1e-05,0,-8.1283e-23,0,0,-5.9319e-23,-5.9319e-23,1,156,1,0.007825,0.05,0.007825,0.05
0.061423,1e-05,0,-8.1284e-23,0,0,-5.9305e-23,-5.9305e-23,1,157,1,0.007875,0.05,0.007875,0.05
0.061392,1e-05,0,-8.1284e-23,0,0,-5.9291e-23,-5.9291e-23,1,158,1,0.007925,0.05,0.007925,0.05
0.061363,1e-05,0,-8.1285e-23,0,0,-5.9277e-23,-5.9277e-23,1,159,1,0.007975,0.05,0.007975,0.05
0.061334,1e-05,0,-8.1285e-23,0,0,-5.9263e-23,-5.9263e-23,1,160,1,0.008025,0.05,0.008025,0.05
0.061306,1e-05,0,-8.1286e-23,0,0,-5.9248e-23,-5.9248e-23,1,161,1,0.008075,0.05,0.008075,0.05
0.061278,1e-05,0,-8.1286e-23,0,0,-5.9233e-23,-5.9233e-23,1,162,1,0.008125,0.05,0.008125,0.05
0.061251,1e-05,0,-8.1286e-23,0,0,-5.9218e-23,-5.9218e-23,1,163,1,0.008175,0.05,0.008175,0.05
0.061225,1e-05,0,-8.1286e-23,0,0,-5.9203e-23,-5.9203e-23,1,164,1,0.008225,0.05,0.008225,0.05
0.0612,1e-05,0,-8.1286e-23,0,0,-5.9187e-23,-5.9187e-23,1,165,1,0.008275,0.05,0.008275,0.05
0.061175,1e-05,0,-8.1286e-23,0,0,-5.9172e-23,-5.9172e-23,1,166,1,0.008325,0.05,0.008325,0.05
0.061152,1e-05,0,-8.1286e-23,0,0,-5.9157e-23,-5.9157e-23,1,167,1,0.008375,0.05,0.008375,0.05
0.061128,1e-05,0,-8.1286e-23,0,0,-5.9141e-23,-5.9141e-23,1,168,1,0.008425,0.05,0.008425,0.05
0.061106,1e-05,0,-8.1286e-23,0,0,-5.9126e-23,-5.9126e-23,1,169,1,0.008475,0.05,0.008475,0.05
0.061084,1e-05,0,-8.1286e-23,0,0,-5.9111e-23,-5.9111e-23,1,170,1,0.008525,0.05,0.008525,0.05
0.061063,1e-05,0,-8.1286e-23,0,0,-5.9096e-23,-5.9096e-23,1,171,1,0.008575,0.05,0.008575,0.05
0.061043,1e-05,0,-8.1285e-23,0,0,-5.9081e-23,-5.9081e-23,1,172,1,0.008625,0.05,0.008625,0.05
0.061024,1e-05,0,-8.1285e-23,0,0,-5.9066e-23,-5.9066e-23,1,173,1,0.008675,0.05,0.008675,0.05
0.061005,1e-05,0,-8.1285e-23,0,0,-5.9052e-23,-5.9052e-23,1,174,1,0.008725,0.05,0.008725,0.05
0.060987,1e-05,0,-8.1284e-23,0,0,-5.9038e-23,-5.9038e-23,1,175,1,0.008775,0.05,0.008775,0.05
0.060969,1e-05,0,-8.1284e-23,0,0,-5.9024e-23,-5.9024e-23,1,176,1,0.008825,0.05,0.008825,0.05
0.060953,1e-05,0,-8.1283e-23,0,0,-5.9011e-23,-5.9011e-23,1,177,1,0.008875,0.05,0.008875,0.05
0.060937,1e-05,0,-8.1282e-23,0,0,-5.8997e-23,-5.8997e-23,1,178,1,0.008925,0.05,0.008925,0.05
0.060922,1e-05,0,-8.1282e-23,0,0,-5.8985e-23,-5.8985e-23,1,179,1,0.008975,0.05,0.008975,0.05
0.060907,1e-05,0,-8.1281e-23,0,0,-5.8972e-23,-5.8972e-23,1,180,1,0.009025,0.05,0.009025,0.05
0.060893,1e-05,0,-8.128e-23,0,0,-5.896e-23,-5.896e-23,1,181,1,0.009075,0.05,0.009075,0.05
0.06088,1e-05,0,-8.1279e-23,0,0,-5.8949e-23,-5.8949e-23,1,182,1,0.009125,0.05,0.009125,0.05
0.060868,1e-05,0,-8.1279e-23,0,0,-5.8938e-23,-5.8938e-23,1,183,1,0.009175,0.05,0.009175,0.05
0.060857,1e-05,0,-8.1278e-23,0,0,-5.8928e-23,-5.8928e-23,1,184,1,0.009225,0.05,0.009225,0.05
0.060846,1e-05,0,-8.1277e-23,0,0,-5.8918e-23,-5.8918e-23,1,185,1,0.009275,0.05,0.009275,0.05
0.060836,1e-05,0,-8.1276e-23,0,0,-5.8908e-23,-5.8908e-23,1,186,1,0.009325,0.05,0.009325,0.05
0.060826,1e-05,0,-8.1275e-23,0,0,-5.89e-23,-5.89e-23,1,187,1,0.009375,0.05,0.009375,0.05
0.060818,1e-05,0,-8.1274e-23,0,0,-5.8891e-23,-5.8891e-23,1,188,1,0.009425,0.05,0.009425,0.05
0.06081,1e-05,0,-8.1272e-23,0,0,-5.8884e-23,-5.8884e-23,1,189,1,0.009475,0.05,0.009475,0.05
0.060802,1e-05,0,-8.1272e-23,0,0,-5.8878e-23,-5.8878e-23,1,190,1,0.009525,0.05,0.009525,0.05
0.060796,1e-05,0,-8.1277e-23,0,0,-5.8874e-23,-5.8874e-23,1,191,1,0.009575,0.05,0.009575,0.05
0.06079,1e-05,0,-8.1286e-23,0,0,-5.8867e-23,-5.8867e-23,1,192,1,0.009625,0.05,0.009625,0.05
0.060785,1e-05,0,-8.1254e-23,0,0,-5.8829e-23,-5.8829e-23,1,193,1,0.009675,0.05,0.009675,0.05
0.060781,1e-05,0,-8.1079e-23,0,0,-5.8757e-23,-5.8757e-23,1,194,1,0.009725,0.05,0.009725,0.05
0.060777,1e-05,0,-8.092e-23,0,0,-5.8893e-23,-5.8893e-23,1,195,1,0.009775,0.05,0.009775,0.05
0.060774,1e-05,0,-8.2139e-23,0,0,-5.9868e-23,-5.9868e-23,1,196,1,0.009825,0.05,0.009825,0.05
0.060772,1e-05,0,-8.6692e-23,0,0,-6.1059e-23,-6.1059e-23,1,197,1,0.009875,0.05,0.009875,0.05
0.060771,1e-05,0,-8.7219e-23,0,0,-5.5002e-23,-5.5002e-23,1,198,1,0.009925,0.05,0.009925,0.05
0.06077,1e-05,0,0,0,0,0,0,1,199,1,0.01,0.05,0.01,0.05
