"C","C_0","DT","U:0","U:1","U:2","U_0:0","U_0:1","U_0:2","alpha.water","ddt0(C)","ddt0(rho,U):0","ddt0(rho,U):1","ddt0(rho,U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","p","p_rgh","rho","rho_0","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
5.0699e-42,5.0657e-42,1e-09,-5.0351e-14,0,0,-1.5224e-13,0,0,1,0,-1.7051e-12,0,0,-1.7051e-15,0,0,-3.6572e-08,49.05,1000,1000,3,1,0.195,0.195,0.005,0.005
5.601e-42,5.5968e-42,1e-09,-5.137e-14,0,0,-1.521e-13,0,0,1,0,-1.6916e-12,0,0,-1.6916e-15,0,0,-3.6434e-08,49.05,1000,1000,4,1,0.2,0.2,0.005,0.005
1.5589e-41,1.558e-41,1e-09,-5.215e-14,0,0,-1.5158e-13,0,0,1,0,-1.6508e-12,0,0,-1.6508e-15,0,0,-3.6394e-08,49.05,1000,1000,4,1,0.205,0.205,0.005,0.005
2.5579e-41,2.5562e-41,1e-09,-5.2931e-14,0,0,-1.5107e-13,0,0,1,0,-1.6099e-12,0,0,-1.6099e-15,0,0,-3.6353e-08,49.05,1000,1000,4,1,0.21,0.21,0.005,0.005
3.5569e-41,3.5544e-41,1e-09,-5.3711e-14,0,0,-1.5056e-13,0,0,1,0,-1.5691e-12,0,0,-1.5691e-15,0,0,-3.6313e-08,49.05,1000,1000,4,1,0.215,0.215,0.005,0.005
4.5558e-41,4.5527e-41,1e-09,-5.4492e-14,0,0,-1.5004e-13,0,0,1,0,-1.5283e-12,0,0,-1.5283e-15,0,0,-3.6272e-08,49.05,1000,1000,4,1,0.22,0.22,0.005,0.005
5.5546e-41,5.551e-41,1e-09,-5.5272e-14,0,0,-1.4953e-13,0,0,1,0,-1.4875e-12,0,0,-1.4875e-15,0,0,-3.6231e-08,49.05,1000,1000,4,1,0.225,0.225,0.005,0.005
6.5536e-41,6.5492e-41,1e-09,-5.6053e-14,0,0,-1.4902e-13,0,0,1,0,-1.4467e-12,0,0,-1.4467e-15,0,0,-3.6191e-08,49.05,1000,1000,4,1,0.23,0.23,0.005,0.005
7.5524e-41,7.5475e-41,1e-09,-5.6833e-14,0,0,-1.485e-13,0,0,1,0,-1.4059e-12,0,0,-1.4059e-15,0,0,-3.615e-08,49.05,1000,1000,4,1,0.235,0.235,0.005,0.005
8.5514e-41,8.5457e-41,1e-09,-5.7614e-14,0,0,-1.4799e-13,0,0,1,0,-1.3651e-12,0,0,-1.3651e-15,0,0,-3.6109e-08,49.05,1000,1000,4,1,0.24,0.24,0.005,0.005
9.5504e-41,9.544e-41,1e-09,-5.8394e-14,0,0,-1.4748e-13,0,0,1,0,-1.3243e-12,0,0,-1.3243e-15,0,0,-3.6069e-08,49.05,1000,1000,4,1,0.245,0.245,0.005,0.005
1.0549e-40,1.0542e-40,1e-09,-5.9175e-14,0,0,-1.4696e-13,0,0,1,0,-1.2835e-12,0,0,-1.2835e-15,0,0,-3.6028e-08,49.05,1000,1000,5,1,0.25,0.25,0.005,0.005
2.8927e-40,2.8908e-40,1e-09,-5.9115e-14,0,0,-1.473e-13,0,0,1,1.4013e-45,-1.2618e-12,0,0,-1.2618e-15,0,0,-3.599e-08,49.05,1000,1000,5,1,0.255,0.255,0.005,0.005
4.7304e-40,4.7273e-40,1e-09,-5.9056e-14,0,0,-1.4765e-13,0,0,1,2.8026e-45,-1.2401e-12,0,0,-1.2401e-15,0,0,-3.5953e-08,49.05,1000,1000,5,1,0.26,0.26,0.005,0.005
6.5681e-40,6.5639e-40,1e-09,-5.8996e-14,0,0,-1.4799e-13,0,0,1,4.2039e-45,-1.2184e-12,0,0,-1.2184e-15,0,0,-3.5915e-08,49.05,1000,1000,5,1,0.265,0.265,0.005,0.005
8.4059e-40,8.4004e-40,1e-09,-5.8937e-14,0,0,-1.4833e-13,0,0,1,5.6052e-45,-1.1967e-12,0,0,-1.1967e-15,0,0,-3.5878e-08,49.05,1000,1000,5,1,0.27,0.27,0.005,0.005
1.0244e-39,1.0237e-39,1e-09,-5.8877e-14,0,0,-1.4867e-13,0,0,1,5.6052e-45,-1.1751e-12,0,0,-1.1751e-15,0,0,-3.584e-08,49.05,1000,1000,5,1,0.275,0.275,0.005,0.005
1.2081e-39,1.2074e-39,1e-09,-5.8818e-14,0,0,-1.4901e-13,0,0,1,7.0065e-45,-1.1534e-12,0,0,-1.1534e-15,0,0,-3.5802e-08,49.05,1000,1000,5,1,0.28,0.28,0.005,0.005
1.3919e-39,1.391e-39,1e-09,-5.8758e-14,0,0,-1.4936e-13,0,0,1,8.4078e-45,-1.1317e-12,0,0,-1.1317e-15,0,0,-3.5765e-08,49.05,1000,1000,5,1,0.285,0.285,0.005,0.005
1.5757e-39,1.5747e-39,1e-09,-5.8699e-14,0,0,-1.497e-13,0,0,1,9.8091e-45,-1.11e-12,0,0,-1.11e-15,0,0,-3.5727e-08,49.05,1000,1000,5,1,0.29,0.29,0.005,0.005
1.7595e-39,1.7583e-39,1e-09,-5.8639e-14,0,0,-1.5004e-13,0,0,1,1.121e-44,-1.0883e-12,0,0,-1.0883e-15,0,0,-3.569e-08,49.05,1000,1000,5,1,0.295,0.295,0.005,0.005
1.9432e-39,1.942e-39,1e-09,-5.858e-14,0,0,-1.5038e-13,0,0,1,1.2612e-44,-1.0666e-12,0,0,-1.0666e-15,0,0,-3.5652e-08,49.05,1000,1000,6,1,0.3,0.3,0.005,0.005
5.248e-39,5.2446e-39,1e-09,-5.8672e-14,0,0,-1.5092e-13,0,0,1,3.3631e-44,-1.067e-12,0,0,-1.067e-15,0,0,-3.5709e-08,49.05,1000,1000,6,1,0.305,0.305,0.005,0.005
8.5527e-39,8.5473e-39,1e-09,-5.8764e-14,0,0,-1.5146e-13,0,0,1,5.3249e-44,-1.0673e-12,0,0,-1.0673e-15,0,0,-3.5766e-08,49.05,1000,1000,6,1,0.31,0.31,0.005,0.005
1.1857e-38,1.185e-38,1e-09,-5.8855e-14,0,0,-1.5201e-13,0,0,1,7.4269e-44,-1.0677e-12,0,0,-1.0677e-15,0,0,-3.5822e-08,49.05,1000,1000,6,1,0.315,0.315,0.005,0.005
1.5162e-38,1.5153e-38,1e-09,-5.8947e-14,0,0,-1.5255e-13,0,0,1,9.5288e-44,-1.068e-12,0,0,-1.068e-15,0,0,-3.5879e-08,49.05,1000,1000,6,1,0.32,0.32,0.005,0.005
1.8467e-38,1.8455e-38,1e-09,-5.9039e-14,0,0,-1.5309e-13,0,0,1,1.1491e-43,-1.0684e-12,0,0,-1.0684e-15,0,0,-3.5936e-08,49.05,1000,1000,6,1,0.325,0.325,0.005,0.005
2.1772e-38,2.1758e-38,1e-09,-5.9131e-14,0,0,-1.5363e-13,0,0,1,1.3593e-43,-1.0687e-12,0,0,-1.0687e-15,0,0,-3.5993e-08,49.05,1000,1000,6,1,0.33,0.33,0.005,0.005
2.5076e-38,2.5061e-38,1e-09,-5.9223e-14,0,0,-1.5417e-13,0,0,1,1.5695e-43,-1.0691e-12,0,0,-1.0691e-15,0,0,-3.6049e-08,49.05,1000,1000,6,1,0.335,0.335,0.005,0.005
2.8381e-38,2.8363e-38,1e-09,-5.9315e-14,0,0,-1.5472e-13,0,0,1,1.7796e-43,-1.0694e-12,0,0,-1.0694e-15,0,0,-3.6106e-08,49.05,1000,1000,6,1,0.34,0.34,0.005,0.005
3.1686e-38,3.1666e-38,1e-09,-5.9406e-14,0,0,-1.5526e-13,0,0,1,1.9758e-43,-1.0698e-12,0,0,-1.0698e-15,0,0,-3.6163e-08,49.05,1000,1000,6,1,0.345,0.345,0.005,0.005
3.4991e-38,3.4969e-38,1e-09,-5.9498e-14,0,0,-1.558e-13,0,0,1,2.186e-43,-1.0702e-12,0,0,-1.0702e-15,0,0,-3.622e-08,49.05,1000,1000,7,1,0.35,0.35,0.005,0.005
9.3048e-38,9.2991e-38,1e-09,-5.9702e-14,0,0,-1.5628e-13,0,0,1,5.7173e-43,-1.078e-12,0,0,-1.078e-15,0,0,-3.628e-08,49.05,1000,1000,7,1,0.355,0.355,0.005,0.005
1.5111e-37,1.5101e-37,1e-09,-5.9906e-14,0,0,-1.5677e-13,0,0,1,9.2486e-43,-1.0859e-12,0,0,-1.0859e-15,0,0,-3.6341e-08,49.05,1000,1000,7,1,0.36,0.36,0.005,0.005
2.0916e-37,2.0904e-37,1e-09,-6.0109e-14,0,0,-1.5725e-13,0,0,1,1.278e-42,-1.0938e-12,0,0,-1.0938e-15,0,0,-3.6401e-08,49.05,1000,1000,7,1,0.365,0.365,0.005,0.005
2.6722e-37,2.6706e-37,1e-09,-6.0313e-14,0,0,-1.5773e-13,0,0,1,1.6311e-42,-1.1017e-12,0,0,-1.1017e-15,0,0,-3.6461e-08,49.05,1000,1000,7,1,0.37,0.37,0.005,0.005
3.2528e-37,3.2508e-37,1e-09,-6.0517e-14,0,0,-1.5822e-13,0,0,1,1.9842e-42,-1.1096e-12,0,0,-1.1096e-15,0,0,-3.6522e-08,49.05,1000,1000,7,1,0.375,0.375,0.005,0.005
3.8333e-37,3.831e-37,1e-09,-6.072e-14,0,0,-1.587e-13,0,0,1,2.336e-42,-1.1175e-12,0,0,-1.1175e-15,0,0,-3.6582e-08,49.05,1000,1000,7,1,0.38,0.38,0.005,0.005
4.4139e-37,4.4112e-37,1e-09,-6.0924e-14,0,0,-1.5919e-13,0,0,1,2.6891e-42,-1.1254e-12,0,0,-1.1254e-15,0,0,-3.6642e-08,49.05,1000,1000,7,1,0.385,0.385,0.005,0.005
4.9945e-37,4.9915e-37,1e-09,-6.1128e-14,0,0,-1.5967e-13,0,0,1,3.0422e-42,-1.1333e-12,0,0,-1.1333e-15,0,0,-3.6703e-08,49.05,1000,1000,7,1,0.39,0.39,0.005,0.005
5.5751e-37,5.5717e-37,1e-09,-6.1331e-14,0,0,-1.6015e-13,0,0,1,3.3953e-42,-1.1412e-12,0,0,-1.1412e-15,0,0,-3.6763e-08,49.05,1000,1000,7,1,0.395,0.395,0.005,0.005
6.1556e-37,6.1519e-37,1e-09,-6.1535e-14,0,0,-1.6064e-13,0,0,1,3.7485e-42,-1.1491e-12,0,0,-1.1491e-15,0,0,-3.6824e-08,49.05,1000,1000,8,1,0.4,0.4,0.005,0.005
1.6114e-36,1.6105e-36,1e-09,-6.1847e-14,0,0,-1.6063e-13,0,0,1,9.6395e-42,-1.1596e-12,0,0,-1.1596e-15,0,0,-3.6818e-08,49.05,1000,1000,8,1,0.405,0.405,0.005,0.005
2.6073e-36,2.6058e-36,1e-09,-6.2159e-14,0,0,-1.6062e-13,0,0,1,1.5531e-41,-1.1702e-12,0,0,-1.1702e-15,0,0,-3.6812e-08,49.05,1000,1000,8,1,0.41,0.41,0.005,0.005
3.6032e-36,3.6011e-36,1e-09,-6.2472e-14,0,0,-1.6061e-13,0,0,1,2.1422e-41,-1.1808e-12,0,0,-1.1808e-15,0,0,-3.6806e-08,49.05,1000,1000,8,1,0.415,0.415,0.005,0.005
4.5991e-36,4.5963e-36,1e-09,-6.2784e-14,0,0,-1.606e-13,0,0,1,2.7313e-41,-1.1913e-12,0,0,-1.1913e-15,0,0,-3.68e-08,49.05,1000,1000,8,1,0.42,0.42,0.005,0.005
5.5949e-36,5.5916e-36,1e-09,-6.3096e-14,0,0,-1.6059e-13,0,0,1,3.3205e-41,-1.2019e-12,0,0,-1.2019e-15,0,0,-3.6794e-08,49.05,1000,1000,8,1,0.425,0.425,0.005,0.005
6.5908e-36,6.5869e-36,1e-09,-6.3408e-14,0,0,-1.6058e-13,0,0,1,3.9096e-41,-1.2125e-12,0,0,-1.2125e-15,0,0,-3.6788e-08,49.05,1000,1000,8,1,0.43,0.43,0.005,0.005
7.5867e-36,7.5822e-36,1e-09,-6.372e-14,0,0,-1.6056e-13,0,0,1,4.4987e-41,-1.2231e-12,0,0,-1.2231e-15,0,0,-3.6782e-08,49.05,1000,1000,8,1,0.435,0.435,0.005,0.005
8.5826e-36,8.5775e-36,1e-09,-6.4032e-14,0,0,-1.6055e-13,0,0,1,5.0878e-41,-1.2336e-12,0,0,-1.2336e-15,0,0,-3.6777e-08,49.05,1000,1000,8,1,0.44,0.44,0.005,0.005
9.5784e-36,9.5728e-36,1e-09,-6.4345e-14,0,0,-1.6054e-13,0,0,1,5.6769e-41,-1.2442e-12,0,0,-1.2442e-15,0,0,-3.6771e-08,49.05,1000,1000,8,1,0.445,0.445,0.005,0.005
1.0574e-35,1.0568e-35,1e-09,-6.4657e-14,0,0,-1.6053e-13,0,0,1,6.266e-41,-1.2548e-12,0,0,-1.2548e-15,0,0,-3.6765e-08,49.05,1000,1000,9,1,0.45,0.45,0.005,0.005
2.7244e-35,2.7228e-35,1e-09,-6.6281e-14,0,0,-1.6055e-13,0,0,1,1.5852e-40,-1.2633e-12,0,0,-1.2633e-15,0,0,-3.6764e-08,49.05,1000,1000,9,1,0.455,0.455,0.005,0.005
4.3914e-35,4.3889e-35,1e-09,-6.7906e-14,0,0,-1.6057e-13,0,0,1,2.5438e-40,-1.2719e-12,0,0,-1.2719e-15,0,0,-3.6764e-08,49.05,1000,1000,9,1,0.46,0.46,0.005,0.005
6.0584e-35,6.0549e-35,1e-09,-6.953e-14,0,0,-1.606e-13,0,0,1,3.5023e-40,-1.2805e-12,0,0,-1.2805e-15,0,0,-3.6763e-08,49.05,1000,1000,9,1,0.465,0.465,0.005,0.005
7.7253e-35,7.7209e-35,1e-09,-7.1155e-14,0,0,-1.6062e-13,0,0,1,4.4609e-40,-1.289e-12,0,0,-1.289e-15,0,0,-3.6762e-08,49.05,1000,1000,9,1,0.47,0.47,0.005,0.005
9.3923e-35,9.3869e-35,1e-09,-7.2779e-14,0,0,-1.6064e-13,0,0,1,5.4195e-40,-1.2976e-12,0,0,-1.2976e-15,0,0,-3.6762e-08,49.05,1000,1000,9,1,0.475,0.475,0.005,0.005
1.1059e-34,1.1053e-34,1e-09,-7.4403e-14,0,0,-1.6066e-13,0,0,1,6.3781e-40,-1.3061e-12,0,0,-1.3061e-15,0,0,-3.6761e-08,49.05,1000,1000,9,1,0.48,0.48,0.005,0.005
1.2726e-34,1.2719e-34,1e-09,-7.6028e-14,0,0,-1.6068e-13,0,0,1,7.3367e-40,-1.3147e-12,0,0,-1.3147e-15,0,0,-3.676e-08,49.05,1000,1000,9,1,0.485,0.485,0.005,0.005
1.4393e-34,1.4385e-34,1e-09,-7.7652e-14,0,0,-1.607e-13,0,0,1,8.2953e-40,-1.3233e-12,0,0,-1.3233e-15,0,0,-3.676e-08,49.05,1000,1000,9,1,0.49,0.49,0.005,0.005
1.606e-34,1.6051e-34,1e-09,-7.9277e-14,0,0,-1.6072e-13,0,0,1,9.2538e-40,-1.3318e-12,0,0,-1.3318e-15,0,0,-3.6759e-08,49.05,1000,1000,9,1,0.495,0.495,0.005,0.005
1.7727e-34,1.7717e-34,1e-09,-8.0901e-14,0,0,-1.6074e-13,0,0,1,1.0212e-39,-1.3404e-12,0,0,-1.3404e-15,0,0,-3.6759e-08,49.05,1000,1000,10,1,0.5,0.5,0.005,0.005
4.4939e-34,4.4914e-34,1e-09,-8.2818e-14,0,0,-1.6069e-13,0,0,1,2.5412e-39,-1.3485e-12,0,0,-1.3485e-15,0,0,-3.6751e-08,49.05,1000,1000,10,1,0.505,0.505,0.005,0.005
7.2152e-34,7.2111e-34,1e-09,-8.4735e-14,0,0,-1.6064e-13,0,0,1,4.0611e-39,-1.3566e-12,0,0,-1.3566e-15,0,0,-3.6744e-08,49.05,1000,1000,10,1,0.51,0.51,0.005,0.005
9.9364e-34,9.9308e-34,1e-09,-8.6653e-14,0,0,-1.6059e-13,0,0,1,5.581e-39,-1.3647e-12,0,0,-1.3647e-15,0,0,-3.6737e-08,49.05,1000,1000,10,1,0.515,0.515,0.005,0.005
1.2658e-33,1.265e-33,1e-09,-8.857e-14,0,0,-1.6054e-13,0,0,1,7.1009e-39,-1.3728e-12,0,0,-1.3728e-15,0,0,-3.6729e-08,49.05,1000,1000,10,1,0.52,0.52,0.005,0.005
1.5379e-33,1.537e-33,1e-09,-9.0487e-14,0,0,-1.6049e-13,0,0,1,8.6209e-39,-1.3809e-12,0,0,-1.3809e-15,0,0,-3.6722e-08,49.05,1000,1000,10,1,0.525,0.525,0.005,0.005
1.81e-33,1.809e-33,1e-09,-9.2404e-14,0,0,-1.6044e-13,0,0,1,1.0141e-38,-1.389e-12,0,0,-1.389e-15,0,0,-3.6715e-08,49.05,1000,1000,10,1,0.53,0.53,0.005,0.005
2.0821e-33,2.081e-33,1e-09,-9.4321e-14,0,0,-1.6039e-13,0,0,1,1.1661e-38,-1.3971e-12,0,0,-1.3971e-15,0,0,-3.6707e-08,49.05,1000,1000,10,1,0.535,0.535,0.005,0.005
2.3543e-33,2.3529e-33,1e-09,-9.6239e-14,0,0,-1.6034e-13,0,0,1,1.3181e-38,-1.4052e-12,0,0,-1.4052e-15,0,0,-3.67e-08,49.05,1000,1000,10,1,0.54,0.54,0.005,0.005
2.6264e-33,2.6249e-33,1e-09,-9.8156e-14,0,0,-1.6028e-13,0,0,1,1.4701e-38,-1.4133e-12,0,0,-1.4133e-15,0,0,-3.6693e-08,49.05,1000,1000,10,1,0.545,0.545,0.005,0.005
2.8985e-33,2.8969e-33,1e-09,-1.0007e-13,0,0,-1.6023e-13,0,0,1,1.6221e-38,-1.4214e-12,0,0,-1.4214e-15,0,0,-3.6685e-08,49.05,1000,1000,11,1,0.55,0.55,0.005,0.005
7.2279e-33,7.2239e-33,1e-09,-1.0075e-13,0,0,-1.5913e-13,0,0,1,3.9688e-38,-1.4336e-12,0,0,-1.4336e-15,0,0,-3.6662e-08,49.05,1000,1000,11,1,0.555,0.555,0.005,0.005
1.1557e-32,1.1551e-32,1e-09,-1.0143e-13,0,0,-1.5803e-13,0,0,1,6.3156e-38,-1.4457e-12,0,0,-1.4457e-15,0,0,-3.6638e-08,49.05,1000,1000,11,1,0.56,0.56,0.005,0.005
1.5887e-32,1.5878e-32,1e-09,-1.0211e-13,0,0,-1.5693e-13,0,0,1,8.6624e-38,-1.4579e-12,0,0,-1.4579e-15,0,0,-3.6615e-08,49.05,1000,1000,11,1,0.565,0.565,0.005,0.005
2.0216e-32,2.0205e-32,1e-09,-1.0279e-13,0,0,-1.5582e-13,0,0,1,1.1009e-37,-1.47e-12,0,0,-1.47e-15,0,0,-3.6592e-08,49.05,1000,1000,11,1,0.57,0.57,0.005,0.005
