"C","C_0","DT","U:0","U:1","U:2","U_0:0","U_0:1","U_0:2","alpha.water","ddt0(C)","ddt0(rho,U):0","ddt0(rho,U):1","ddt0(rho,U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","p","p_rgh","rho","rho_0","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,1e-09,-1.2995e-13,0,0,-1.2234e-13,0,0,1,0,-4.3246e-12,0,0,-4.3246e-15,0,0,-1.5714e-08,49.05,1000,1000,7,1,0.37,0.37,0.005,0.005
0,0,1e-09,-1.3227e-13,0,0,-1.2188e-13,0,0,1,0,-4.3394e-12,0,0,-4.3394e-15,0,0,-1.5744e-08,49.05,1000,1000,7,1,0.375,0.375,0.005,0.005
0,0,1e-09,-1.3458e-13,0,0,-1.2142e-13,0,0,1,0,-4.3541e-12,0,0,-4.3541e-15,0,0,-1.5774e-08,49.05,1000,1000,7,1,0.38,0.38,0.005,0.005
0,0,1e-09,-1.369e-13,0,0,-1.2096e-13,0,0,1,0,-4.3688e-12,0,0,-4.3688e-15,0,0,-1.5804e-08,49.05,1000,1000,7,1,0.385,0.385,0.005,0.005
0,0,1e-09,-1.3922e-13,0,0,-1.2049e-13,0,0,1,0,-4.3836e-12,0,0,-4.3836e-15,0,0,-1.5834e-08,49.05,1000,1000,7,1,0.39,0.39,0.005,0.005
0,0,1e-09,-1.4154e-13,0,0,-1.2003e-13,0,0,1,0,-4.3983e-12,0,0,-4.3983e-15,0,0,-1.5864e-08,49.05,1000,1000,7,1,0.395,0.395,0.005,0.005
0,0,1e-09,-1.4386e-13,0,0,-1.1957e-13,0,0,1,0,-4.4131e-12,0,0,-4.4131e-15,0,0,-1.5893e-08,49.05,1000,1000,8,1,0.4,0.4,0.005,0.005
0,0,1e-09,-1.444e-13,0,0,-1.1883e-13,0,0,1,0,-4.4175e-12,0,0,-4.4175e-15,0,0,-1.5876e-08,49.05,1000,1000,8,1,0.405,0.405,0.005,0.005
0,0,1e-09,-1.4494e-13,0,0,-1.181e-13,0,0,1,0,-4.422e-12,0,0,-4.422e-15,0,0,-1.5858e-08,49.05,1000,1000,8,1,0.41,0.41,0.005,0.005
0,0,1e-09,-1.4548e-13,0,0,-1.1736e-13,0,0,1,0,-4.4265e-12,0,0,-4.4265e-15,0,0,-1.5841e-08,49.05,1000,1000,8,1,0.415,0.415,0.005,0.005
0,0,1e-09,-1.4602e-13,0,0,-1.1662e-13,0,0,1,0,-4.431e-12,0,0,-4.431e-15,0,0,-1.5823e-08,49.05,1000,1000,8,1,0.42,0.42,0.005,0.005
0,0,1e-09,-1.4656e-13,0,0,-1.1589e-13,0,0,1,0,-4.4354e-12,0,0,-4.4354e-15,0,0,-1.5806e-08,49.05,1000,1000,8,1,0.425,0.425,0.005,0.005
0,0,1e-09,-1.471e-13,0,0,-1.1515e-13,0,0,1,0,-4.4399e-12,0,0,-4.4399e-15,0,0,-1.5788e-08,49.05,1000,1000,8,1,0.43,0.43,0.005,0.005
0,0,1e-09,-1.4764e-13,0,0,-1.1441e-13,0,0,1,0,-4.4444e-12,0,0,-4.4444e-15,0,0,-1.577e-08,49.05,1000,1000,8,1,0.435,0.435,0.005,0.005
0,0,1e-09,-1.4818e-13,0,0,-1.1368e-13,0,0,1,0,-4.4488e-12,0,0,-4.4488e-15,0,0,-1.5753e-08,49.05,1000,1000,8,1,0.44,0.44,0.005,0.005
0,0,1e-09,-1.4872e-13,0,0,-1.1294e-13,0,0,1,0,-4.4533e-12,0,0,-4.4533e-15,0,0,-1.5735e-08,49.05,1000,1000,8,1,0.445,0.445,0.005,0.005
0,0,1e-09,-1.4926e-13,0,0,-1.122e-13,0,0,1,0,-4.4578e-12,0,0,-4.4578e-15,0,0,-1.5718e-08,49.05,1000,1000,9,1,0.45,0.45,0.005,0.005
0,0,1e-09,-1.4878e-13,0,0,-1.126e-13,0,0,1,0,-4.4776e-12,0,0,-4.4776e-15,0,0,-1.5713e-08,49.05,1000,1000,9,1,0.455,0.455,0.005,0.005
0,0,1e-09,-1.483e-13,0,0,-1.1299e-13,0,0,1,0,-4.4974e-12,0,0,-4.4974e-15,0,0,-1.5708e-08,49.05,1000,1000,9,1,0.46,0.46,0.005,0.005
0,0,1e-09,-1.4781e-13,0,0,-1.1338e-13,0,0,1,0,-4.5172e-12,0,0,-4.5172e-15,0,0,-1.5703e-08,49.05,1000,1000,9,1,0.465,0.465,0.005,0.005
0,0,1e-09,-1.4733e-13,0,0,-1.1378e-13,0,0,1,0,-4.537e-12,0,0,-4.537e-15,0,0,-1.5699e-08,49.05,1000,1000,9,1,0.47,0.47,0.005,0.005
0,0,1e-09,-1.4685e-13,0,0,-1.1417e-13,0,0,1,0,-4.5568e-12,0,0,-4.5568e-15,0,0,-1.5694e-08,49.05,1000,1000,9,1,0.475,0.475,0.005,0.005
0,0,1e-09,-1.4637e-13,0,0,-1.1456e-13,0,0,1,0,-4.5766e-12,0,0,-4.5766e-15,0,0,-1.5689e-08,49.05,1000,1000,9,1,0.48,0.48,0.005,0.005
0,0,1e-09,-1.4589e-13,0,0,-1.1496e-13,0,0,1,0,-4.5963e-12,0,0,-4.5963e-15,0,0,-1.5684e-08,49.05,1000,1000,9,1,0.485,0.485,0.005,0.005
0,0,1e-09,-1.454e-13,0,0,-1.1535e-13,0,0,1,0,-4.6161e-12,0,0,-4.6161e-15,0,0,-1.5679e-08,49.05,1000,1000,9,1,0.49,0.49,0.005,0.005
0,0,1e-09,-1.4492e-13,0,0,-1.1574e-13,0,0,1,0,-4.6359e-12,0,0,-4.6359e-15,0,0,-1.5675e-08,49.05,1000,1000,9,1,0.495,0.495,0.005,0.005
0,0,1e-09,-1.4444e-13,0,0,-1.1614e-13,0,0,1,0,-4.6557e-12,0,0,-4.6557e-15,0,0,-1.567e-08,49.05,1000,1000,10,1,0.5,0.5,0.005,0.005
0,0,1e-09,-1.4404e-13,0,0,-1.1793e-13,0,0,1,0,-4.6955e-12,0,0,-4.6955e-15,0,0,-1.5686e-08,49.05,1000,1000,10,1,0.505,0.505,0.005,0.005
0,0,1e-09,-1.4364e-13,0,0,-1.1972e-13,0,0,1,0,-4.7352e-12,0,0,-4.7352e-15,0,0,-1.5702e-08,49.05,1000,1000,10,1,0.51,0.51,0.005,0.005
0,0,1e-09,-1.4323e-13,0,0,-1.2151e-13,0,0,1,0,-4.775e-12,0,0,-4.775e-15,0,0,-1.5718e-08,49.05,1000,1000,10,1,0.515,0.515,0.005,0.005
0,0,1e-09,-1.4283e-13,0,0,-1.233e-13,0,0,1,0,-4.8147e-12,0,0,-4.8147e-15,0,0,-1.5734e-08,49.05,1000,1000,10,1,0.52,0.52,0.005,0.005
0,0,1e-09,-1.4243e-13,0,0,-1.2509e-13,0,0,1,0,-4.8545e-12,0,0,-4.8545e-15,0,0,-1.575e-08,49.05,1000,1000,10,1,0.525,0.525,0.005,0.005
0,0,1e-09,-1.4203e-13,0,0,-1.2688e-13,0,0,1,0,-4.8943e-12,0,0,-4.8943e-15,0,0,-1.5766e-08,49.05,1000,1000,10,1,0.53,0.53,0.005,0.005
0,0,1e-09,-1.4163e-13,0,0,-1.2867e-13,0,0,1,0,-4.934e-12,0,0,-4.934e-15,0,0,-1.5782e-08,49.05,1000,1000,10,1,0.535,0.535,0.005,0.005
0,0,1e-09,-1.4122e-13,0,0,-1.3046e-13,0,0,1,0,-4.9738e-12,0,0,-4.9738e-15,0,0,-1.5798e-08,49.05,1000,1000,10,1,0.54,0.54,0.005,0.005
0,0,1e-09,-1.4082e-13,0,0,-1.3225e-13,0,0,1,0,-5.0135e-12,0,0,-5.0135e-15,0,0,-1.5814e-08,49.05,1000,1000,10,1,0.545,0.545,0.005,0.005
0,0,1e-09,-1.4042e-13,0,0,-1.3404e-13,0,0,1,0,-5.0533e-12,0,0,-5.0533e-15,0,0,-1.583e-08,49.05,1000,1000,11,1,0.55,0.55,0.005,0.005
0,0,1e-09,-1.4004e-13,0,0,-1.3531e-13,0,0,1,0,-5.079e-12,0,0,-5.079e-15,0,0,-1.5822e-08,49.05,1000,1000,11,1,0.555,0.555,0.005,0.005
0,0,1e-09,-1.3965e-13,0,0,-1.3658e-13,0,0,1,0,-5.1047e-12,0,0,-5.1047e-15,0,0,-1.5814e-08,49.05,1000,1000,11,1,0.56,0.56,0.005,0.005
0,0,1e-09,-1.3927e-13,0,0,-1.3786e-13,0,0,1,0,-5.1305e-12,0,0,-5.1305e-15,0,0,-1.5805e-08,49.05,1000,1000,11,1,0.565,0.565,0.005,0.005
0,0,1e-09,-1.3889e-13,0,0,-1.3913e-13,0,0,1,0,-5.1562e-12,0,0,-5.1562e-15,0,0,-1.5797e-08,49.05,1000,1000,11,1,0.57,0.57,0.005,0.005
0,0,1e-09,-1.3851e-13,0,0,-1.4041e-13,0,0,1,0,-5.1819e-12,0,0,-5.1819e-15,0,0,-1.5789e-08,49.05,1000,1000,11,1,0.575,0.575,0.005,0.005
0,0,1e-09,-1.3813e-13,0,0,-1.4168e-13,0,0,1,0,-5.2077e-12,0,0,-5.2077e-15,0,0,-1.5781e-08,49.05,1000,1000,11,1,0.58,0.58,0.005,0.005
0,0,1e-09,-1.3774e-13,0,0,-1.4295e-13,0,0,1,0,-5.2334e-12,0,0,-5.2334e-15,0,0,-1.5773e-08,49.05,1000,1000,11,1,0.585,0.585,0.005,0.005
0,0,1e-09,-1.3736e-13,0,0,-1.4423e-13,0,0,1,0,-5.2591e-12,0,0,-5.2591e-15,0,0,-1.5764e-08,49.05,1000,1000,11,1,0.59,0.59,0.005,0.005
0,0,1e-09,-1.3698e-13,0,0,-1.455e-13,0,0,1,0,-5.2848e-12,0,0,-5.2848e-15,0,0,-1.5756e-08,49.05,1000,1000,11,1,0.595,0.595,0.005,0.005
0,0,1e-09,-1.366e-13,0,0,-1.4677e-13,0,0,1,0,-5.3106e-12,0,0,-5.3106e-15,0,0,-1.5748e-08,49.05,1000,1000,12,1,0.6,0.6,0.005,0.005
0,0,1e-09,-1.3599e-13,0,0,-1.4712e-13,0,0,1,0,-5.3166e-12,0,0,-5.3166e-15,0,0,-1.5746e-08,49.05,1000,1000,12,1,0.605,0.605,0.005,0.005
0,0,1e-09,-1.3538e-13,0,0,-1.4746e-13,0,0,1,0,-5.3227e-12,0,0,-5.3227e-15,0,0,-1.5744e-08,49.05,1000,1000,12,1,0.61,0.61,0.005,0.005
0,0,1e-09,-1.3478e-13,0,0,-1.4781e-13,0,0,1,0,-5.3288e-12,0,0,-5.3288e-15,0,0,-1.5742e-08,49.05,1000,1000,12,1,0.615,0.615,0.005,0.005
0,0,1e-09,-1.3417e-13,0,0,-1.4815e-13,0,0,1,0,-5.3349e-12,0,0,-5.3349e-15,0,0,-1.574e-08,49.05,1000,1000,12,1,0.62,0.62,0.005,0.005
0,0,1e-09,-1.3356e-13,0,0,-1.4849e-13,0,0,1,0,-5.3409e-12,0,0,-5.3409e-15,0,0,-1.5739e-08,49.05,1000,1000,12,1,0.625,0.625,0.005,0.005
0,0,1e-09,-1.3296e-13,0,0,-1.4884e-13,0,0,1,0,-5.347e-12,0,0,-5.347e-15,0,0,-1.5737e-08,49.05,1000,1000,12,1,0.63,0.63,0.005,0.005
0,0,1e-09,-1.3235e-13,0,0,-1.4918e-13,0,0,1,0,-5.3531e-12,0,0,-5.3531e-15,0,0,-1.5735e-08,49.05,1000,1000,12,1,0.635,0.635,0.005,0.005
0,0,1e-09,-1.3175e-13,0,0,-1.4953e-13,0,0,1,0,-5.3592e-12,0,0,-5.3592e-15,0,0,-1.5733e-08,49.05,1000,1000,12,1,0.64,0.64,0.005,0.005
0,0,1e-09,-1.3114e-13,0,0,-1.4987e-13,0,0,1,0,-5.3652e-12,0,0,-5.3652e-15,0,0,-1.5731e-08,49.05,1000,1000,12,1,0.645,0.645,0.005,0.005
0,0,1e-09,-1.3053e-13,0,0,-1.5022e-13,0,0,1,0,-5.3713e-12,0,0,-5.3713e-15,0,0,-1.5729e-08,49.05,1000,1000,13,1,0.65,0.65,0.005,0.005
