"C","C_0","DT","U:0","U:1","U:2","U_0:0","U_0:1","U_0:2","alpha.water","ddt0(C)","ddt0(rho,U):0","ddt0(rho,U):1","ddt0(rho,U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","p","p_rgh","rho","rho_0","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00069175,0.00069121,5e-06,0,0,0,0,0,0,1,5.4179e-07,0,0,0,0,0,0,0,49.05,1000,1000,625,1,1.25,2.5,1.25,0.005
0.00069175,0.00069121,5e-06,0,0,0,0,0,0,1,5.4179e-07,0,0,0,0,0,0,0,49.05,1000,1000,625,1,1.25,2.5,1.25,0.005
0.0023653,0.0023639,5e-06,0,0,0,0,0,0,1,1.4908e-06,0,0,0,0,0,0,0,49.05,1000,1000,675,1,1.35,2.5,1.35,0.005
0.0023653,0.0023639,5e-06,0,0,0,0,0,0,1,1.4908e-06,0,0,0,0,0,0,0,49.05,1000,1000,675,1,1.35,2.5,1.35,0.005
0.0072928,0.0072893,5e-06,0,0,0,0,0,0,1,3.5457e-06,0,0,0,0,0,0,0,49.05,1000,1000,725,1,1.45,2.5,1.45,0.005
0.0072928,0.0072893,5e-06,0,0,0,0,0,0,1,3.5457e-06,0,0,0,0,0,0,0,49.05,1000,1000,725,1,1.45,2.5,1.45,0.005
0.020124,0.020116,5e-06,0,0,0,0,0,0,1,7.1104e-06,0,0,0,0,0,0,0,49.05,1000,1000,775,1,1.55,2.5,1.55,0.005
0.020124,0.020116,5e-06,0,0,0,0,0,0,1,7.1104e-06,0,0,0,0,0,0,0,49.05,1000,1000,775,1,1.55,2.5,1.55,0.005
0.049327,0.049315,5e-06,0,0,0,0,0,0,1,1.1568e-05,0,0,0,0,0,0,0,49.05,1000,1000,825,1,1.65,2.5,1.65,0.005
0.049327,0.049315,5e-06,0,0,0,0,0,0,1,1.1568e-05,0,0,0,0,0,0,0,49.05,1000,1000,825,1,1.65,2.5,1.65,0.005
0.10669,0.10667,5e-06,0,0,0,0,0,0,1,1.4191e-05,0,0,0,0,0,0,0,49.05,1000,1000,875,1,1.75,2.5,1.75,0.005
0.10669,0.10667,5e-06,0,0,0,0,0,0,1,1.4191e-05,0,0,0,0,0,0,0,49.05,1000,1000,875,1,1.75,2.5,1.75,0.005
0.20265,0.20264,5e-06,0,0,0,0,0,0,1,1.0571e-05,0,0,0,0,0,0,0,49.05,1000,1000,925,1,1.85,2.5,1.85,0.005
0.20265,0.20264,5e-06,0,0,0,0,0,0,1,1.0571e-05,0,0,0,0,0,0,0,49.05,1000,1000,925,1,1.85,2.5,1.85,0.005
0.33774,0.33774,5e-06,0,0,0,0,0,0,1,-1.8611e-06,0,0,0,0,0,0,0,49.05,1000,1000,975,1,1.95,2.5,1.95,0.005
0.33774,0.33774,5e-06,0,0,0,0,0,0,1,-1.8611e-06,0,0,0,0,0,0,0,49.05,1000,1000,975,1,1.95,2.5,1.95,0.005
0.49637,0.49639,5e-06,0,0,0,0,0,0,1,-1.9737e-05,0,0,0,0,0,0,0,49.05,1000,1000,1025,1,2.05,2.5,2.05,0.005
0.49637,0.49639,5e-06,0,0,0,0,0,0,1,-1.9737e-05,0,0,0,0,0,0,0,49.05,1000,1000,1025,1,2.05,2.5,2.05,0.005
0.65117,0.65121,5e-06,0,0,0,0,0,0,1,-3.5058e-05,0,0,0,0,0,0,0,49.05,1000,1000,1075,1,2.15,2.5,2.15,0.005
0.65117,0.65121,5e-06,0,0,0,0,0,0,1,-3.5058e-05,0,0,0,0,0,0,0,49.05,1000,1000,1075,1,2.15,2.5,2.15,0.005
0.77667,0.77671,5e-06,0,0,0,0,0,0,1,-4.213e-05,0,0,0,0,0,0,0,49.05,1000,1000,1125,1,2.25,2.5,2.25,0.005
0.77667,0.77671,5e-06,0,0,0,0,0,0,1,-4.213e-05,0,0,0,0,0,0,0,49.05,1000,1000,1125,1,2.25,2.5,2.25,0.005
0.85998,0.86002,5e-06,0,0,0,0,0,0,1,-4.1982e-05,0,0,0,0,0,0,0,49.05,1000,1000,1175,1,2.35,2.5,2.35,0.005
0.85998,0.86002,5e-06,0,0,0,0,0,0,1,-4.1982e-05,0,0,0,0,0,0,0,49.05,1000,1000,1175,1,2.35,2.5,2.35,0.005
0.90018,0.90022,5e-06,0,0,0,0,0,0,1,-3.9821e-05,0,0,0,0,0,0,0,49.05,1000,1000,1225,1,2.45,2.5,2.45,0.005
0.90018,0.90022,5e-06,0,0,0,0,0,0,1,-3.9821e-05,0,0,0,0,0,0,0,49.05,1000,1000,1225,1,2.45,2.5,2.45,0.005
0.90018,0.90022,5e-06,0,0,0,0,0,0,1,-3.9821e-05,0,0,0,0,0,0,0,49.05,1000,1000,1275,1,2.55,2.5,2.55,0.005
0.90018,0.90022,5e-06,0,0,0,0,0,0,1,-3.9821e-05,0,0,0,0,0,0,0,49.05,1000,1000,1275,1,2.55,2.5,2.55,0.005
0.85998,0.86002,5e-06,0,0,0,0,0,0,1,-4.1982e-05,0,0,0,0,0,0,0,49.05,1000,1000,1325,1,2.65,2.5,2.65,0.005
0.85998,0.86002,5e-06,0,0,0,0,0,0,1,-4.1982e-05,0,0,0,0,0,0,0,49.05,1000,1000,1325,1,2.65,2.5,2.65,0.005
0.77667,0.77671,5e-06,0,0,0,0,0,0,1,-4.213e-05,0,0,0,0,0,0,0,49.05,1000,1000,1375,1,2.75,2.5,2.75,0.005
0.77667,0.77671,5e-06,0,0,0,0,0,0,1,-4.213e-05,0,0,0,0,0,0,0,49.05,1000,1000,1375,1,2.75,2.5,2.75,0.005
0.65117,0.65121,5e-06,0,0,0,0,0,0,1,-3.5058e-05,0,0,0,0,0,0,0,49.05,1000,1000,1425,1,2.85,2.5,2.85,0.005
0.65117,0.65121,5e-06,0,0,0,0,0,0,1,-3.5058e-05,0,0,0,0,0,0,0,49.05,1000,1000,1425,1,2.85,2.5,2.85,0.005
0.49637,0.49639,5e-06,0,0,0,0,0,0,1,-1.9737e-05,0,0,0,0,0,0,0,49.05,1000,1000,1475,1,2.95,2.5,2.95,0.005
0.49637,0.49639,5e-06,0,0,0,0,0,0,1,-1.9737e-05,0,0,0,0,0,0,0,49.05,1000,1000,1475,1,2.95,2.5,2.95,0.005
0.33774,0.33774,5e-06,0,0,0,0,0,0,1,-1.8611e-06,0,0,0,0,0,0,0,49.05,1000,1000,1525,1,3.05,2.5,3.05,0.005
0.33774,0.33774,5e-06,0,0,0,0,0,0,1,-1.8611e-06,0,0,0,0,0,0,0,49.05,1000,1000,1525,1,3.05,2.5,3.05,0.005
0.20265,0.20264,5e-06,0,0,0,0,0,0,1,1.0571e-05,0,0,0,0,0,0,0,49.05,1000,1000,1575,1,3.15,2.5,3.15,0.005
0.20265,0.20264,5e-06,0,0,0,0,0,0,1,1.0571e-05,0,0,0,0,0,0,0,49.05,1000,1000,1575,1,3.15,2.5,3.15,0.005
0.10669,0.10667,5e-06,0,0,0,0,0,0,1,1.4191e-05,0,0,0,0,0,0,0,49.05,1000,1000,1625,1,3.25,2.5,3.25,0.005
0.10669,0.10667,5e-06,0,0,0,0,0,0,1,1.4191e-05,0,0,0,0,0,0,0,49.05,1000,1000,1625,1,3.25,2.5,3.25,0.005
0.049327,0.049315,5e-06,0,0,0,0,0,0,1,1.1568e-05,0,0,0,0,0,0,0,49.05,1000,1000,1675,1,3.35,2.5,3.35,0.005
0.049327,0.049315,5e-06,0,0,0,0,0,0,1,1.1568e-05,0,0,0,0,0,0,0,49.05,1000,1000,1675,1,3.35,2.5,3.35,0.005
0.020124,0.020116,5e-06,0,0,0,0,0,0,1,7.1104e-06,0,0,0,0,0,0,0,49.05,1000,1000,1725,1,3.45,2.5,3.45,0.005
0.020124,0.020116,5e-06,0,0,0,0,0,0,1,7.1104e-06,0,0,0,0,0,0,0,49.05,1000,1000,1725,1,3.45,2.5,3.45,0.005
0.0072928,0.0072893,5e-06,0,0,0,0,0,0,1,3.5457e-06,0,0,0,0,0,0,0,49.05,1000,1000,1775,1,3.55,2.5,3.55,0.005
0.0072928,0.0072893,5e-06,0,0,0,0,0,0,1,3.5457e-06,0,0,0,0,0,0,0,49.05,1000,1000,1775,1,3.55,2.5,3.55,0.005
0.0023653,0.0023639,5e-06,0,0,0,0,0,0,1,1.4908e-06,0,0,0,0,0,0,0,49.05,1000,1000,1825,1,3.65,2.5,3.65,0.005
0.0023653,0.0023639,5e-06,0,0,0,0,0,0,1,1.4908e-06,0,0,0,0,0,0,0,49.05,1000,1000,1825,1,3.65,2.5,3.65,0.005
0.00069175,0.00069121,5e-06,0,0,0,0,0,0,1,5.4179e-07,0,0,0,0,0,0,0,49.05,1000,1000,1875,1,3.75,2.5,3.75,0.005
0.00069175,0.00069121,5e-06,0,0,0,0,0,0,1,5.4179e-07,0,0,0,0,0,0,0,49.05,1000,1000,1875,1,3.75,2.5,3.75,0.005
0.00018372,0.00018354,5e-06,0,0,0,0,0,0,1,1.7329e-07,0,0,0,0,0,0,0,49.05,1000,1000,1925,1,3.85,2.5,3.85,0.005
0.00018372,0.00018354,5e-06,0,0,0,0,0,0,1,1.7329e-07,0,0,0,0,0,0,0,49.05,1000,1000,1925,1,3.85,2.5,3.85,0.005
4.4601e-05,4.4551e-05,5e-06,0,0,0,0,0,0,1,4.9461e-08,0,0,0,0,0,0,0,49.05,1000,1000,1975,1,3.95,2.5,3.95,0.005
4.4601e-05,4.4551e-05,5e-06,0,0,0,0,0,0,1,4.9461e-08,0,0,0,0,0,0,0,49.05,1000,1000,1975,1,3.95,2.5,3.95,0.005
9.9573e-06,9.9446e-06,5e-06,0,0,0,0,0,0,1,1.2738e-08,0,0,0,0,0,0,0,49.05,1000,1000,2025,1,4.05,2.5,4.05,0.005
9.9573e-06,9.9446e-06,5e-06,0,0,0,0,0,0,1,1.2738e-08,0,0,0,0,0,0,0,49.05,1000,1000,2025,1,4.05,2.5,4.05,0.005
2.0555e-06,2.0525e-06,5e-06,0,0,0,0,0,0,1,2.9871e-09,0,0,0,0,0,0,0,49.05,1000,1000,2075,1,4.15,2.5,4.15,0.005
2.0555e-06,2.0525e-06,5e-06,0,0,0,0,0,0,1,2.9871e-09,0,0,0,0,0,0,0,49.05,1000,1000,2075,1,4.15,2.5,4.15,0.005
3.9424e-07,3.936e-07,5e-06,0,0,0,0,0,0,1,6.4272e-10,0,0,0,0,0,0,0,49.05,1000,1000,2125,1,4.25,2.5,4.25,0.005
3.9424e-07,3.936e-07,5e-06,0,0,0,0,0,0,1,6.4272e-10,0,0,0,0,0,0,0,49.05,1000,1000,2125,1,4.25,2.5,4.25,0.005
7.0571e-08,7.0443e-08,5e-06,0,0,0,0,0,0,1,1.2772e-10,0,0,0,0,0,0,0,49.05,1000,1000,2175,1,4.35,2.5,4.35,0.005
7.0571e-08,7.0443e-08,5e-06,0,0,0,0,0,0,1,1.2772e-10,0,0,0,0,0,0,0,49.05,1000,1000,2175,1,4.35,2.5,4.35,0.005
1.1837e-08,1.1813e-08,5e-06,0,0,0,0,0,0,1,2.3571e-11,0,0,0,0,0,0,0,49.05,1000,1000,2225,1,4.45,2.5,4.45,0.005
1.1837e-08,1.1813e-08,5e-06,0,0,0,0,0,0,1,2.3571e-11,0,0,0,0,0,0,0,49.05,1000,1000,2225,1,4.45,2.5,4.45,0.005
1.8669e-09,1.8628e-09,5e-06,0,0,0,0,0,0,1,4.0599e-12,0,0,0,0,0,0,0,49.05,1000,1000,2275,1,4.55,2.5,4.55,0.005
1.8669e-09,1.8628e-09,5e-06,0,0,0,0,0,0,1,4.0599e-12,0,0,0,0,0,0,0,49.05,1000,1000,2275,1,4.55,2.5,4.55,0.005
2.778e-10,2.7715e-10,5e-06,0,0,0,0,0,0,1,6.5547e-13,0,0,0,0,0,0,0,49.05,1000,1000,2325,1,4.65,2.5,4.65,0.005
2.778e-10,2.7715e-10,5e-06,0,0,0,0,0,0,1,6.5547e-13,0,0,0,0,0,0,0,49.05,1000,1000,2325,1,4.65,2.5,4.65,0.005
3.9116e-11,3.9016e-11,5e-06,0,0,0,0,0,0,1,9.957e-14,0,0,0,0,0,0,0,49.05,1000,1000,2375,1,4.75,2.5,4.75,0.005
3.9116e-11,3.9016e-11,5e-06,0,0,0,0,0,0,1,9.957e-14,0,0,0,0,0,0,0,49.05,1000,1000,2375,1,4.75,2.5,4.75,0.005
5.2348e-12,5.2204e-12,5e-06,0,0,0,0,0,0,1,1.4309e-14,0,0,0,0,0,0,0,49.05,1000,1000,2425,1,4.85,2.5,4.85,0.005
5.2348e-12,5.2204e-12,5e-06,0,0,0,0,0,0,1,1.4309e-14,0,0,0,0,0,0,0,49.05,1000,1000,2425,1,4.85,2.5,4.85,0.005
7.444e-13,7.4221e-13,5e-06,0,0,0,0,0,0,1,2.1892e-15,0,0,0,0,0,0,0,49.05,1000,1000,2475,1,4.95,2.5,4.95,0.005
2.8821e-13,2.8731e-13,5e-06,0,0,0,0,0,0,1,8.9037e-16,0,0,0,0,0,0,0,49.05,1000,1000,2475,1,5,2.5,5,0.005
