"C","C_0","DT","U:0","U:1","U:2","U_0:0","U_0:1","U_0:2","alpha.water","ddt0(C)","ddt0(rho,U):0","ddt0(rho,U):1","ddt0(rho,U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","p","p_rgh","rho","rho_0","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.507e-07,5.4881e-07,5e-07,0,0,0,0,0,0,1,4.5141e-07,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00355,0.025,0.00355,0.005
6.8494e-07,5.7793e-07,5e-07,0,0,0,0,0,0,1,4.7426e-07,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0036,0.025,0.0036,0.005
7.1918e-07,6.0706e-07,5e-07,0,0,0,0,0,0,1,4.9712e-07,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00365,0.025,0.00365,0.005
7.5342e-07,6.3618e-07,5e-07,0,0,0,0,0,0,1,5.1997e-07,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0037,0.025,0.0037,0.005
7.8766e-07,6.653e-07,5e-07,0,0,0,0,0,0,1,5.4283e-07,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00375,0.025,0.00375,0.005
8.219e-07,6.9442e-07,5e-07,0,0,0,0,0,0,1,5.6569e-07,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0038,0.025,0.0038,0.005
8.5614e-07,7.2354e-07,5e-07,0,0,0,0,0,0,1,5.8854e-07,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00385,0.025,0.00385,0.005
8.9038e-07,7.5267e-07,5e-07,0,0,0,0,0,0,1,6.114e-07,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0039,0.025,0.0039,0.005
9.2461e-07,7.8179e-07,5e-07,0,0,0,0,0,0,1,6.3425e-07,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00395,0.025,0.00395,0.005
9.5885e-07,8.1091e-07,5e-07,0,0,0,0,0,0,1,6.5711e-07,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.004,0.025,0.004,0.005
1.0721e-06,9.0861e-07,5e-07,0,0,0,0,0,0,1,7.2726e-07,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00405,0.025,0.00405,0.005
1.1853e-06,1.0063e-06,5e-07,0,0,0,0,0,0,1,7.9741e-07,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0041,0.025,0.0041,0.005
1.2985e-06,1.104e-06,5e-07,0,0,0,0,0,0,1,8.6756e-07,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00415,0.025,0.00415,0.005
1.4117e-06,1.2017e-06,5e-07,0,0,0,0,0,0,1,9.3772e-07,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0042,0.025,0.0042,0.005
1.5249e-06,1.2994e-06,5e-07,0,0,0,0,0,0,1,1.0079e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00425,0.025,0.00425,0.005
1.6381e-06,1.3971e-06,5e-07,0,0,0,0,0,0,1,1.078e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0043,0.025,0.0043,0.005
1.7513e-06,1.4948e-06,5e-07,0,0,0,0,0,0,1,1.1482e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00435,0.025,0.00435,0.005
1.8645e-06,1.5925e-06,5e-07,0,0,0,0,0,0,1,1.2183e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0044,0.025,0.0044,0.005
1.9777e-06,1.6902e-06,5e-07,0,0,0,0,0,0,1,1.2885e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00445,0.025,0.00445,0.005
2.0909e-06,1.7879e-06,5e-07,0,0,0,0,0,0,1,1.3586e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0045,0.025,0.0045,0.005
2.2041e-06,1.8856e-06,5e-07,0,0,0,0,0,0,1,1.4288e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00455,0.025,0.00455,0.005
2.3173e-06,1.9833e-06,5e-07,0,0,0,0,0,0,1,1.4989e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0046,0.025,0.0046,0.005
2.4305e-06,2.081e-06,5e-07,0,0,0,0,0,0,1,1.5691e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00465,0.025,0.00465,0.005
2.5437e-06,2.1787e-06,5e-07,0,0,0,0,0,0,1,1.6392e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0047,0.025,0.0047,0.005
2.6569e-06,2.2764e-06,5e-07,0,0,0,0,0,0,1,1.7094e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00475,0.025,0.00475,0.005
2.7701e-06,2.3741e-06,5e-07,0,0,0,0,0,0,1,1.7795e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0048,0.025,0.0048,0.005
2.8833e-06,2.4718e-06,5e-07,0,0,0,0,0,0,1,1.8497e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00485,0.025,0.00485,0.005
2.9965e-06,2.5695e-06,5e-07,0,0,0,0,0,0,1,1.9198e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0049,0.025,0.0049,0.005
3.1097e-06,2.6672e-06,5e-07,0,0,0,0,0,0,1,1.99e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00495,0.025,0.00495,0.005
3.2229e-06,2.7649e-06,5e-07,0,0,0,0,0,0,1,2.0601e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.005,0.025,0.005,0.005
3.5809e-06,3.0784e-06,5e-07,0,0,0,0,0,0,1,2.2642e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00505,0.025,0.00505,0.005
3.9389e-06,3.3919e-06,5e-07,0,0,0,0,0,0,1,2.4683e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0051,0.025,0.0051,0.005
4.2969e-06,3.7054e-06,5e-07,0,0,0,0,0,0,1,2.6723e-06,0,0,0,0,0,0,-1.199e-14,49.05,1000,1000,275,1,0.00515,0.025,0.00515,0.005
4.6549e-06,4.0189e-06,5e-07,0,0,0,0,0,0,1,2.8764e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0052,0.025,0.0052,0.005
5.0129e-06,4.3324e-06,5e-07,0,0,0,0,0,0,1,3.0805e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00525,0.025,0.00525,0.005
5.3709e-06,4.6459e-06,5e-07,0,0,0,0,0,0,1,3.2845e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0053,0.025,0.0053,0.005
5.7289e-06,4.9594e-06,5e-07,0,0,0,0,0,0,1,3.4886e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00535,0.025,0.00535,0.005
6.0869e-06,5.2729e-06,5e-07,0,0,0,0,0,0,1,3.6927e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0054,0.025,0.0054,0.005
6.4449e-06,5.5864e-06,5e-07,0,0,0,0,0,0,1,3.8967e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00545,0.025,0.00545,0.005
6.8029e-06,5.8999e-06,5e-07,0,0,0,0,0,0,1,4.1008e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0055,0.025,0.0055,0.005
7.1609e-06,6.2133e-06,5e-07,0,0,0,0,0,0,1,4.3049e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00555,0.025,0.00555,0.005
7.5189e-06,6.5268e-06,5e-07,0,0,0,0,0,0,1,4.5089e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0056,0.025,0.0056,0.005
7.8769e-06,6.8403e-06,5e-07,0,0,0,0,0,0,1,4.713e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00565,0.025,0.00565,0.005
8.2349e-06,7.1538e-06,5e-07,0,0,0,0,0,0,1,4.9171e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0057,0.025,0.0057,0.005
8.5929e-06,7.4673e-06,5e-07,0,0,0,0,0,0,1,5.1211e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00575,0.025,0.00575,0.005
8.9509e-06,7.7808e-06,5e-07,0,0,0,0,0,0,1,5.3252e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0058,0.025,0.0058,0.005
9.3089e-06,8.0943e-06,5e-07,0,0,0,0,0,0,1,5.5293e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00585,0.025,0.00585,0.005
9.6669e-06,8.4078e-06,5e-07,0,0,0,0,0,0,1,5.7333e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0059,0.025,0.0059,0.005
1.0025e-05,8.7213e-06,5e-07,0,0,0,0,0,0,1,5.9374e-06,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00595,0.025,0.00595,0.005
1.0383e-05,9.0348e-06,5e-07,0,0,0,0,0,0,1,6.1415e-06,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.006,0.025,0.006,0.005
1.1463e-05,9.9944e-06,5e-07,0,0,0,0,0,0,1,6.7017e-06,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00605,0.025,0.00605,0.005
1.2543e-05,1.0954e-05,5e-07,0,0,0,0,0,0,1,7.2618e-06,0,0,0,0,0,0,1.199e-14,49.05,1000,1000,325,1,0.0061,0.025,0.0061,0.005
1.3623e-05,1.1914e-05,5e-07,0,0,0,0,0,0,1,7.822e-06,0,0,0,0,0,0,-1.199e-14,49.05,1000,1000,325,1,0.00615,0.025,0.00615,0.005
1.4704e-05,1.2873e-05,5e-07,0,0,0,0,0,0,1,8.3822e-06,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0062,0.025,0.0062,0.005
1.5784e-05,1.3833e-05,5e-07,0,0,0,0,0,0,1,8.9424e-06,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00625,0.025,0.00625,0.005
1.6864e-05,1.4792e-05,5e-07,0,0,0,0,0,0,1,9.5026e-06,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0063,0.025,0.0063,0.005
1.7944e-05,1.5752e-05,5e-07,0,0,0,0,0,0,1,1.0063e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00635,0.025,0.00635,0.005
1.9024e-05,1.6711e-05,5e-07,0,0,0,0,0,0,1,1.0623e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0064,0.025,0.0064,0.005
2.0105e-05,1.7671e-05,5e-07,0,0,0,0,0,0,1,1.1183e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00645,0.025,0.00645,0.005
2.1185e-05,1.8631e-05,5e-07,0,0,0,0,0,0,1,1.1743e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0065,0.025,0.0065,0.005
2.2265e-05,1.959e-05,5e-07,0,0,0,0,0,0,1,1.2304e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00655,0.025,0.00655,0.005
2.3345e-05,2.055e-05,5e-07,0,0,0,0,0,0,1,1.2864e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0066,0.025,0.0066,0.005
2.4425e-05,2.1509e-05,5e-07,0,0,0,0,0,0,1,1.3424e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00665,0.025,0.00665,0.005
2.5505e-05,2.2469e-05,5e-07,0,0,0,0,0,0,1,1.3984e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0067,0.025,0.0067,0.005
2.6586e-05,2.3428e-05,5e-07,0,0,0,0,0,0,1,1.4544e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00675,0.025,0.00675,0.005
2.7666e-05,2.4388e-05,5e-07,0,0,0,0,0,0,1,1.5104e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0068,0.025,0.0068,0.005
2.8746e-05,2.5348e-05,5e-07,0,0,0,0,0,0,1,1.5665e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00685,0.025,0.00685,0.005
2.9826e-05,2.6307e-05,5e-07,0,0,0,0,0,0,1,1.6225e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0069,0.025,0.0069,0.005
3.0906e-05,2.7267e-05,5e-07,0,0,0,0,0,0,1,1.6785e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00695,0.025,0.00695,0.005
3.1987e-05,2.8226e-05,5e-07,0,0,0,0,0,0,1,1.7345e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.007,0.025,0.007,0.005
3.5087e-05,3.102e-05,5e-07,0,0,0,0,0,0,1,1.8789e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00705,0.025,0.00705,0.005
3.8188e-05,3.3814e-05,5e-07,0,0,0,0,0,0,1,2.0233e-05,0,0,0,0,0,0,1.199e-14,49.05,1000,1000,375,1,0.0071,0.025,0.0071,0.005
4.1288e-05,3.6607e-05,5e-07,0,0,0,0,0,0,1,2.1677e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00715,0.025,0.00715,0.005
4.4389e-05,3.9401e-05,5e-07,0,0,0,0,0,0,1,2.3121e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0072,0.025,0.0072,0.005
4.7489e-05,4.2195e-05,5e-07,0,0,0,0,0,0,1,2.4564e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00725,0.025,0.00725,0.005
5.059e-05,4.4988e-05,5e-07,0,0,0,0,0,0,1,2.6008e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0073,0.025,0.0073,0.005
5.3691e-05,4.7782e-05,5e-07,0,0,0,0,0,0,1,2.7452e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00735,0.025,0.00735,0.005
5.6791e-05,5.0576e-05,5e-07,0,0,0,0,0,0,1,2.8896e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0074,0.025,0.0074,0.005
5.9892e-05,5.3369e-05,5e-07,0,0,0,0,0,0,1,3.034e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00745,0.025,0.00745,0.005
6.2992e-05,5.6163e-05,5e-07,0,0,0,0,0,0,1,3.1784e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0075,0.025,0.0075,0.005
6.6093e-05,5.8957e-05,5e-07,0,0,0,0,0,0,1,3.3227e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00755,0.025,0.00755,0.005
6.9194e-05,6.1751e-05,5e-07,0,0,0,0,0,0,1,3.4671e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0076,0.025,0.0076,0.005
