"C","C_0","DT","U:0","U:1","U:2","U_0:0","U_0:1","U_0:2","alpha.water","ddt0(C)","ddt0(rho,U):0","ddt0(rho,U):1","ddt0(rho,U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","p","p_rgh","rho","rho_0","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.0024e-07,7.9679e-07,5e-07,0,0,0,0,0,0,1,4.7437e-07,0,0,0,0,0,0,0,49.05,1000,1000,25,1,0.00055,0.025,0.00055,0.005
9.2135e-07,8.1573e-07,5e-07,0,0,0,0,0,0,1,4.8442e-07,0,0,0,0,0,0,0,49.05,1000,1000,25,1,0.0006,0.025,0.0006,0.005
9.4246e-07,8.3468e-07,5e-07,0,0,0,0,0,0,1,4.9448e-07,0,0,0,0,0,0,0,49.05,1000,1000,25,1,0.00065,0.025,0.00065,0.005
9.6357e-07,8.5363e-07,5e-07,0,0,0,0,0,0,1,5.0454e-07,0,0,0,0,0,0,0,49.05,1000,1000,25,1,0.0007,0.025,0.0007,0.005
9.8468e-07,8.7257e-07,5e-07,0,0,0,0,0,0,1,5.146e-07,0,0,0,0,0,0,0,49.05,1000,1000,25,1,0.00075,0.025,0.00075,0.005
1.0058e-06,8.9152e-07,5e-07,0,0,0,0,0,0,1,5.2466e-07,0,0,0,0,0,0,0,49.05,1000,1000,25,1,0.0008,0.025,0.0008,0.005
1.0269e-06,9.1046e-07,5e-07,0,0,0,0,0,0,1,5.3472e-07,0,0,0,0,0,0,0,49.05,1000,1000,25,1,0.00085,0.025,0.00085,0.005
1.048e-06,9.2941e-07,5e-07,0,0,0,0,0,0,1,5.4478e-07,0,0,0,0,0,0,0,49.05,1000,1000,25,1,0.0009,0.025,0.0009,0.005
1.0691e-06,9.4836e-07,5e-07,0,0,0,0,0,0,1,5.5483e-07,0,0,0,0,0,0,0,49.05,1000,1000,25,1,0.00095,0.025,0.00095,0.005
1.0902e-06,9.673e-07,5e-07,0,0,0,0,0,0,1,5.6489e-07,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.001,0.025,0.001,0.005
1.1766e-06,1.0452e-06,5e-07,0,0,0,0,0,0,1,6.0423e-07,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.00105,0.025,0.00105,0.005
1.263e-06,1.1232e-06,5e-07,0,0,0,0,0,0,1,6.4357e-07,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.0011,0.025,0.0011,0.005
1.3493e-06,1.2011e-06,5e-07,0,0,0,0,0,0,1,6.829e-07,0,0,0,0,0,0,-1.199e-14,49.05,1000,1000,75,1,0.00115,0.025,0.00115,0.005
1.4357e-06,1.2791e-06,5e-07,0,0,0,0,0,0,1,7.2224e-07,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.0012,0.025,0.0012,0.005
1.5221e-06,1.357e-06,5e-07,0,0,0,0,0,0,1,7.6157e-07,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.00125,0.025,0.00125,0.005
1.6084e-06,1.435e-06,5e-07,0,0,0,0,0,0,1,8.0091e-07,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.0013,0.025,0.0013,0.005
1.6948e-06,1.5129e-06,5e-07,0,0,0,0,0,0,1,8.4025e-07,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.00135,0.025,0.00135,0.005
1.7812e-06,1.5909e-06,5e-07,0,0,0,0,0,0,1,8.7958e-07,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.0014,0.025,0.0014,0.005
1.8676e-06,1.6688e-06,5e-07,0,0,0,0,0,0,1,9.1892e-07,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.00145,0.025,0.00145,0.005
1.9539e-06,1.7467e-06,5e-07,0,0,0,0,0,0,1,9.5825e-07,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.0015,0.025,0.0015,0.005
2.0403e-06,1.8247e-06,5e-07,0,0,0,0,0,0,1,9.9759e-07,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.00155,0.025,0.00155,0.005
2.1267e-06,1.9026e-06,5e-07,0,0,0,0,0,0,1,1.0369e-06,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.0016,0.025,0.0016,0.005
2.213e-06,1.9806e-06,5e-07,0,0,0,0,0,0,1,1.0763e-06,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.00165,0.025,0.00165,0.005
2.2994e-06,2.0585e-06,5e-07,0,0,0,0,0,0,1,1.1156e-06,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.0017,0.025,0.0017,0.005
2.3858e-06,2.1365e-06,5e-07,0,0,0,0,0,0,1,1.1549e-06,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.00175,0.025,0.00175,0.005
2.4721e-06,2.2144e-06,5e-07,0,0,0,0,0,0,1,1.1943e-06,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.0018,0.025,0.0018,0.005
2.5585e-06,2.2924e-06,5e-07,0,0,0,0,0,0,1,1.2336e-06,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.00185,0.025,0.00185,0.005
2.6449e-06,2.3703e-06,5e-07,0,0,0,0,0,0,1,1.2729e-06,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.0019,0.025,0.0019,0.005
2.7312e-06,2.4482e-06,5e-07,0,0,0,0,0,0,1,1.3123e-06,0,0,0,0,0,0,0,49.05,1000,1000,75,1,0.00195,0.025,0.00195,0.005
2.8176e-06,2.5262e-06,5e-07,0,0,0,0,0,0,1,1.3516e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.002,0.025,0.002,0.005
3.059e-06,2.7459e-06,5e-07,0,0,0,0,0,0,1,1.4539e-06,0,0,0,0,0,0,1.4877e-14,49.05,1000,1000,125,1,0.00205,0.025,0.00205,0.005
3.3005e-06,2.9655e-06,5e-07,0,0,0,0,0,0,1,1.5563e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0021,0.025,0.0021,0.005
3.5419e-06,3.1852e-06,5e-07,0,0,0,0,0,0,1,1.6586e-06,0,0,0,0,0,0,-1.199e-14,49.05,1000,1000,125,1,0.00215,0.025,0.00215,0.005
3.7833e-06,3.4048e-06,5e-07,0,0,0,0,0,0,1,1.7609e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0022,0.025,0.0022,0.005
4.0247e-06,3.6245e-06,5e-07,0,0,0,0,0,0,1,1.8633e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00225,0.025,0.00225,0.005
4.2662e-06,3.8442e-06,5e-07,0,0,0,0,0,0,1,1.9656e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0023,0.025,0.0023,0.005
4.5076e-06,4.0638e-06,5e-07,0,0,0,0,0,0,1,2.0679e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00235,0.025,0.00235,0.005
4.749e-06,4.2835e-06,5e-07,0,0,0,0,0,0,1,2.1702e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0024,0.025,0.0024,0.005
4.9904e-06,4.5031e-06,5e-07,0,0,0,0,0,0,1,2.2726e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00245,0.025,0.00245,0.005
5.2319e-06,4.7228e-06,5e-07,0,0,0,0,0,0,1,2.3749e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0025,0.025,0.0025,0.005
5.4733e-06,4.9425e-06,5e-07,0,0,0,0,0,0,1,2.4772e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00255,0.025,0.00255,0.005
5.7147e-06,5.1621e-06,5e-07,0,0,0,0,0,0,1,2.5795e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0026,0.025,0.0026,0.005
5.9561e-06,5.3818e-06,5e-07,0,0,0,0,0,0,1,2.6819e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00265,0.025,0.00265,0.005
6.1976e-06,5.6015e-06,5e-07,0,0,0,0,0,0,1,2.7842e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0027,0.025,0.0027,0.005
6.439e-06,5.8211e-06,5e-07,0,0,0,0,0,0,1,2.8865e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00275,0.025,0.00275,0.005
6.6804e-06,6.0408e-06,5e-07,0,0,0,0,0,0,1,2.9889e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0028,0.025,0.0028,0.005
6.9218e-06,6.2604e-06,5e-07,0,0,0,0,0,0,1,3.0912e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00285,0.025,0.00285,0.005
7.1632e-06,6.4801e-06,5e-07,0,0,0,0,0,0,1,3.1935e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0029,0.025,0.0029,0.005
7.4047e-06,6.6998e-06,5e-07,0,0,0,0,0,0,1,3.2958e-06,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00295,0.025,0.00295,0.005
7.6461e-06,6.9194e-06,5e-07,0,0,0,0,0,0,1,3.3982e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.003,0.025,0.003,0.005
8.2751e-06,7.4968e-06,5e-07,0,0,0,0,0,0,1,3.6428e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00305,0.025,0.00305,0.005
8.9042e-06,8.0742e-06,5e-07,0,0,0,0,0,0,1,3.8875e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0031,0.025,0.0031,0.005
9.5332e-06,8.6516e-06,5e-07,0,0,0,0,0,0,1,4.1322e-06,0,0,0,0,0,0,-1.199e-14,49.05,1000,1000,175,1,0.00315,0.025,0.00315,0.005
1.0162e-05,9.229e-06,5e-07,0,0,0,0,0,0,1,4.3768e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0032,0.025,0.0032,0.005
1.0791e-05,9.8064e-06,5e-07,0,0,0,0,0,0,1,4.6215e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00325,0.025,0.00325,0.005
1.142e-05,1.0384e-05,5e-07,0,0,0,0,0,0,1,4.8662e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0033,0.025,0.0033,0.005
1.2049e-05,1.0961e-05,5e-07,0,0,0,0,0,0,1,5.1109e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00335,0.025,0.00335,0.005
1.2678e-05,1.1539e-05,5e-07,0,0,0,0,0,0,1,5.3555e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0034,0.025,0.0034,0.005
1.3307e-05,1.2116e-05,5e-07,0,0,0,0,0,0,1,5.6002e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00345,0.025,0.00345,0.005
1.3936e-05,1.2693e-05,5e-07,0,0,0,0,0,0,1,5.8449e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0035,0.025,0.0035,0.005
1.4565e-05,1.3271e-05,5e-07,0,0,0,0,0,0,1,6.0896e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00355,0.025,0.00355,0.005
1.5194e-05,1.3848e-05,5e-07,0,0,0,0,0,0,1,6.3342e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0036,0.025,0.0036,0.005
1.5823e-05,1.4426e-05,5e-07,0,0,0,0,0,0,1,6.5789e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00365,0.025,0.00365,0.005
1.6452e-05,1.5003e-05,5e-07,0,0,0,0,0,0,1,6.8236e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0037,0.025,0.0037,0.005
1.7082e-05,1.558e-05,5e-07,0,0,0,0,0,0,1,7.0682e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00375,0.025,0.00375,0.005
1.7711e-05,1.6158e-05,5e-07,0,0,0,0,0,0,1,7.3129e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0038,0.025,0.0038,0.005
1.834e-05,1.6735e-05,5e-07,0,0,0,0,0,0,1,7.5576e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00385,0.025,0.00385,0.005
1.8969e-05,1.7313e-05,5e-07,0,0,0,0,0,0,1,7.8023e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0039,0.025,0.0039,0.005
1.9598e-05,1.789e-05,5e-07,0,0,0,0,0,0,1,8.0469e-06,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00395,0.025,0.00395,0.005
2.0227e-05,1.8467e-05,5e-07,0,0,0,0,0,0,1,8.2916e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.004,0.025,0.004,0.005
2.1797e-05,1.9922e-05,5e-07,0,0,0,0,0,0,1,8.8462e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00405,0.025,0.00405,0.005
2.3367e-05,2.1376e-05,5e-07,0,0,0,0,0,0,1,9.4009e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0041,0.025,0.0041,0.005
2.4938e-05,2.283e-05,5e-07,0,0,0,0,0,0,1,9.9555e-06,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00415,0.025,0.00415,0.005
2.6508e-05,2.4285e-05,5e-07,0,0,0,0,0,0,1,1.051e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0042,0.025,0.0042,0.005
2.8079e-05,2.5739e-05,5e-07,0,0,0,0,0,0,1,1.1065e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00425,0.025,0.00425,0.005
2.9649e-05,2.7193e-05,5e-07,0,0,0,0,0,0,1,1.1619e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0043,0.025,0.0043,0.005
3.1219e-05,2.8647e-05,5e-07,0,0,0,0,0,0,1,1.2174e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00435,0.025,0.00435,0.005
3.279e-05,3.0102e-05,5e-07,0,0,0,0,0,0,1,1.2729e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0044,0.025,0.0044,0.005
3.436e-05,3.1556e-05,5e-07,0,0,0,0,0,0,1,1.3283e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00445,0.025,0.00445,0.005
3.5931e-05,3.301e-05,5e-07,0,0,0,0,0,0,1,1.3838e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0045,0.025,0.0045,0.005
3.7501e-05,3.4465e-05,5e-07,0,0,0,0,0,0,1,1.4393e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00455,0.025,0.00455,0.005
3.9071e-05,3.5919e-05,5e-07,0,0,0,0,0,0,1,1.4947e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0046,0.025,0.0046,0.005
4.0642e-05,3.7373e-05,5e-07,0,0,0,0,0,0,1,1.5502e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00465,0.025,0.00465,0.005
4.2212e-05,3.8827e-05,5e-07,0,0,0,0,0,0,1,1.6057e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0047,0.025,0.0047,0.005
4.3783e-05,4.0282e-05,5e-07,0,0,0,0,0,0,1,1.6611e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00475,0.025,0.00475,0.005
4.5353e-05,4.1736e-05,5e-07,0,0,0,0,0,0,1,1.7166e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0048,0.025,0.0048,0.005
4.6923e-05,4.319e-05,5e-07,0,0,0,0,0,0,1,1.772e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00485,0.025,0.00485,0.005
4.8494e-05,4.4644e-05,5e-07,0,0,0,0,0,0,1,1.8275e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0049,0.025,0.0049,0.005
5.0064e-05,4.6099e-05,5e-07,0,0,0,0,0,0,1,1.883e-05,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00495,0.025,0.00495,0.005
5.1634e-05,4.7553e-05,5e-07,0,0,0,0,0,0,1,1.9384e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.005,0.025,0.005,0.005
5.5398e-05,5.1068e-05,5e-07,0,0,0,0,0,0,1,2.0578e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00505,0.025,0.00505,0.005
5.9161e-05,5.4583e-05,5e-07,0,0,0,0,0,0,1,2.1771e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0051,0.025,0.0051,0.005
6.2924e-05,5.8099e-05,5e-07,0,0,0,0,0,0,1,2.2965e-05,0,0,0,0,0,0,-1.199e-14,49.05,1000,1000,275,1,0.00515,0.025,0.00515,0.005
6.6687e-05,6.1614e-05,5e-07,0,0,0,0,0,0,1,2.4158e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0052,0.025,0.0052,0.005
7.045e-05,6.5129e-05,5e-07,0,0,0,0,0,0,1,2.5351e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00525,0.025,0.00525,0.005
7.4213e-05,6.8644e-05,5e-07,0,0,0,0,0,0,1,2.6545e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0053,0.025,0.0053,0.005
7.7976e-05,7.2159e-05,5e-07,0,0,0,0,0,0,1,2.7738e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00535,0.025,0.00535,0.005
8.1739e-05,7.5675e-05,5e-07,0,0,0,0,0,0,1,2.8932e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0054,0.025,0.0054,0.005
8.5502e-05,7.919e-05,5e-07,0,0,0,0,0,0,1,3.0125e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00545,0.025,0.00545,0.005
8.9265e-05,8.2705e-05,5e-07,0,0,0,0,0,0,1,3.1318e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0055,0.025,0.0055,0.005
9.3029e-05,8.622e-05,5e-07,0,0,0,0,0,0,1,3.2512e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00555,0.025,0.00555,0.005
9.6792e-05,8.9735e-05,5e-07,0,0,0,0,0,0,1,3.3705e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0056,0.025,0.0056,0.005
0.00010055,9.3251e-05,5e-07,0,0,0,0,0,0,1,3.4899e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00565,0.025,0.00565,0.005
0.00010432,9.6766e-05,5e-07,0,0,0,0,0,0,1,3.6092e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0057,0.025,0.0057,0.005
0.00010808,0.00010028,5e-07,0,0,0,0,0,0,1,3.7285e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00575,0.025,0.00575,0.005
0.00011184,0.0001038,5e-07,0,0,0,0,0,0,1,3.8479e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0058,0.025,0.0058,0.005
0.00011561,0.00010731,5e-07,0,0,0,0,0,0,1,3.9672e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00585,0.025,0.00585,0.005
0.00011937,0.00011083,5e-07,0,0,0,0,0,0,1,4.0866e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0059,0.025,0.0059,0.005
0.00012313,0.00011434,5e-07,0,0,0,0,0,0,1,4.2059e-05,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00595,0.025,0.00595,0.005
0.0001269,0.00011786,5e-07,0,0,0,0,0,0,1,4.3253e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.006,0.025,0.006,0.005
0.00013554,0.000126,5e-07,0,0,0,0,0,0,1,4.5682e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00605,0.025,0.00605,0.005
0.00014418,0.00013414,5e-07,0,0,0,0,0,0,1,4.8111e-05,0,0,0,0,0,0,1.199e-14,49.05,1000,1000,325,1,0.0061,0.025,0.0061,0.005
0.00015283,0.00014229,5e-07,0,0,0,0,0,0,1,5.0541e-05,0,0,0,0,0,0,-1.199e-14,49.05,1000,1000,325,1,0.00615,0.025,0.00615,0.005
0.00016147,0.00015043,5e-07,0,0,0,0,0,0,1,5.297e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0062,0.025,0.0062,0.005
0.00017012,0.00015857,5e-07,0,0,0,0,0,0,1,5.54e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00625,0.025,0.00625,0.005
0.00017876,0.00016672,5e-07,0,0,0,0,0,0,1,5.7829e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0063,0.025,0.0063,0.005
0.0001874,0.00017486,5e-07,0,0,0,0,0,0,1,6.0259e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00635,0.025,0.00635,0.005
0.00019605,0.000183,5e-07,0,0,0,0,0,0,1,6.2688e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0064,0.025,0.0064,0.005
0.00020469,0.00019114,5e-07,0,0,0,0,0,0,1,6.5118e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00645,0.025,0.00645,0.005
0.00021333,0.00019929,5e-07,0,0,0,0,0,0,1,6.7547e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0065,0.025,0.0065,0.005
0.00022198,0.00020743,5e-07,0,0,0,0,0,0,1,6.9977e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00655,0.025,0.00655,0.005
0.00023062,0.00021557,5e-07,0,0,0,0,0,0,1,7.2406e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0066,0.025,0.0066,0.005
0.00023927,0.00022372,5e-07,0,0,0,0,0,0,1,7.4836e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00665,0.025,0.00665,0.005
0.00024791,0.00023186,5e-07,0,0,0,0,0,0,1,7.7265e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0067,0.025,0.0067,0.005
0.00025655,0.00024,5e-07,0,0,0,0,0,0,1,7.9695e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00675,0.025,0.00675,0.005
0.0002652,0.00024815,5e-07,0,0,0,0,0,0,1,8.2124e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0068,0.025,0.0068,0.005
0.00027384,0.00025629,5e-07,0,0,0,0,0,0,1,8.4554e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00685,0.025,0.00685,0.005
0.00028248,0.00026443,5e-07,0,0,0,0,0,0,1,8.6983e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0069,0.025,0.0069,0.005
0.00029113,0.00027257,5e-07,0,0,0,0,0,0,1,8.9413e-05,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00695,0.025,0.00695,0.005
0.00029977,0.00028072,5e-07,0,0,0,0,0,0,1,9.1842e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.007,0.025,0.007,0.005
0.00031877,0.00029876,5e-07,0,0,0,0,0,0,1,9.65e-05,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00705,0.025,0.00705,0.005
0.00033777,0.00031681,5e-07,0,0,0,0,0,0,1,0.00010116,0,0,0,0,0,0,1.199e-14,49.05,1000,1000,375,1,0.0071,0.025,0.0071,0.005
0.00035677,0.00033485,5e-07,0,0,0,0,0,0,1,0.00010582,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00715,0.025,0.00715,0.005
0.00037576,0.0003529,5e-07,0,0,0,0,0,0,1,0.00011048,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0072,0.025,0.0072,0.005
0.00039476,0.00037094,5e-07,0,0,0,0,0,0,1,0.00011513,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00725,0.025,0.00725,0.005
0.00041376,0.00038899,5e-07,0,0,0,0,0,0,1,0.00011979,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0073,0.025,0.0073,0.005
0.00043276,0.00040703,5e-07,0,0,0,0,0,0,1,0.00012445,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00735,0.025,0.00735,0.005
0.00045175,0.00042508,5e-07,0,0,0,0,0,0,1,0.00012911,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0074,0.025,0.0074,0.005
0.00047075,0.00044312,5e-07,0,0,0,0,0,0,1,0.00013377,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00745,0.025,0.00745,0.005
0.00048975,0.00046117,5e-07,0,0,0,0,0,0,1,0.00013842,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0075,0.025,0.0075,0.005
0.00050875,0.00047921,5e-07,0,0,0,0,0,0,1,0.00014308,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00755,0.025,0.00755,0.005
0.00052775,0.00049725,5e-07,0,0,0,0,0,0,1,0.00014774,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0076,0.025,0.0076,0.005
0.00054674,0.0005153,5e-07,0,0,0,0,0,0,1,0.0001524,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00765,0.025,0.00765,0.005
0.00056574,0.00053334,5e-07,0,0,0,0,0,0,1,0.00015706,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0077,0.025,0.0077,0.005
