"C","C_0","DT","U:0","U:1","U:2","U_0:0","U_0:1","U_0:2","alpha.water","ddt0(C)","ddt0(rho,U):0","ddt0(rho,U):1","ddt0(rho,U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","p","p_rgh","rho","rho_0","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.6211e-11,5.4269e-11,5e-07,0,0,0,0,0,0,1,1.1122e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0022,0.025,0.0022,0.005
9.6993e-11,6.1176e-11,5e-07,0,0,0,0,0,0,1,1.2494e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00225,0.025,0.00225,0.005
1.0778e-10,6.8084e-11,5e-07,0,0,0,0,0,0,1,1.3866e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0023,0.025,0.0023,0.005
1.1856e-10,7.4992e-11,5e-07,0,0,0,0,0,0,1,1.5238e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00235,0.025,0.00235,0.005
1.2934e-10,8.19e-11,5e-07,0,0,0,0,0,0,1,1.6609e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0024,0.025,0.0024,0.005
1.4012e-10,8.8808e-11,5e-07,0,0,0,0,0,0,1,1.7981e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00245,0.025,0.00245,0.005
1.509e-10,9.5716e-11,5e-07,0,0,0,0,0,0,1,1.9353e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0025,0.025,0.0025,0.005
1.6169e-10,1.0262e-10,5e-07,0,0,0,0,0,0,1,2.0725e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00255,0.025,0.00255,0.005
1.7247e-10,1.0953e-10,5e-07,0,0,0,0,0,0,1,2.2097e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0026,0.025,0.0026,0.005
1.8325e-10,1.1644e-10,5e-07,0,0,0,0,0,0,1,2.3468e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00265,0.025,0.00265,0.005
1.9403e-10,1.2335e-10,5e-07,0,0,0,0,0,0,1,2.484e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0027,0.025,0.0027,0.005
2.0481e-10,1.3025e-10,5e-07,0,0,0,0,0,0,1,2.6212e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00275,0.025,0.00275,0.005
2.156e-10,1.3716e-10,5e-07,0,0,0,0,0,0,1,2.7584e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0028,0.025,0.0028,0.005
2.2638e-10,1.4407e-10,5e-07,0,0,0,0,0,0,1,2.8955e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00285,0.025,0.00285,0.005
2.3716e-10,1.5098e-10,5e-07,0,0,0,0,0,0,1,3.0327e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.0029,0.025,0.0029,0.005
2.4794e-10,1.5789e-10,5e-07,0,0,0,0,0,0,1,3.1699e-10,0,0,0,0,0,0,0,49.05,1000,1000,125,1,0.00295,0.025,0.00295,0.005
2.5872e-10,1.6479e-10,5e-07,0,0,0,0,0,0,1,3.3071e-10,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.003,0.025,0.003,0.005
3.2071e-10,2.0573e-10,5e-07,0,0,0,0,0,0,1,4.0734e-10,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00305,0.025,0.00305,0.005
3.827e-10,2.4666e-10,5e-07,0,0,0,0,0,0,1,4.8397e-10,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0031,0.025,0.0031,0.005
4.4468e-10,2.876e-10,5e-07,0,0,0,0,0,0,1,5.6061e-10,0,0,0,0,0,0,-1.199e-14,49.05,1000,1000,175,1,0.00315,0.025,0.00315,0.005
5.0667e-10,3.2853e-10,5e-07,0,0,0,0,0,0,1,6.3724e-10,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0032,0.025,0.0032,0.005
5.6866e-10,3.6946e-10,5e-07,0,0,0,0,0,0,1,7.1387e-10,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00325,0.025,0.00325,0.005
6.3064e-10,4.104e-10,5e-07,0,0,0,0,0,0,1,7.905e-10,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0033,0.025,0.0033,0.005
6.9263e-10,4.5133e-10,5e-07,0,0,0,0,0,0,1,8.6714e-10,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00335,0.025,0.00335,0.005
7.5462e-10,4.9226e-10,5e-07,0,0,0,0,0,0,1,9.4377e-10,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0034,0.025,0.0034,0.005
8.1661e-10,5.332e-10,5e-07,0,0,0,0,0,0,1,1.0204e-09,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00345,0.025,0.00345,0.005
8.7859e-10,5.7413e-10,5e-07,0,0,0,0,0,0,1,1.097e-09,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0035,0.025,0.0035,0.005
9.4058e-10,6.1507e-10,5e-07,0,0,0,0,0,0,1,1.1737e-09,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00355,0.025,0.00355,0.005
1.0026e-09,6.56e-10,5e-07,0,0,0,0,0,0,1,1.2503e-09,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0036,0.025,0.0036,0.005
1.0646e-09,6.9693e-10,5e-07,0,0,0,0,0,0,1,1.3269e-09,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00365,0.025,0.00365,0.005
1.1265e-09,7.3787e-10,5e-07,0,0,0,0,0,0,1,1.4036e-09,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0037,0.025,0.0037,0.005
1.1885e-09,7.788e-10,5e-07,0,0,0,0,0,0,1,1.4802e-09,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00375,0.025,0.00375,0.005
1.2505e-09,8.1973e-10,5e-07,0,0,0,0,0,0,1,1.5568e-09,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0038,0.025,0.0038,0.005
1.3125e-09,8.6067e-10,5e-07,0,0,0,0,0,0,1,1.6335e-09,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00385,0.025,0.00385,0.005
1.3745e-09,9.016e-10,5e-07,0,0,0,0,0,0,1,1.7101e-09,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.0039,0.025,0.0039,0.005
1.4365e-09,9.4254e-10,5e-07,0,0,0,0,0,0,1,1.7867e-09,0,0,0,0,0,0,0,49.05,1000,1000,175,1,0.00395,0.025,0.00395,0.005
1.4985e-09,9.8347e-10,5e-07,0,0,0,0,0,0,1,1.8634e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.004,0.025,0.004,0.005
1.8407e-09,1.2165e-09,5e-07,0,0,0,0,0,0,1,2.2721e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00405,0.025,0.00405,0.005
2.1829e-09,1.4495e-09,5e-07,0,0,0,0,0,0,1,2.6809e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0041,0.025,0.0041,0.005
2.5251e-09,1.6825e-09,5e-07,0,0,0,0,0,0,1,3.0897e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00415,0.025,0.00415,0.005
2.8674e-09,1.9155e-09,5e-07,0,0,0,0,0,0,1,3.4985e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0042,0.025,0.0042,0.005
3.2096e-09,2.1485e-09,5e-07,0,0,0,0,0,0,1,3.9073e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00425,0.025,0.00425,0.005
3.5518e-09,2.3815e-09,5e-07,0,0,0,0,0,0,1,4.3161e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0043,0.025,0.0043,0.005
3.894e-09,2.6145e-09,5e-07,0,0,0,0,0,0,1,4.7249e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00435,0.025,0.00435,0.005
4.2363e-09,2.8475e-09,5e-07,0,0,0,0,0,0,1,5.1336e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0044,0.025,0.0044,0.005
4.5785e-09,3.0805e-09,5e-07,0,0,0,0,0,0,1,5.5424e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00445,0.025,0.00445,0.005
4.9207e-09,3.3135e-09,5e-07,0,0,0,0,0,0,1,5.9512e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0045,0.025,0.0045,0.005
5.2629e-09,3.5465e-09,5e-07,0,0,0,0,0,0,1,6.36e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00455,0.025,0.00455,0.005
5.6051e-09,3.7795e-09,5e-07,0,0,0,0,0,0,1,6.7688e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0046,0.025,0.0046,0.005
5.9474e-09,4.0125e-09,5e-07,0,0,0,0,0,0,1,7.1776e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00465,0.025,0.00465,0.005
6.2896e-09,4.2455e-09,5e-07,0,0,0,0,0,0,1,7.5864e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0047,0.025,0.0047,0.005
6.6318e-09,4.4785e-09,5e-07,0,0,0,0,0,0,1,7.9952e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00475,0.025,0.00475,0.005
6.974e-09,4.7115e-09,5e-07,0,0,0,0,0,0,1,8.4039e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0048,0.025,0.0048,0.005
7.3163e-09,4.9445e-09,5e-07,0,0,0,0,0,0,1,8.8127e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00485,0.025,0.00485,0.005
7.6585e-09,5.1775e-09,5e-07,0,0,0,0,0,0,1,9.2215e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.0049,0.025,0.0049,0.005
8.0007e-09,5.4105e-09,5e-07,0,0,0,0,0,0,1,9.6303e-09,0,0,0,0,0,0,0,49.05,1000,1000,225,1,0.00495,0.025,0.00495,0.005
8.3429e-09,5.6435e-09,5e-07,0,0,0,0,0,0,1,1.0039e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.005,0.025,0.005,0.005
1.0152e-08,6.9135e-09,5e-07,0,0,0,0,0,0,1,1.2113e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00505,0.025,0.00505,0.005
1.196e-08,8.1834e-09,5e-07,0,0,0,0,0,0,1,1.4186e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0051,0.025,0.0051,0.005
1.3769e-08,9.4534e-09,5e-07,0,0,0,0,0,0,1,1.626e-08,0,0,0,0,0,0,-1.199e-14,49.05,1000,1000,275,1,0.00515,0.025,0.00515,0.005
1.5578e-08,1.0723e-08,5e-07,0,0,0,0,0,0,1,1.8334e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0052,0.025,0.0052,0.005
1.7386e-08,1.1993e-08,5e-07,0,0,0,0,0,0,1,2.0407e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00525,0.025,0.00525,0.005
1.9195e-08,1.3263e-08,5e-07,0,0,0,0,0,0,1,2.2481e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0053,0.025,0.0053,0.005
2.1004e-08,1.4533e-08,5e-07,0,0,0,0,0,0,1,2.4555e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00535,0.025,0.00535,0.005
2.2812e-08,1.5803e-08,5e-07,0,0,0,0,0,0,1,2.6628e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0054,0.025,0.0054,0.005
2.4621e-08,1.7073e-08,5e-07,0,0,0,0,0,0,1,2.8702e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00545,0.025,0.00545,0.005
2.643e-08,1.8343e-08,5e-07,0,0,0,0,0,0,1,3.0775e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0055,0.025,0.0055,0.005
2.8238e-08,1.9613e-08,5e-07,0,0,0,0,0,0,1,3.2849e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00555,0.025,0.00555,0.005
3.0047e-08,2.0883e-08,5e-07,0,0,0,0,0,0,1,3.4923e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0056,0.025,0.0056,0.005
3.1856e-08,2.2153e-08,5e-07,0,0,0,0,0,0,1,3.6996e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00565,0.025,0.00565,0.005
3.3665e-08,2.3423e-08,5e-07,0,0,0,0,0,0,1,3.907e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0057,0.025,0.0057,0.005
3.5473e-08,2.4693e-08,5e-07,0,0,0,0,0,0,1,4.1144e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00575,0.025,0.00575,0.005
3.7282e-08,2.5963e-08,5e-07,0,0,0,0,0,0,1,4.3217e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0058,0.025,0.0058,0.005
3.9091e-08,2.7233e-08,5e-07,0,0,0,0,0,0,1,4.5291e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00585,0.025,0.00585,0.005
4.0899e-08,2.8503e-08,5e-07,0,0,0,0,0,0,1,4.7365e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.0059,0.025,0.0059,0.005
4.2708e-08,2.9773e-08,5e-07,0,0,0,0,0,0,1,4.9438e-08,0,0,0,0,0,0,0,49.05,1000,1000,275,1,0.00595,0.025,0.00595,0.005
4.4517e-08,3.1043e-08,5e-07,0,0,0,0,0,0,1,5.1512e-08,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.006,0.025,0.006,0.005
5.3634e-08,3.7646e-08,5e-07,0,0,0,0,0,0,1,6.1466e-08,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00605,0.025,0.00605,0.005
6.2752e-08,4.425e-08,5e-07,0,0,0,0,0,0,1,7.1419e-08,0,0,0,0,0,0,1.199e-14,49.05,1000,1000,325,1,0.0061,0.025,0.0061,0.005
7.187e-08,5.0854e-08,5e-07,0,0,0,0,0,0,1,8.1373e-08,0,0,0,0,0,0,-1.199e-14,49.05,1000,1000,325,1,0.00615,0.025,0.00615,0.005
8.0987e-08,5.7458e-08,5e-07,0,0,0,0,0,0,1,9.1327e-08,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0062,0.025,0.0062,0.005
9.0105e-08,6.4061e-08,5e-07,0,0,0,0,0,0,1,1.0128e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00625,0.025,0.00625,0.005
9.9223e-08,7.0665e-08,5e-07,0,0,0,0,0,0,1,1.1123e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0063,0.025,0.0063,0.005
1.0834e-07,7.7269e-08,5e-07,0,0,0,0,0,0,1,1.2119e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00635,0.025,0.00635,0.005
1.1746e-07,8.3872e-08,5e-07,0,0,0,0,0,0,1,1.3114e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0064,0.025,0.0064,0.005
1.2658e-07,9.0476e-08,5e-07,0,0,0,0,0,0,1,1.411e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00645,0.025,0.00645,0.005
1.3569e-07,9.708e-08,5e-07,0,0,0,0,0,0,1,1.5105e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0065,0.025,0.0065,0.005
1.4481e-07,1.0368e-07,5e-07,0,0,0,0,0,0,1,1.61e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00655,0.025,0.00655,0.005
1.5393e-07,1.1029e-07,5e-07,0,0,0,0,0,0,1,1.7096e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0066,0.025,0.0066,0.005
1.6305e-07,1.1689e-07,5e-07,0,0,0,0,0,0,1,1.8091e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00665,0.025,0.00665,0.005
1.7216e-07,1.2349e-07,5e-07,0,0,0,0,0,0,1,1.9087e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0067,0.025,0.0067,0.005
1.8128e-07,1.301e-07,5e-07,0,0,0,0,0,0,1,2.0082e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00675,0.025,0.00675,0.005
1.904e-07,1.367e-07,5e-07,0,0,0,0,0,0,1,2.1077e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0068,0.025,0.0068,0.005
1.9952e-07,1.4331e-07,5e-07,0,0,0,0,0,0,1,2.2073e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00685,0.025,0.00685,0.005
2.0864e-07,1.4991e-07,5e-07,0,0,0,0,0,0,1,2.3068e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.0069,0.025,0.0069,0.005
2.1775e-07,1.5651e-07,5e-07,0,0,0,0,0,0,1,2.4064e-07,0,0,0,0,0,0,0,49.05,1000,1000,325,1,0.00695,0.025,0.00695,0.005
2.2687e-07,1.6312e-07,5e-07,0,0,0,0,0,0,1,2.5059e-07,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.007,0.025,0.007,0.005
2.7053e-07,1.9574e-07,5e-07,0,0,0,0,0,0,1,2.9554e-07,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00705,0.025,0.00705,0.005
3.1419e-07,2.2837e-07,5e-07,0,0,0,0,0,0,1,3.405e-07,0,0,0,0,0,0,1.199e-14,49.05,1000,1000,375,1,0.0071,0.025,0.0071,0.005
3.5785e-07,2.6099e-07,5e-07,0,0,0,0,0,0,1,3.8545e-07,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00715,0.025,0.00715,0.005
4.0151e-07,2.9362e-07,5e-07,0,0,0,0,0,0,1,4.3041e-07,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0072,0.025,0.0072,0.005
4.4518e-07,3.2624e-07,5e-07,0,0,0,0,0,0,1,4.7537e-07,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00725,0.025,0.00725,0.005
4.8884e-07,3.5886e-07,5e-07,0,0,0,0,0,0,1,5.2032e-07,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0073,0.025,0.0073,0.005
5.325e-07,3.9149e-07,5e-07,0,0,0,0,0,0,1,5.6528e-07,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00735,0.025,0.00735,0.005
5.7616e-07,4.2411e-07,5e-07,0,0,0,0,0,0,1,6.1023e-07,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0074,0.025,0.0074,0.005
6.1982e-07,4.5674e-07,5e-07,0,0,0,0,0,0,1,6.5519e-07,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00745,0.025,0.00745,0.005
6.6348e-07,4.8936e-07,5e-07,0,0,0,0,0,0,1,7.0014e-07,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0075,0.025,0.0075,0.005
7.0714e-07,5.2199e-07,5e-07,0,0,0,0,0,0,1,7.451e-07,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.00755,0.025,0.00755,0.005
7.508e-07,5.5461e-07,5e-07,0,0,0,0,0,0,1,7.9005e-07,0,0,0,0,0,0,0,49.05,1000,1000,375,1,0.0076,0.025,0.0076,0.005
